Time	f(number(86400)/count()) – Bitcoin
23.01.2012	508.2352941176471
24.01.2012	621.5827338129496
25.01.2012	583.7837837837837
26.01.2012	626.0869565217391
27.01.2012	612.7659574468086
28.01.2012	595.8620689655172
29.01.2012	517.3652694610779
30.01.2012	502.3255813953488
31.01.2012	576
01.02.2012	612.7659574468086
02.02.2012	543.3962264150944
03.02.2012	546.8354430379746
04.02.2012	550.3184713375796
05.02.2012	608.4507042253521
06.02.2012	591.7808219178082
07.02.2012	630.6569343065694
08.02.2012	595.8620689655172
09.02.2012	595.8620689655172
10.02.2012	626.0869565217391
11.02.2012	576
12.02.2012	546.8354430379746
13.02.2012	630.6569343065694
14.02.2012	626.0869565217391
15.02.2012	644.776119402985
16.02.2012	626.0869565217391
17.02.2012	568.421052631579
18.02.2012	505.2631578947368
19.02.2012	546.8354430379746
20.02.2012	617.1428571428571
21.02.2012	669.7674418604652
22.02.2012	543.3962264150944
23.02.2012	520.4819277108434
24.02.2012	579.8657718120805
25.02.2012	523.6363636363636
26.02.2012	576
27.02.2012	561.038961038961
28.02.2012	540
29.02.2012	482.6815642458101
01.03.2012	572.1854304635762
02.03.2012	644.776119402985
03.03.2012	764.6017699115044
04.03.2012	630.6569343065694
05.03.2012	595.8620689655172
06.03.2012	630.6569343065694
07.03.2012	561.038961038961
08.03.2012	553.8461538461538
09.03.2012	514.2857142857143
10.03.2012	523.6363636363636
11.03.2012	644.776119402985
12.03.2012	520.4819277108434
13.03.2012	540
14.03.2012	630.6569343065694
15.03.2012	714.0495867768595
16.03.2012	564.7058823529412
17.03.2012	508.2352941176471
18.03.2012	540
19.03.2012	604.1958041958042
20.03.2012	540
21.03.2012	546.8354430379746
22.03.2012	546.8354430379746
23.03.2012	685.7142857142857
24.03.2012	469.5652173913044
25.03.2012	550.3184713375796
26.03.2012	572.1854304635762
27.03.2012	553.8461538461538
28.03.2012	576
29.03.2012	612.7659574468086
30.03.2012	561.038961038961
31.03.2012	508.2352941176471
01.04.2012	608.4507042253521
02.04.2012	744.8275862068965
03.04.2012	649.624060150376
04.04.2012	630.6569343065694
05.04.2012	738.4615384615385
06.04.2012	635.2941176470588
07.04.2012	669.7674418604652
08.04.2012	576
09.04.2012	591.7808219178082
10.04.2012	587.7551020408164
11.04.2012	612.7659574468086
12.04.2012	680.3149606299213
13.04.2012	702.439024390244
14.04.2012	621.5827338129496
15.04.2012	807.4766355140187
16.04.2012	576
17.04.2012	640
18.04.2012	664.6153846153846
19.04.2012	550.3184713375796
20.04.2012	561.038961038961
21.04.2012	561.038961038961
22.04.2012	617.1428571428571
23.04.2012	640
24.04.2012	626.0869565217391
25.04.2012	680.3149606299213
26.04.2012	557.4193548387096
27.04.2012	640
28.04.2012	568.421052631579
29.04.2012	482.6815642458101
30.04.2012	482.6815642458101
01.05.2012	508.2352941176471
02.05.2012	576
03.05.2012	550.3184713375796
04.05.2012	536.6459627329192
05.05.2012	517.3652694610779
06.05.2012	526.829268292683
07.05.2012	508.2352941176471
08.05.2012	490.90909090909093
09.05.2012	520.4819277108434
10.05.2012	669.7674418604652
11.05.2012	604.1958041958042
12.05.2012	675
13.05.2012	617.1428571428571
14.05.2012	621.5827338129496
15.05.2012	664.6153846153846
16.05.2012	714.0495867768595
17.05.2012	744.8275862068965
18.05.2012	595.8620689655172
19.05.2012	579.8657718120805
20.05.2012	626.0869565217391
21.05.2012	685.7142857142857
22.05.2012	751.304347826087
23.05.2012	664.6153846153846
24.05.2012	691.2
25.05.2012	714.0495867768595
26.05.2012	608.4507042253521
27.05.2012	543.3962264150944
28.05.2012	608.4507042253521
29.05.2012	685.7142857142857
30.05.2012	659.5419847328244
31.05.2012	626.0869565217391
01.06.2012	568.421052631579
02.06.2012	540
03.06.2012	564.7058823529412
04.06.2012	557.4193548387096
05.06.2012	587.7551020408164
06.06.2012	564.7058823529412
07.06.2012	621.5827338129496
08.06.2012	612.7659574468086
09.06.2012	505.2631578947368
10.06.2012	520.4819277108434
11.06.2012	617.1428571428571
12.06.2012	553.8461538461538
13.06.2012	576
14.06.2012	553.8461538461538
15.06.2012	543.3962264150944
16.06.2012	553.8461538461538
17.06.2012	526.829268292683
18.06.2012	493.7142857142857
19.06.2012	587.7551020408164
20.06.2012	595.8620689655172
21.06.2012	635.2941176470588
22.06.2012	626.0869565217391
23.06.2012	526.829268292683
24.06.2012	659.5419847328244
25.06.2012	561.038961038961
26.06.2012	579.8657718120805
27.06.2012	530.0613496932515
28.06.2012	630.6569343065694
29.06.2012	591.7808219178082
30.06.2012	654.5454545454545
01.07.2012	608.4507042253521
02.07.2012	568.421052631579
03.07.2012	540
04.07.2012	576
05.07.2012	600
06.07.2012	557.4193548387096
07.07.2012	520.4819277108434
08.07.2012	564.7058823529412
09.07.2012	530.0613496932515
10.07.2012	576
11.07.2012	644.776119402985
12.07.2012	576
13.07.2012	530.0613496932515
14.07.2012	536.6459627329192
15.07.2012	617.1428571428571
16.07.2012	576
17.07.2012	502.3255813953488
18.07.2012	557.4193548387096
19.07.2012	640
20.07.2012	583.7837837837837
21.07.2012	612.7659574468086
22.07.2012	557.4193548387096
23.07.2012	612.7659574468086
24.07.2012	536.6459627329192
25.07.2012	540
26.07.2012	511.2426035502959
27.07.2012	485.39325842696627
28.07.2012	564.7058823529412
29.07.2012	520.4819277108434
30.07.2012	490.90909090909093
31.07.2012	664.6153846153846
01.08.2012	644.776119402985
02.08.2012	523.6363636363636
03.08.2012	533.3333333333334
04.08.2012	553.8461538461538
05.08.2012	621.5827338129496
06.08.2012	617.1428571428571
07.08.2012	526.829268292683
08.08.2012	520.4819277108434
09.08.2012	508.2352941176471
10.08.2012	553.8461538461538
11.08.2012	514.2857142857143
12.08.2012	543.3962264150944
13.08.2012	540
14.08.2012	550.3184713375796
15.08.2012	517.3652694610779
16.08.2012	561.038961038961
17.08.2012	626.0869565217391
18.08.2012	572.1854304635762
19.08.2012	474.72527472527474
20.08.2012	496.55172413793105
21.08.2012	499.4219653179191
22.08.2012	553.8461538461538
23.08.2012	523.6363636363636
24.08.2012	583.7837837837837
25.08.2012	626.0869565217391
26.08.2012	482.6815642458101
27.08.2012	595.8620689655172
28.08.2012	572.1854304635762
29.08.2012	514.2857142857143
30.08.2012	561.038961038961
31.08.2012	617.1428571428571
01.09.2012	536.6459627329192
02.09.2012	526.829268292683
03.09.2012	550.3184713375796
04.09.2012	564.7058823529412
05.09.2012	480
06.09.2012	505.2631578947368
07.09.2012	514.2857142857143
08.09.2012	595.8620689655172
09.09.2012	543.3962264150944
10.09.2012	576
11.09.2012	595.8620689655172
12.09.2012	557.4193548387096
13.09.2012	664.6153846153846
14.09.2012	533.3333333333334
15.09.2012	600
16.09.2012	536.6459627329192
17.09.2012	514.2857142857143
18.09.2012	517.3652694610779
19.09.2012	612.7659574468086
20.09.2012	568.421052631579
21.09.2012	511.2426035502959
22.09.2012	550.3184713375796
23.09.2012	546.8354430379746
24.09.2012	564.7058823529412
25.09.2012	621.5827338129496
26.09.2012	617.1428571428571
27.09.2012	536.6459627329192
28.09.2012	546.8354430379746
29.09.2012	514.2857142857143
30.09.2012	543.3962264150944
01.10.2012	659.5419847328244
02.10.2012	591.7808219178082
03.10.2012	649.624060150376
04.10.2012	659.5419847328244
05.10.2012	635.2941176470588
06.10.2012	557.4193548387096
07.10.2012	691.2
08.10.2012	485.39325842696627
09.10.2012	608.4507042253521
10.10.2012	579.8657718120805
11.10.2012	626.0869565217391
12.10.2012	579.8657718120805
13.10.2012	583.7837837837837
14.10.2012	680.3149606299213
15.10.2012	511.2426035502959
16.10.2012	557.4193548387096
17.10.2012	608.4507042253521
18.10.2012	550.3184713375796
19.10.2012	640
20.10.2012	546.8354430379746
21.10.2012	536.6459627329192
22.10.2012	550.3184713375796
23.10.2012	664.6153846153846
24.10.2012	533.3333333333334
25.10.2012	604.1958041958042
26.10.2012	523.6363636363636
27.10.2012	493.7142857142857
28.10.2012	520.4819277108434
29.10.2012	546.8354430379746
30.10.2012	604.1958041958042
31.10.2012	600
01.11.2012	630.6569343065694
02.11.2012	604.1958041958042
03.11.2012	591.7808219178082
04.11.2012	550.3184713375796
05.11.2012	540
06.11.2012	640
07.11.2012	550.3184713375796
08.11.2012	561.038961038961
09.11.2012	568.421052631579
10.11.2012	600
11.11.2012	587.7551020408164
12.11.2012	654.5454545454545
13.11.2012	617.1428571428571
14.11.2012	604.1958041958042
15.11.2012	635.2941176470588
16.11.2012	595.8620689655172
17.11.2012	617.1428571428571
18.11.2012	591.7808219178082
19.11.2012	591.7808219178082
20.11.2012	587.7551020408164
21.11.2012	568.421052631579
22.11.2012	600
23.11.2012	530.0613496932515
24.11.2012	572.1854304635762
25.11.2012	591.7808219178082
26.11.2012	550.3184713375796
27.11.2012	583.7837837837837
28.11.2012	502.3255813953488
29.11.2012	520.4819277108434
30.11.2012	691.2
01.12.2012	517.3652694610779
02.12.2012	604.1958041958042
03.12.2012	587.7551020408164
04.12.2012	771.4285714285714
05.12.2012	708.1967213114754
06.12.2012	630.6569343065694
07.12.2012	669.7674418604652
08.12.2012	626.0869565217391
09.12.2012	685.7142857142857
10.12.2012	604.1958041958042
11.12.2012	600
12.12.2012	664.6153846153846
13.12.2012	659.5419847328244
14.12.2012	815.0943396226415
15.12.2012	744.8275862068965
16.12.2012	778.3783783783783
17.12.2012	644.776119402985
18.12.2012	691.2
19.12.2012	608.4507042253521
20.12.2012	815.0943396226415
21.12.2012	685.7142857142857
22.12.2012	564.7058823529412
23.12.2012	708.1967213114754
24.12.2012	654.5454545454545
25.12.2012	696.7741935483871
26.12.2012	561.038961038961
27.12.2012	553.8461538461538
28.12.2012	511.2426035502959
29.12.2012	600
30.12.2012	520.4819277108434
31.12.2012	546.8354430379746
01.01.2013	533.3333333333334
02.01.2013	564.7058823529412
03.01.2013	533.3333333333334
04.01.2013	564.7058823529412
05.01.2013	612.7659574468086
06.01.2013	595.8620689655172
07.01.2013	514.2857142857143
08.01.2013	649.624060150376
09.01.2013	664.6153846153846
10.01.2013	587.7551020408164
11.01.2013	738.4615384615385
12.01.2013	708.1967213114754
13.01.2013	649.624060150376
14.01.2013	550.3184713375796
15.01.2013	714.0495867768595
16.01.2013	659.5419847328244
17.01.2013	778.3783783783783
18.01.2013	714.0495867768595
19.01.2013	561.038961038961
20.01.2013	664.6153846153846
21.01.2013	654.5454545454545
22.01.2013	600
23.01.2013	685.7142857142857
24.01.2013	553.8461538461538
25.01.2013	630.6569343065694
26.01.2013	553.8461538461538
27.01.2013	572.1854304635762
28.01.2013	587.7551020408164
29.01.2013	546.8354430379746
30.01.2013	564.7058823529412
31.01.2013	447.6683937823834
01.02.2013	587.7551020408164
02.02.2013	564.7058823529412
03.02.2013	464.51612903225805
04.02.2013	526.829268292683
05.02.2013	517.3652694610779
06.02.2013	591.7808219178082
07.02.2013	561.038961038961
08.02.2013	572.1854304635762
09.02.2013	604.1958041958042
10.02.2013	536.6459627329192
11.02.2013	543.3962264150944
12.02.2013	621.5827338129496
13.02.2013	505.2631578947368
14.02.2013	572.1854304635762
15.02.2013	482.6815642458101
16.02.2013	457.14285714285717
17.02.2013	459.5744680851064
18.02.2013	536.6459627329192
19.02.2013	543.3962264150944
20.02.2013	447.6683937823834
21.02.2013	490.90909090909093
22.02.2013	508.2352941176471
23.02.2013	526.829268292683
24.02.2013	553.8461538461538
25.02.2013	423.52941176470586
26.02.2013	520.4819277108434
27.02.2013	447.6683937823834
28.02.2013	514.2857142857143
01.03.2013	568.421052631579
02.03.2013	595.8620689655172
03.03.2013	536.6459627329192
04.03.2013	482.6815642458101
05.03.2013	621.5827338129496
06.03.2013	557.4193548387096
07.03.2013	540
08.03.2013	540
09.03.2013	511.2426035502959
10.03.2013	472.1311475409836
11.03.2013	526.829268292683
12.03.2013	640
13.03.2013	550.3184713375796
14.03.2013	482.6815642458101
15.03.2013	502.3255813953488
16.03.2013	493.7142857142857
17.03.2013	413.39712918660285
18.03.2013	454.7368421052632
19.03.2013	508.2352941176471
20.03.2013	409.478672985782
21.03.2013	396.3302752293578
22.03.2013	377.29257641921396
23.03.2013	398.15668202764977
24.03.2013	457.14285714285717
25.03.2013	600
26.03.2013	572.1854304635762
27.03.2013	659.5419847328244
28.03.2013	472.1311475409836
29.03.2013	496.55172413793105
30.03.2013	499.4219653179191
31.03.2013	511.2426035502959
01.04.2013	436.3636363636364
02.04.2013	477.34806629834253
03.04.2013	493.7142857142857
04.04.2013	561.038961038961
05.04.2013	546.8354430379746
06.04.2013	530.0613496932515
07.04.2013	526.829268292683
08.04.2013	557.4193548387096
09.04.2013	490.90909090909093
10.04.2013	452.35602094240835
11.04.2013	540
12.04.2013	499.4219653179191
13.04.2013	517.3652694610779
14.04.2013	564.7058823529412
15.04.2013	526.829268292683
16.04.2013	488.135593220339
17.04.2013	505.2631578947368
18.04.2013	587.7551020408164
19.04.2013	630.6569343065694
20.04.2013	561.038961038961
21.04.2013	490.90909090909093
22.04.2013	564.7058823529412
23.04.2013	514.2857142857143
24.04.2013	533.3333333333334
25.04.2013	502.3255813953488
26.04.2013	505.2631578947368
27.04.2013	587.7551020408164
28.04.2013	488.135593220339
29.04.2013	496.55172413793105
30.04.2013	579.8657718120805
01.05.2013	572.1854304635762
02.05.2013	644.776119402985
03.05.2013	630.6569343065694
04.05.2013	543.3962264150944
05.05.2013	523.6363636363636
06.05.2013	520.4819277108434
07.05.2013	514.2857142857143
08.05.2013	523.6363636363636
09.05.2013	526.829268292683
10.05.2013	502.3255813953488
11.05.2013	474.72527472527474
12.05.2013	514.2857142857143
13.05.2013	496.55172413793105
14.05.2013	561.038961038961
15.05.2013	612.7659574468086
16.05.2013	583.7837837837837
17.05.2013	536.6459627329192
18.05.2013	579.8657718120805
19.05.2013	553.8461538461538
20.05.2013	669.7674418604652
21.05.2013	572.1854304635762
22.05.2013	553.8461538461538
23.05.2013	496.55172413793105
24.05.2013	511.2426035502959
25.05.2013	523.6363636363636
26.05.2013	530.0613496932515
27.05.2013	490.90909090909093
28.05.2013	546.8354430379746
29.05.2013	514.2857142857143
30.05.2013	482.6815642458101
31.05.2013	493.7142857142857
01.06.2013	405.63380281690144
02.06.2013	434.1708542713568
03.06.2013	405.63380281690144
04.06.2013	405.63380281690144
05.06.2013	469.5652173913044
06.06.2013	477.34806629834253
07.06.2013	536.6459627329192
08.06.2013	477.34806629834253
09.06.2013	543.3962264150944
10.06.2013	496.55172413793105
11.06.2013	480
12.06.2013	425.615763546798
13.06.2013	464.51612903225805
14.06.2013	480
15.06.2013	499.4219653179191
16.06.2013	467.02702702702703
17.06.2013	595.8620689655172
18.06.2013	617.1428571428571
19.06.2013	635.2941176470588
20.06.2013	561.038961038961
21.06.2013	514.2857142857143
22.06.2013	490.90909090909093
23.06.2013	523.6363636363636
24.06.2013	576
25.06.2013	550.3184713375796
26.06.2013	496.55172413793105
27.06.2013	517.3652694610779
28.06.2013	511.2426035502959
29.06.2013	511.2426035502959
30.06.2013	564.7058823529412
01.07.2013	550.3184713375796
02.07.2013	564.7058823529412
03.07.2013	469.5652173913044
04.07.2013	523.6363636363636
05.07.2013	464.51612903225805
06.07.2013	462.03208556149735
07.07.2013	464.51612903225805
08.07.2013	450
09.07.2013	467.02702702702703
10.07.2013	443.0769230769231
11.07.2013	496.55172413793105
12.07.2013	561.038961038961
13.07.2013	550.3184713375796
14.07.2013	502.3255813953488
15.07.2013	526.829268292683
16.07.2013	526.829268292683
17.07.2013	469.5652173913044
18.07.2013	536.6459627329192
19.07.2013	505.2631578947368
20.07.2013	464.51612903225805
21.07.2013	434.1708542713568
22.07.2013	523.6363636363636
23.07.2013	612.7659574468086
24.07.2013	543.3962264150944
25.07.2013	591.7808219178082
26.07.2013	526.829268292683
27.07.2013	477.34806629834253
28.07.2013	514.2857142857143
29.07.2013	485.39325842696627
30.07.2013	438.5786802030457
31.07.2013	454.7368421052632
01.08.2013	488.135593220339
02.08.2013	450
03.08.2013	508.2352941176471
04.08.2013	482.6815642458101
05.08.2013	457.14285714285717
06.08.2013	454.7368421052632
07.08.2013	464.51612903225805
08.08.2013	421.4634146341463
09.08.2013	443.0769230769231
10.08.2013	411.42857142857144
11.08.2013	400
12.08.2013	400
13.08.2013	472.1311475409836
14.08.2013	514.2857142857143
15.08.2013	508.2352941176471
16.08.2013	514.2857142857143
17.08.2013	454.7368421052632
18.08.2013	445.36082474226805
19.08.2013	488.135593220339
20.08.2013	454.7368421052632
21.08.2013	440.81632653061223
22.08.2013	400
23.08.2013	440.81632653061223
24.08.2013	472.1311475409836
25.08.2013	572.1854304635762
26.08.2013	520.4819277108434
27.08.2013	511.2426035502959
28.08.2013	485.39325842696627
29.08.2013	457.14285714285717
30.08.2013	421.4634146341463
31.08.2013	387.4439461883408
01.09.2013	390.95022624434387
02.09.2013	401.86046511627904
03.09.2013	445.36082474226805
04.09.2013	530.0613496932515
05.09.2013	482.6815642458101
06.09.2013	467.02702702702703
07.09.2013	595.8620689655172
08.09.2013	550.3184713375796
09.09.2013	425.615763546798
10.09.2013	452.35602094240835
11.09.2013	432
12.09.2013	405.63380281690144
13.09.2013	423.52941176470586
14.09.2013	396.3302752293578
15.09.2013	477.34806629834253
16.09.2013	561.038961038961
17.09.2013	482.6815642458101
18.09.2013	523.6363636363636
19.09.2013	454.7368421052632
20.09.2013	432
21.09.2013	457.14285714285717
22.09.2013	425.615763546798
23.09.2013	411.42857142857144
24.09.2013	407.54716981132077
25.09.2013	419.41747572815535
26.09.2013	533.3333333333334
27.09.2013	485.39325842696627
28.09.2013	488.135593220339
29.09.2013	508.2352941176471
30.09.2013	530.0613496932515
01.10.2013	462.03208556149735
02.10.2013	452.35602094240835
03.10.2013	434.1708542713568
04.10.2013	480
05.10.2013	394.52054794520546
06.10.2013	467.02702702702703
07.10.2013	553.8461538461538
08.10.2013	536.6459627329192
09.10.2013	482.6815642458101
10.10.2013	450
11.10.2013	467.02702702702703
12.10.2013	403.7383177570093
13.10.2013	390.95022624434387
14.10.2013	345.6
15.10.2013	332.3076923076923
16.10.2013	411.42857142857144
17.10.2013	517.3652694610779
18.10.2013	450
19.10.2013	387.4439461883408
20.10.2013	434.1708542713568
21.10.2013	409.478672985782
22.10.2013	352.6530612244898
23.10.2013	390.95022624434387
24.10.2013	401.86046511627904
25.10.2013	367.6595744680851
26.10.2013	474.72527472527474
27.10.2013	482.6815642458101
28.10.2013	493.7142857142857
29.10.2013	540
30.10.2013	443.0769230769231
