Time_l,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin,t,v
27.07.2018,8200.21,229397,886276.0538922156,517.3652694610779,0.7408209545024564,1532217600,458197
28.07.2018,8023.64,188238,759045.9379310345,595.8620689655172,0.7139204703619886,1532304000,711244
29.07.2018,8182.14,168407,539320.9235294118,508.2352941176471,0.7613761441032736,1532390400,718783
30.07.2018,8207.5,230924,911087.8880597017,644.776119402985,0.873541961424538,1532476800,776373
31.07.2018,8140.7,242977,950214.0476190476,587.7551020408164,0.8571342390432017,1532563200,639884
01.08.2018,7921.44,241044,990541.1666666666,576.0,0.699430550853786,1532649600,717386
02.08.2018,7574.17,224873,806938.4509803922,564.7058823529412,0.8490924842021941,1532736000,564042
03.08.2018,7591.66,229859,834025.7108433734,520.4819277108434,0.7667297351854833,1532822400,484415
04.08.2018,7396.59,191657,574082.1761363636,490.9090909090909,0.6635878804322305,1532908800,636111
05.08.2018,7254.06,172181,578105.36875,540.0,0.5742389932687114,1532995200,689933
06.08.2018,7001.3,218607,1050986.7022900763,659.5419847328244,0.5684883594761375,1533081600,705701
07.08.2018,6993.32,233045,1016458.4370860928,572.1854304635762,0.5586143586002703,1533168000,633985
08.08.2018,6991.22,235311,812957.7898089172,550.3184713375796,0.6165188303989189,1533254400,688864
09.08.2018,6448.97,222326,804355.6644295302,579.8657718120805,0.6018932697930067,1533340800,542806
10.08.2018,6396.37,226148,792378.1193181818,490.9090909090909,0.5774078231954295,1533427200,495708
11.08.2018,6405.77,192438,611510.9176470588,508.2352941176471,0.5123099496980846,1533513600,654365
12.08.2018,6193.4,165044,584546.7419354839,557.4193548387096,0.4794033942463828,1533600000,706475
13.08.2018,6310.19,222229,906496.8733333332,576.0,0.5656483384256781,1533686400,649542
14.08.2018,6348.5,247622,1011792.9191176472,635.2941176470588,0.6782672860246667,1533772800,629818
15.08.2018,6057.9,246066,791067.1552795031,536.6459627329192,0.5456429047491324,1533859200,658349
16.08.2018,6371.92,232335,761947.3164556962,546.8354430379746,0.6595190660038306,1533945600,525905
17.08.2018,6347.74,233794,833029.4539473684,568.421052631579,0.6756270900878552,1534032000,477808
18.08.2018,6465.06,190935,590060.225,540.0,0.5571042836567418,1534118400,611686
19.08.2018,6450.92,167400,619528.0758620689,595.8620689655172,0.6568749898446834,1534204800,656986
20.08.2018,6401.24,214983,818181.5733333334,576.0,0.865644297456078,1534291200,680291
21.08.2018,6446.63,217777,779786.6891891892,583.7837837837837,0.7327140721931149,1534377600,620626
22.08.2018,6403.33,230333,774898.2625,540.0,0.6748283941076616,1534464000,652800
23.08.2018,6582.44,217352,768391.1543624161,579.8657718120805,0.5847440764290184,1534550400,502003
24.08.2018,6437.41,219848,820710.5342465753,591.7808219178082,0.5608344301517412,1534636800,514081
25.08.2018,6554.24,196420,763551.6888888889,640.0,0.7028393829548926,1534723200,623584
26.08.2018,6719.61,172747,569715.5028901735,499.4219653179191,1.0815011195563455,1534809600,589558
27.08.2018,6676.95,223656,701549.6378378378,467.02702702702703,0.9748999481346352,1534896000,637962
28.08.2018,6720.03,238039,879880.7581699346,564.7058823529412,1.2764105440705094,1534982400,569143
29.08.2018,6991.33,237508,907886.1798561153,621.5827338129496,0.6960940086228675,1535068800,632119
30.08.2018,7053.47,231391,817750.8181818182,561.038961038961,0.7346665030187,1535155200,548589
31.08.2018,6934.05,237076,809181.2903225806,557.4193548387096,0.7387004610335927,1535241600,502401
01.09.2018,6982.98,213331,769296.0529801324,572.1854304635762,0.6288557996728089,1535328000,664754
02.09.2018,7102.3,187145,648996.7291666666,600.0,0.6187286569237758,1535414400,663712
03.09.2018,7243.58,222897,846752.4861111111,600.0,0.6472183205695905,1535500800,669393
04.09.2018,7263.75,232265,957670.738095238,685.7142857142857,0.7538956222418358,1535587200,621109
05.09.2018,7324.44,246477,1008443.9318181818,654.5454545454545,0.9457991508335464,1535673600,650921
06.09.2018,7133.28,252261,888037.2066666667,576.0,0.884802863700691,1535760000,564618
07.09.2018,6437.31,230790,889911.3355263158,568.421052631579,0.7788109281164695,1535846400,495862
08.09.2018,6454.32,204428,710539.8,576.0,0.5941803070029545,1535932800,613203
09.09.2018,6375.23,188912,616029.1165644171,530.0613496932515,0.619939872003896,1536019200,629613
10.09.2018,6302.95,222866,899061.7555555556,640.0,0.5649202314395197,1536105600,663893
11.09.2018,6299.58,237571,941821.3829787234,612.7659574468086,0.6171661322299439,1536192000,666432
12.09.2018,6302.29,233275,709051.1607142857,514.2857142857143,0.6460809255170936,1536278400,689969
13.09.2018,6280.4,234209,819058.9527027027,583.7837837837837,0.544301304390523,1536364800,546132
14.09.2018,6447.73,223250,1057485.0,654.5454545454545,0.6128270826427772,1536451200,506822
15.09.2018,6504.68,211071,789859.0571428571,617.1428571428571,0.483833688664004,1536537600,614032
16.09.2018,6523.09,179483,627328.3956834532,621.5827338129496,0.4750186346339207,1536624000,651085
17.09.2018,6492.63,240152,907647.8296296296,640.0,0.4719745640261167,1536710400,599341
18.09.2018,6406.76,244259,936313.514084507,608.4507042253521,0.4987162814880926,1536796800,607968
19.09.2018,6302.83,251037,804437.2435897436,553.8461538461538,0.4291642347542394,1536883200,620756
20.09.2018,6345.14,253674,815061.1168831169,561.038961038961,0.4567841103148135,1536969600,558326
21.09.2018,6417.94,273051,1012301.7291666666,600.0,0.6020117022094773,1537056000,470014
22.09.2018,6662.99,225537,732038.9032258064,557.4193548387096,0.5511536896385072,1537142400,631051
23.09.2018,6712.92,200319,655633.44,576.0,0.4851539120103435,1537228800,638226
24.09.2018,6712.15,237670,807114.0202702703,583.7837837837837,0.43798243741322,1537315200,631534
25.09.2018,6643.98,252113,768240.7810650888,511.2426035502959,0.5354250399622391,1537401600,628575
26.09.2018,6423.53,243927,898005.3525179856,621.5827338129496,0.5302043230146725,1537488000,715374
27.09.2018,6471.01,248686,877031.2307692308,604.1958041958042,0.6154847916649911,1537574400,562396
28.09.2018,6530.34,254239,855168.6688311688,561.038961038961,0.742788714162658,1537660800,507611
29.09.2018,6676.13,218339,693383.6052631579,568.421052631579,0.5842327394556172,1537747200,614666
30.09.2018,6559.86,208210,626711.3067484662,530.0613496932515,0.4860772743864368,1537833600,648239
01.10.2018,6601.61,242820,857105.917721519,546.8354430379746,0.5933192426488757,1537920000,628106
02.10.2018,6600.3,244772,1015335.802919708,630.6569343065694,0.6936159626101025,1538006400,633984
03.10.2018,6567.79,242303,838225.6689655172,595.8620689655172,0.5790981869807638,1538092800,673169
04.10.2018,6475.03,243157,798640.0533333333,576.0,0.4982063761273581,1538179200,552193
05.10.2018,6572.98,244719,963110.8846153846,664.6153846153846,0.5730926000841782,1538265600,532057
06.10.2018,6575.81,214843,922101.88,691.2,0.5380468774872814,1538352000,672466
07.10.2018,6588.16,219731,831893.4788732395,608.4507042253521,0.3917777673610005,1538438400,678534
08.10.2018,6565.9,248041,965177.5555555556,640.0,0.4446065650436822,1538524800,693998
09.10.2018,6620.14,235862,966413.5230769232,664.6153846153846,0.4677857861800544,1538611200,642385
10.10.2018,6629.48,244945,896905.5208333334,600.0,0.423130593398518,1538697600,688104
11.10.2018,6569.85,262467,920825.6352201258,543.3962264150944,0.4609980039395428,1538784000,588469
12.10.2018,6274.91,243174,1128503.0227272727,654.5454545454545,0.475977591765567,1538870400,598247
13.10.2018,6270.23,205097,862022.1914893617,612.7659574468086,0.4061421566380785,1538956800,646069
14.10.2018,6277.89,191259,957302.0877192982,757.8947368421053,0.407609287928934,1539043200,621377
15.10.2018,6328.17,266945,943760.9567901236,533.3333333333334,0.5475124579969656,1539129600,642587
16.10.2018,6509.79,257967,1066273.8148148148,640.0,0.4875221981881403,1539216000,686801
17.10.2018,6545.88,260362,1049207.8043478262,626.0869565217391,0.4739196269040797,1539302400,693357
18.10.2018,6519.47,253450,996208.0507246376,626.0869565217391,0.4645361732097061,1539388800,573900
19.10.2018,6509.41,253826,1018147.8450704224,608.4507042253521,0.4528600600411305,1539475200,524073
20.10.2018,6467.15,227821,887885.4895104895,604.1958041958042,0.4066457499528138,1539561600,699161
21.10.2018,6490.4,211505,823540.1159420289,626.0869565217391,0.3824793664452377,1539648000,678710
22.10.2018,6523.43,255324,916539.5677419356,557.4193548387096,0.42666605841989,1539734400,673355
23.10.2018,6481.04,253463,932260.4155844155,561.038961038961,0.4240324765350367,1539820800,654562
24.10.2018,6483.53,254091,1141656.575221239,764.6017699115044,0.4322955071214643,1539907200,685189
25.10.2018,6515.15,254599,1035430.299270073,630.6569343065694,0.4488450241359942,1539993600,593948
26.10.2018,6485.97,253002,1058047.3356643356,604.1958041958042,0.4592745290551063,1540080000,554343
27.10.2018,6477.13,233749,913874.3014705882,635.2941176470588,0.3628995982870515,1540166400,676886
28.10.2018,6476.32,219860,828287.6142857143,617.1428571428571,0.4864409424179022,1540252800,683472
29.10.2018,6476.09,269754,983820.6095890412,591.7808219178082,0.470644793404361,1540339200,637730
30.10.2018,6396.96,283327,943664.9090909092,561.038961038961,0.4238249527930624,1540425600,659213
31.10.2018,6319.47,288283,918292.963190184,530.0613496932515,0.3650340290617206,1540512000,691989
01.11.2018,6319.77,281941,979455.2077922078,561.038961038961,0.3913550359827056,1540598400,580044
02.11.2018,6350.71,292704,1117054.9300699302,604.1958041958042,0.3975869844621187,1540684800,560468
03.11.2018,6397.53,249564,885550.5031055901,536.6459627329192,0.3484281282556778,1540771200,708277
04.11.2018,6371.1,226247,1035187.3658536584,702.439024390244,0.361456085605555,1540857600,697593
05.11.2018,6397.46,296283,1044358.1736111112,600.0,0.4035360192788652,1540944000,707280
06.11.2018,6430.64,285451,1072038.4375,675.0,0.4321758554007517,1541030400,692491
07.11.2018,6428.01,293734,1144160.8461538462,664.6153846153846,0.4450818522881246,1541116800,769107
08.11.2018,6534.81,277597,1169965.611570248,714.0495867768595,0.4943271198896242,1541203200,641836
09.11.2018,6490.9,283896,1135195.779527559,680.3149606299213,0.5128081251585087,1541289600,619053
10.11.2018,6425.71,252499,955554.3129770992,659.5419847328244,0.423700255050515,1541376000,712966
11.11.2018,6411.7,246991,874062.294520548,591.7808219178082,0.3670592264495467,1541462400,694045
12.11.2018,6399.03,300006,1066877.5714285714,617.1428571428571,0.4089334239981867,1541548800,705096
13.11.2018,6417.32,279160,1110003.2666666666,720.0,0.4154490897693079,1541635200,700109
14.11.2018,6400.17,292755,1094776.6666666667,640.0,0.5645479148093115,1541721600,704782
15.11.2018,6162.22,291525,1193645.0708661417,680.3149606299213,0.8170026622073578,1541808000,595431
16.11.2018,5612.81,283124,1158173.5952380951,685.7142857142857,0.7320697439990957,1541894400,590374
17.11.2018,5618.53,262649,914248.8689655171,595.8620689655172,0.4610156950911672,1541980800,683380
18.11.2018,5580.01,239803,954274.699186992,702.439024390244,0.4197109210476933,1542067200,650636
19.11.2018,5620.2,267971,1100711.9523809524,685.7142857142857,0.8382870859160133,1542153600,727941
20.11.2018,5277.84,288450,1203740.303030303,654.5454545454545,1.2692369048361931,1542240000,719899
21.11.2018,4629.09,254942,1213546.219047619,822.8571428571429,0.9069656929811486,1542326400,713928
22.11.2018,4528.99,266116,1218455.31147541,708.1967213114754,0.6660199285274091,1542412800,594720
23.11.2018,4534.66,275261,1131096.584,691.2,0.6092760736174031,1542499200,549202
24.11.2018,4322.84,250017,980274.2377622378,604.1958041958042,0.5391089357923661,1542585600,674496
25.11.2018,4304.14,239256,1010554.0472440944,680.3149606299213,0.575869281439128,1542672000,768688
26.11.2018,3850.26,257062,1186164.189189189,778.3783783783783,0.5733402513790448,1542758400,628170
27.11.2018,3930.07,268533,1071254.0381679388,659.5419847328244,0.5471102784387767,1542844800,656422
28.11.2018,3775.8,254456,1111968.440677966,732.2033898305085,0.5748145341434275,1542931200,639956
29.11.2018,4116.45,246226,1202130.1142857142,822.8571428571429,0.7535282508752122,1543017600,579231
30.11.2018,4268.57,250157,1209791.3663366337,855.4455445544554,0.6958191763572477,1543104000,569046
01.12.2018,4127.3,241847,1068438.4032258063,696.7741935483871,0.5310399488106117,1543190400,633473
02.12.2018,4139.13,222673,1005271.7631578948,757.8947368421053,0.4321000309871426,1543276800,643303
03.12.2018,4190.53,240652,1101028.245614035,757.8947368421053,0.5420139940661204,1543363200,617607
04.12.2018,4001.04,270189,1083459.615942029,626.0869565217391,0.4664607171276402,1543449600,614236
05.12.2018,3973.22,256501,1036768.0846153846,664.6153846153846,0.4075602352427476,1543536000,596001
06.12.2018,3890.72,279654,1091929.7703703705,640.0,0.3961739288549422,1543622400,591450
07.12.2018,3757.86,253890,1222291.3684210526,757.8947368421053,0.4617270577809287,1543708800,507836
08.12.2018,3415.97,231104,970701.0472440944,680.3149606299213,0.2919635255123234,1543795200,576348
09.12.2018,3442.08,238569,948841.625,675.0,0.2428744560273966,1543881600,679707
10.12.2018,3564.51,258353,1141154.2741935484,696.7741935483871,0.3169601483241921,1543968000,602408
11.12.2018,3547.51,251487,1076672.92,691.2,0.3289428193107397,1544054400,655300
12.12.2018,3433.8,261423,1133562.5,720.0,0.2936688860582274,1544140800,663545
13.12.2018,3481.88,268422,1084257.0229007634,659.5419847328244,0.2865210906706604,1544227200,533709
14.12.2018,3425.05,275801,1058685.1301369865,591.7808219178082,0.3116450556741998,1544313600,516271
15.12.2018,3298.89,262879,941854.3959731543,579.8657718120805,0.2305665507705065,1544400000,620281
16.12.2018,3236.72,226453,1019919.5565217392,751.304347826087,0.2122329454677129,1544486400,622306
17.12.2018,3294.84,298823,990779.4375,540.0,0.2312770613373134,1544572800,626580
18.12.2018,3395.92,266245,1078395.296875,675.0,0.33900097842213,1544659200,642762
19.12.2018,3569.7,302392,1084764.6711409397,579.8657718120805,0.3887314026164713,1544745600,696382
20.12.2018,3813.69,287273,1139195.0222222223,640.0,0.366778145875178,1544832000,598783
21.12.2018,3983.01,280588,1048346.2857142856,617.1428571428571,0.4394707507092249,1544918400,536369
22.12.2018,4022.91,251216,806539.1714285715,493.7142857142857,0.3006871711992867,1545004800,696308
23.12.2018,3906.52,250739,740468.1931818182,490.9090909090909,0.2407051188686243,1545091200,649663
24.12.2018,4028.51,272297,932735.355263158,568.421052631579,0.3405325787650984,1545177600,708704
25.12.2018,4166.01,265052,821911.1761006289,543.3962264150944,0.2874207087665816,1545264000,649990
26.12.2018,3823.04,281305,889580.5477707007,550.3184713375796,0.2205247471605552,1545350400,660839
27.12.2018,3826.13,300020,885621.408045977,496.5517241379311,0.2157331657889474,1545436800,552658
28.12.2018,3758.42,308267,930544.0299401196,517.3652694610779,0.2191006974473427,1545523200,522599
29.12.2018,3738.65,264980,973710.1376811594,626.0869565217391,0.2160457196769567,1545609600,582347
30.12.2018,3908.58,267639,762486.7897727273,490.9090909090909,0.2031598982211112,1545696000,489953
31.12.2018,3830.08,259684,888393.9806451612,557.4193548387096,0.2346342042636435,1545782400,544456
01.01.2019,3796.71,234725,801778.9463087248,579.8657718120805,0.1816255895196506,1545868800,617811
02.01.2019,3749.58,271696,947860.6622516556,572.1854304635762,0.2489666336640951,1545955200,639451
03.01.2019,3845.97,291016,966222.341935484,557.4193548387096,0.2533217788712648,1546041600,569946
04.01.2019,3847.28,281772,959198.7583892618,579.8657718120805,0.2673345172692815,1546128000,535608
05.01.2019,3814.31,265192,812945.8220858895,530.0613496932515,0.1764997688467223,1546214400,553993
06.01.2019,3868.6,258522,826675.390070922,612.7659574468086,0.2483314820402132,1546300800,430421
07.01.2019,3910.21,284782,984752.7446808512,612.7659574468086,0.3278271523481119,1546387200,585888
08.01.2019,4039.81,318524,867930.0,511.2426035502959,0.2656624499252804,1546473600,602487
09.01.2019,4026.27,319056,884137.8109756098,526.829268292683,0.3050082813048493,1546560000,588143
10.01.2019,4028.4,327338,970871.8205128204,553.8461538461538,0.3180652466258118,1546646400,510108
11.01.2019,3822.94,308372,983164.7027027028,583.7837837837837,0.3007455310469173,1546732800,513094
12.01.2019,3661.36,281502,896714.6594202898,626.0869565217391,0.2227031822154016,1546819200,605722
13.01.2019,3658.29,276997,853370.890510949,630.6569343065694,0.1872365112257533,1546905600,618858
14.01.2019,3615.31,326685,956647.966442953,579.8657718120805,0.2212722527817316,1546992000,615693
15.01.2019,3605.31,302279,1065034.8484848484,654.5454545454545,0.2528941209941808,1547078400,646786
16.01.2019,3665.91,305702,1112098.120300752,649.624060150376,0.3007464913543254,1547164800,623732
17.01.2019,3625.01,296695,1097214.1811023622,680.3149606299213,0.2869753507811052,1547251200,511629
18.01.2019,3621.46,305965,1037986.0,626.0869565217391,0.2475897890281568,1547337600,484995
19.01.2019,3633.57,282188,959122.060150376,649.624060150376,0.226330510865097,1547424000,599565
20.01.2019,3696.01,294118,805785.0573248408,550.3184713375796,0.1812404925914089,1547510400,618207
21.01.2019,3627.33,315202,943183.7133333334,576.0,0.2292294192295734,1547596800,653009
22.01.2019,3554.3,296040,1055254.9153846153,664.6153846153846,0.2509344078502905,1547683200,610155
23.01.2019,3569.12,293494,1026111.3767123288,591.7808219178082,0.2757149335250465,1547769600,625350
24.01.2019,3588.62,308146,911348.7407407408,533.3333333333334,0.2677237864518766,1547856000,526843
25.01.2019,3571.46,301085,1017360.0507246376,626.0869565217391,0.2944551136722187,1547942400,514495
26.01.2019,3578.23,288285,980735.46,576.0,0.2467563178798758,1548028800,596512
27.01.2019,3599.82,276651,881242.8175182482,630.6569343065694,0.2069954386573697,1548115200,598604
28.01.2019,3577.53,308062,1022644.4206896552,595.8620689655172,0.2806091984730346,1548201600,681835
29.01.2019,3462.21,326162,1010222.7876712328,591.7808219178082,0.2457326178402143,1548288000,631256
30.01.2019,3414.53,321980,1074707.9705882352,635.2941176470588,0.2250744580408721,1548374400,627179
31.01.2019,3443.39,353945,1015420.2129032258,557.4193548387096,0.2824810080662249,1548460800,585758
01.02.2019,3443.72,339341,1024592.4367088608,546.8354430379746,0.3360175157142815,1548547200,496605
02.02.2019,3435.53,322032,981337.7986111112,600.0,0.2019074138594922,1548633600,636796
03.02.2019,3450.77,300171,935500.2101449276,626.0869565217391,0.1694929157047149,1548720000,626782
04.02.2019,3457.24,335288,1012398.5306122449,587.7551020408164,0.1761968805922073,1548806400,609602
05.02.2019,3436.57,354069,1051188.2857142857,587.7551020408164,0.1670501470052447,1548892800,640456
06.02.2019,3437.24,349596,1050370.4085365853,526.829268292683,0.2142441011910891,1548979200,665415
07.02.2019,3396.52,353046,942216.9022988506,496.5517241379311,0.1610609608946143,1549065600,554215
08.02.2019,3390.84,335280,984610.6809815952,530.0613496932515,0.2114796531257456,1549152000,521476
09.02.2019,3470.72,310892,934364.9933333332,576.0,0.198182477837963,1549238400,616372
10.02.2019,3640.16,299609,899240.9785714286,617.1428571428571,0.1654871686097547,1549324800,650498
11.02.2019,3631.24,315725,1091101.1103448276,595.8620689655172,0.2661126040066514,1549411200,687619
12.02.2019,3610.54,271573,1304964.0625,675.0,0.4562290408103899,1549497600,647015
13.02.2019,3596.21,352651,1153285.6209150327,564.7058823529412,0.3634201734859677,1549584000,694282
14.02.2019,3598.72,354483,1111246.9716312056,612.7659574468086,0.2657845397381538,1549670400,564086
15.02.2019,3582.7,296729,1101274.2283464568,680.3149606299213,0.3195459567484135,1549756800,495935
16.02.2019,3587.5,332137,1008760.0266666666,576.0,0.2415768890548177,1549843200,692066
17.02.2019,3607.27,327463,881877.8364779875,543.3962264150944,0.2112035649829141,1549929600,826410
18.02.2019,3610.69,344274,1080017.0193548386,557.4193548387096,0.3083871820120021,1550016000,765345
19.02.2019,3779.04,348242,1060471.2564102565,553.8461538461538,0.3970980731789962,1550102400,618703
20.02.2019,3924.61,314320,1191522.1,664.6153846153846,0.4714977506999236,1550188800,618553
21.02.2019,3935.45,297595,1178449.504201681,726.0504201680673,0.4590863505771266,1550275200,604952
22.02.2019,3929.22,350306,1085184.2283950618,533.3333333333334,0.437586432718823,1550361600,522919
23.02.2019,3946.84,328239,982793.7622377622,604.1958041958042,0.3058905017380628,1550448000,684675
24.02.2019,4007.33,320446,1044065.3576642337,630.6569343065694,0.3696056315260606,1550534400,715469
25.02.2019,4016.09,336634,1109526.160839161,604.1958041958042,0.4635253384981909,1550620800,694092
26.02.2019,3816.51,366568,1092907.347826087,536.6459627329192,0.3732046520700116,1550707200,648082
27.02.2019,3820.82,344560,1125122.0567375887,612.7659574468086,0.3622024184467146,1550793600,739321
28.02.2019,3817.13,367827,1130737.2733333334,576.0,0.3143976624880718,1550880000,570604
01.03.2019,3831.8,354422,1053071.4074074074,533.3333333333334,0.3295999243839265,1550966400,569543
02.03.2019,3830.92,335864,1155579.2575757576,654.5454545454545,0.2888222858061596,1551052800,670193
03.03.2019,3834.99,353683,1003580.383561644,591.7808219178082,0.2318673798288297,1551139200,704073
04.03.2019,3828.3,304188,1104753.9781021895,630.6569343065694,0.3581765681091956,1551225600,679215
05.03.2019,3722.0,285716,1029825.1812080536,579.8657718120805,0.3780869492783043,1551312000,692856
06.03.2019,3838.0,277863,1235649.3046875,675.0,0.5309114239751244,1551398400,723753
07.03.2019,3871.05,282523,1008441.9436619718,608.4507042253521,0.5228404667938539,1551484800,631284
08.03.2019,3873.17,285264,998636.589041096,591.7808219178082,0.4688907282377026,1551571200,555616
09.03.2019,3862.423,239492,882423.5144927537,626.0869565217391,0.3958390071484642,1551657600,681621
10.03.2019,3927.1748,212877,783473.3529411765,635.2941176470588,0.352109770900567,1551744000,706748
11.03.2019,3920.537,294741,1099574.323943662,608.4507042253521,0.4099809602328824,1551830400,738110
12.03.2019,3872.5066,285653,1004161.1328671328,604.1958041958042,0.4270946273975768,1551916800,689202
13.03.2019,3882.4272,285957,1163580.6962962963,640.0,0.4893532590564315,1552003200,711508
14.03.2019,3868.1091,299929,1043826.6193548389,557.4193548387096,0.4844579383787496,1552089600,601872
15.03.2019,3877.8809,296970,987588.411764706,564.7058823529412,0.4064287917971512,1552176000,521885
16.03.2019,3924.6606,262267,788659.8466257668,530.0613496932515,0.334648913130512,1552262400,750665
17.03.2019,4005.9946,227290,742798.205479452,591.7808219178082,0.2957621206388314,1552348800,699020
18.03.2019,3979.052,291505,926942.7329192548,536.6459627329192,0.3054186312413166,1552435200,716425
19.03.2019,3984.0051,304744,909794.9540229886,496.5517241379311,0.291645172341375,1552521600,741453
20.03.2019,4014.275,304960,992002.3726708074,536.6459627329192,0.3580353944779643,1552608000,719155
21.03.2019,4054.9812,300712,1039646.3566433566,604.1958041958042,0.4791139798212243,1552694400,612907
22.03.2019,3980.7412,298524,944549.0,536.6459627329192,0.3619981686564564,1552780800,538878
23.03.2019,3989.1584,251573,840116.6551724138,595.8620689655172,0.2846085418546505,1552867200,716932
24.03.2019,4007.369,226166,753646.5866666667,576.0,0.2777632659197227,1552953600,750460
25.03.2019,3991.1096,322191,1056967.8175675676,583.7837837837837,0.3617265178108637,1553040000,738360
26.03.2019,3928.5308,366415,1207859.0074626866,644.776119402985,0.3904233920554562,1553126400,708212
27.03.2019,3943.3235,383186,1199629.8187919464,579.8657718120805,0.4941728092884395,1553212800,722817
28.03.2019,4033.7576,393698,1217287.404109589,591.7808219178082,0.489925324995301,1553299200,583493
29.03.2019,4028.5127,369817,1233981.3333333333,587.7551020408164,0.6915285727805914,1553385600,559556
30.03.2019,4101.1006,377783,1204920.2086330936,621.5827338129496,0.5935227379209758,1553472000,716713
31.03.2019,4118.0386,381652,1173565.8705035972,621.5827338129496,0.4813896662404494,1553558400,686290
01.04.2019,4101.1143,368904,1205358.125,635.2941176470588,0.6875507912627675,1553644800,783494
02.04.2019,4151.2285,401507,1215506.974522293,550.3184713375796,1.183723071079707,1553731200,768228
03.04.2019,4875.0317,360250,1248329.9929577464,608.4507042253521,1.922987546426093,1553817600,764547
04.04.2019,4928.172,354660,1212958.1,617.1428571428571,2.1463456392037448,1553904000,684555
05.04.2019,4906.0166,387090,1240968.8544303798,546.8354430379746,1.4552790792838874,1553990400,625975
06.04.2019,5012.283,359569,1211691.2661870504,621.5827338129496,1.1269892643692865,1554076800,690259
07.04.2019,5057.066,350631,1138896.8723404256,612.7659574468086,1.233382234314707,1554163200,887936
08.04.2019,5168.5137,372417,1218371.1148648649,583.7837837837837,1.81173617960512,1554249600,856229
09.04.2019,5237.3784,346071,1251238.628787879,654.5454545454545,1.739263759459764,1554336000,806470
10.04.2019,5171.2163,396501,1213674.912162162,583.7837837837837,1.4579163190004565,1554422400,883934
11.04.2019,5306.226,402802,1201692.847133758,550.3184713375796,1.5186831108087844,1554508800,677527
12.04.2019,5027.89,376767,1184258.40397351,572.1854304635762,1.34203150674024,1554595200,621921
13.04.2019,5072.635,367076,1107431.6148148149,640.0,0.9151138450893004,1554681600,776675
14.04.2019,5068.345,337030,1196266.3852459015,708.1967213114754,0.8635540806456398,1554768000,777610
15.04.2019,5161.455,381473,1227139.1103448276,595.8620689655172,1.0684876476185732,1554854400,779763
16.04.2019,5048.7656,358517,1252634.9103448277,595.8620689655172,1.078267754388216,1554940800,813435
17.04.2019,5215.5083,350737,1229380.3333333333,626.0869565217391,1.1472286143178507,1555027200,772966
18.04.2019,5218.9937,382981,1214882.0,579.8657718120805,0.986883667074868,1555113600,595840
19.04.2019,5272.57,362128,1212485.1710526317,568.421052631579,1.141981939535192,1555200000,594251
20.04.2019,5289.22,319840,1240556.4809160305,659.5419847328244,0.9606569637943972,1555286400,775820
21.04.2019,5306.89,390735,1142430.4074074074,533.3333333333334,0.6833391032285308,1555372800,772119
22.04.2019,5301.23,342014,1142223.119402985,644.776119402985,1.0869696369154478,1555459200,748387
23.04.2019,5360.41,311753,1255767.3879310344,744.8275862068965,1.6589377026043053,1555545600,744209
24.04.2019,5544.39,404279,1234416.0429447852,530.0613496932515,1.7921109011351073,1555632000,791178
25.04.2019,5455.03,384089,1219515.8461538462,604.1958041958042,1.339308157223977,1555718400,688991
26.04.2019,5187.55,381209,1255490.7086092716,572.1854304635762,1.2444302875850255,1555804800,683505
27.04.2019,5263.52,359008,1170310.4452554744,630.6569343065694,0.7978820215705499,1555891200,645228
28.04.2019,5261.06,383291,977574.3435582822,530.0613496932515,0.6582188269487151,1555977600,715607
29.04.2019,5259.84,363207,1203267.6134969324,530.0613496932515,1.0275429776959144,1556064000,880285
30.04.2019,5231.6,346486,1295070.857142857,617.1428571428571,1.2907356271249055,1556150400,754024
01.05.2019,5301.13,439549,1126911.2339181288,505.2631578947368,0.7914684442462615,1556236800,769113
02.05.2019,5358.35,452646,1100861.5108695652,469.5652173913044,0.7660345716078348,1556323200,614072
03.05.2019,5443.14,383032,1228199.9868421052,568.421052631579,1.1549340807034398,1556409600,594392
04.05.2019,5723.94,355910,1187771.2727272727,654.5454545454545,0.9750696833469136,1556496000,793473
05.05.2019,5804.82,330732,1196308.1860465116,669.7674418604652,1.1034998609145774,1556582400,837456
06.05.2019,5757.43,378476,1222187.443708609,572.1854304635762,1.1608629281645335,1556668800,765604
07.05.2019,5768.14,329943,1267977.1968503937,680.3149606299213,1.6139474351630434,1556755200,790956
08.05.2019,5796.59,393081,1243073.4473684211,568.421052631579,1.6561483238823551,1556841600,803527
09.05.2019,5975.09,361569,1258699.7533333334,576.0,1.767505013980734,1556928000,660279
10.05.2019,6176.41,322963,1259484.184,691.2,2.366498374117159,1557014400,617817
11.05.2019,6370.51,344957,1240594.7846153846,664.6153846153846,2.310721527320797,1557100800,769259
12.05.2019,7255.6,338571,1234789.487341772,546.8354430379746,2.230448033056582,1557187200,759338
13.05.2019,6897.28,390428,1203409.6347305388,517.3652694610779,1.9821285699283864,1557273600,839325
14.05.2019,7788.58,367370,1230687.1184210526,568.421052631579,2.813102181724147,1557360000,826107
15.05.2019,7982.77,368901,1237726.0268456377,579.8657718120805,4.162520788233158,1557446400,784376
