"Date","active_addr","avg.Block.size..kB.....Ethereum","Price..ETH.USD....Ethereum","f.number.86400..count......Ethereum","sum.Transaction.count...Blocks....Ethereum","avg.Fee...Transactions..USD.....Ethereum"
2019-09-07,267753,19514.5029558183,169.27576,13.4411947728687,677445,0.167787496383239
2019-09-08,264024,19207.3556701031,177.82837,13.4957825679475,675137,0.189467089660027
2019-09-09,301253,21392.7817842711,181.54378,13.4286602424619,756508,0.197967733441282
2019-09-10,281554,19759.5472761428,180.58005,13.5253600500939,691617,0.237067574888966
2019-09-11,283969,19800.7396302625,180.05708,13.422401739941,705292,0.219658061168607
2019-09-12,286123,20314.8471100062,178.36,13.4244872591672,723726,0.23486176684752
2019-09-13,253073,17954.1835894187,180.782,13.6860446697291,623470,0.249888322620262
2019-09-14,254012,17794.4498447205,181.02164,13.416149068323,628467,0.272307615160754
2019-09-15,261175,18289.748784695,188.25,13.5486906068684,633961,0.284904466320014
2019-09-16,294845,20695.8204492641,189.38776,13.3849728892332,733010,0.258359386681659
2019-09-17,280143,19883.9374708353,197.55783,13.4391040597294,681814,0.350883349282158
2019-09-18,284811,20003.6816427358,207.96396,13.3395090319592,708743,0.37637414365521
2019-09-19,274026,20232.0320847163,210.01031,13.6557610241821,692484,0.438620438515705
2019-09-20,288778,20404.6778793985,220,13.3932723608743,717128,0.446063106348244
2019-09-21,228626,17459.7947434293,218.5,13.5168961201502,596973,0.417572086965018
2019-09-22,216587,17262.7210139258,215.31627,13.5190111093726,576563,0.33040743608556
2019-09-23,231699,18540.3598014888,211.15,13.3995037220844,639394,0.429541543917414
2019-09-24,269909,21928.5210325048,200.94066,13.7667304015296,709522,0.432510535956619
2019-09-25,253504,20200.623433584,165.83379,13.5338345864662,677675,0.394336705918787
2019-09-26,245498,19594.4472903327,169.60582,13.4936748399188,657676,0.311630591620664
2019-09-27,242179,18863.8751775288,165.67,13.6342117721319,623632,0.325767396728759
2019-09-28,234169,17824.2194780988,173.3992,13.4203168685927,607857,0.342627459223083
2019-09-29,209021,17628.7154876909,174,13.462137737613,591986,0.328886803631694
2019-09-30,248497,20424.4329573935,169.32,13.5338345864662,683924,0.24875418012506
2019-10-01,252220,21073.31232493,180.55397,13.4453781512605,645073,0.141391297551847
2019-10-02,249606,20495.7257377308,175.87817,13.6342117721319,627137,0.134599327628748
2019-10-03,220089,20571.41171875,180.21115,13.5,615189,0.186673541900124
2019-10-04,216137,20374.823447205,174.62941,13.416149068323,590197,0.14485007738512
2019-10-05,227331,17832.8804533458,175.45189,13.4140661387983,595118,0.12458620597426
2019-10-06,216643,17137.707861684,176.16542,13.3974259575128,571769,0.118928729021097
2019-10-07,234315,20756.8973915776,170.4,13.5763670647392,629382,0.117478167124377
2019-10-08,251807,21786.3646095718,179.87502,13.6020151133501,710373,0.117088791801525
2019-10-09,278317,23163.1160012575,180.56,13.5806350204338,751354,0.135680636702391
2019-10-10,264966,21463.2714375788,192.68954,13.6191677175284,706127,0.134836411904488
2019-10-11,264451,21115.4159459034,191.08842,13.5870419877339,702673,0.126571429699074
2019-10-12,233729,19118.9981039659,180.24774,13.6514457260231,634450,0.110067288298433
2019-10-13,212575,17462.684813304,179.63612,13.5550674615626,566845,0.117867323667186
2019-10-14,239115,20292.4764365117,181.1,13.5274776890559,650601,0.122510659575698
2019-10-15,252269,21537.719172757,186.40285,13.434924584046,690703,0.124765522150129
2019-10-16,243295,21974.2950094757,180.43001,13.6449778900821,694589,0.117177685712371
2019-10-17,241524,22039.1695238095,174.45494,13.7142857142857,703704,0.105966038678692
2019-10-18,267980,22807.3653603034,177.0955,13.653603034134,733646,0.110682296156324
2019-10-19,239444,20248.3456090652,172.69159,13.5977337110482,665170,0.106247009104182
2019-10-20,219298,18764.9318360295,171.63586,13.5699701586304,612341,0.123562738538675
2019-10-21,244554,20914.7667249325,174.85352,13.7295407595741,678528,0.11834525800278
2019-10-22,249352,22239.6579850281,173.9875,13.4747348721148,726230,0.127027756525867
2019-10-23,243501,24467.5742481203,171.15674,13.5338345864662,736388,0.158837300075085
2019-10-24,242502,23565.2589399745,162.37018,13.7931034482759,724917,0.118564738639952
2019-10-25,252176,24096.1273053697,160.13,14.1015178717154,741655,0.120624146793945
2019-10-26,250673,23163.4239668103,181.40134,13.7865007180469,716822,0.139966121889323
2019-10-27,222839,20478.0803368967,179.48193,13.9941690962099,642955,0.122685177389703
2019-10-28,253589,23135.6123037488,184.10928,13.8417173982698,721335,0.135174906657729
2019-10-29,251485,22706.8079214297,181.53058,13.910803413299,707622,0.140402013208575
2019-10-30,249354,22813.0540583895,190.85936,13.8594802694899,717618,0.148252647624097
2019-10-31,247514,23960.1068211068,183.17557,13.8996138996139,744118,0.130596199329724
2019-11-01,246824,22541.4360566969,182.12724,13.7601528905877,705019,0.12582052362171
2019-11-02,215337,19180.2760298411,182.92043,14.0123256568278,590976,0.120028950283825
2019-11-03,207310,18028.8007974482,182.85039,13.7799043062201,571113,0.130114532856999
2019-11-04,237572,21459.2595222724,181.67027,13.9444803098773,670783,0.128726524547327
2019-11-05,270087,23012.8930464108,185.7216,13.8750602216155,739254,0.126410318323262
2019-11-06,248491,22414.8866677414,188.81,13.9287441560535,707733,0.122626735457824
2019-11-07,319133,25894.1558294146,191.08496,14.010053510621,857371,0.146114730863432
2019-11-08,252226,21547.6669898206,186.7,13.9602520601066,699138,0.132482197198346
2019-11-09,210571,19818.9405246863,183.86615,14.0785400032589,604007,0.125253778038401
2019-11-10,233455,19801.4815864023,184.88857,14.3976003999333,609364,0.121124691424191
2019-11-11,263093,23472.0914104278,189.01204,14.4385026737968,710155,0.13154391641906
2019-11-12,264436,23056.7633676519,185.03076,14.3473928927267,708660,0.124521659138266
2019-11-13,257597,22898.3068351904,187.13342,14.36886745385,713551,0.12804398613783
2019-11-14,247864,21895.2431177446,188.17625,14.3283582089552,679505,0.136424284970716
2019-11-15,238333,22444.4211493485,184.84311,14.4336785833612,683049,0.128602010414702
2019-11-16,212615,19589.0882939807,180.07526,14.3664782174925,596661,0.113460727202777
2019-11-17,222421,19969.787813382,182.46518,14.3450107919641,600168,0.120959943881538
2019-11-18,247940,24982.8677478683,183.8107,14.4457448587193,734472,0.153392695651704
2019-11-19,247565,25544.894165536,178.41983,14.6540027137042,735532,0.123763230823775
2019-11-20,237369,22934.4098497496,175.78448,14.424040066778,689771,0.128427076632684
2019-11-21,266391,28973.2388797364,174.7124,14.2339373970346,762896,0.17369781929399
2019-11-22,279828,31687.0776454805,161.0838,14.4893509978199,794748,0.250879074310795
2019-11-23,216685,23858.6726131483,149.58244,14.2715559960357,631670,0.10002015531388
2019-11-24,198040,23467.5977049726,151.66641,14.36886745385,596880,0.107147074893534
2019-11-25,249731,30507.3501101508,140.08598,14.6415861718353,762888,0.179114971663635
2019-11-26,225909,30708.7199364295,145.61237,15.256930955324,679733,0.145644163685446
2019-11-27,218194,28400.4580975955,147.4918,15.2758132956153,674957,0.119026919315188
2019-11-28,216662,27608.7877710629,152.4898,15.3572698186989,623080,0.132161343883195
2019-11-29,240140,27639.4504183728,150.7953,15.3818764465017,670568,0.104021779775015
2019-11-30,202491,24379.6320589267,154.45593,15.152578042792,584871,0.106141816991008
2019-12-01,213221,25933.1435449358,151.6327,15.4065620542083,615069,0.12000841062045
2019-12-02,256251,27065.8890261115,150.8086,15.2434721242061,681210,0.110098518326649
2019-12-03,224906,24340.4355697551,148.87,15.3354632587859,610528,0.10525040194256
2019-12-04,227906,29348.9115218952,147.25926,15.5061019382627,661004,0.107323532419472
2019-12-05,227601,24675.8301618353,145.3,15.3654632758314,617647,0.0972953147024723
2019-12-06,216599,23017.4211559044,147.95918,15.4120585087406,573666,0.0950876651564349
2019-12-07,182090,19382.0233174351,148.50323,15.2623211446741,488124,0.0928656438923982
2019-12-08,168607,20647.6969966234,147.10562,15.3545406077839,440672,0.0873285046959186
2019-12-09,241564,24920.4944218169,150.44673,15.3001593766602,635462,0.0894710981397292
2019-12-10,225919,25189.7982794944,147.3798,15.1685393258427,631603,0.0967859274407926
2019-12-11,225616,24670.655734767,145.51021,15.4838709677419,625349,0.0988492531048304
2019-12-12,216982,24847.418682089,143.33,15.1419558359621,635638,0.0936251128358581
2019-12-13,219870,24562.4714050795,144.88,15.7865887082039,621511,0.0921105177908399
2019-12-14,190180,23120.997271487,144.8276,16.8388228415514,551143,0.0887177332518689
2019-12-15,193070,22917.7571679345,141.85431,16.8519602106495,526996,0.0938388553492671
2019-12-16,227218,26803.7472527473,142.51869,16.9544740973312,634682,0.111863234908095
2019-12-17,217347,27158.5003960396,132.75436,17.1089108910891,646999,0.135893410200277
2019-12-18,231445,28105.335738625,121.98207,17.3180998196031,663295,0.104065876536931
2019-12-19,220025,27176.0033898305,132.71474,17.2283150548355,620140,0.0915644484953148
2019-12-20,217504,27193.241330928,128.13805,17.3180998196031,614338,0.0906486167941001
2019-12-21,198017,24584.6677825916,128.2159,17.0145726664041,545378,0.0798355163183624
2019-12-22,185181,24406.5021029441,127.02775,17.3042259162828,529935,0.0764169834097628
2019-12-23,219213,27160.0084033613,132.02937,17.2869147659064,631635,0.0892432905123289
2019-12-24,202295,24708.2347260544,127.90627,17.0279858100118,602814,0.0784639796015695
2019-12-25,193762,24055.6200882117,127.75573,17.3215717722534,565093,0.0801034908738933
2019-12-26,208066,24563.1243243243,125.15,17.2972972972973,586645,0.0773162621186982
2019-12-27,202000,24640.5881767516,125.7195,17.1974522292994,580029,0.0763363420147521
2019-12-28,186308,21574.7694734766,126.28821,17.0380595543285,516438,0.0739479779189788
2019-12-29,173154,21031.2685203575,128.09982,17.1598808341609,480131,0.0774981918538649
2019-12-30,218531,24593.4414755733,134.41223,17.2283150548355,584426,0.080446689504299
2019-12-31,192465,24239.2322037297,131.62077,17.325045117305,554215,0.0879799780493211
2020-01-01,158039,20546.333935743,129.1411,17.3493975903614,466526,0.0821738726171901
2020-01-02,174751,20138.0137348125,130.66821,15.2139461172742,505639,0.074043138607804
2020-01-03,209314,19393.9737810488,127.21,13.247470101196,581641,0.0738843927669654
2020-01-04,198434,19028.5171993912,134.54884,13.1506849315068,559074,0.065563157615763
2020-01-05,188242,18408.3948828607,134.1744,13.3168927250308,524664,0.0675543129271156
2020-01-06,220084,20291.7833282721,135.42287,13.1187367142423,626525,0.0780565277034525
2020-01-07,222686,21159.5821215368,144.17792,13.2251645492117,646478,0.077548996147447
2020-01-08,231972,22383.1190146266,142.86972,13.3025404157044,653831,0.0916662542664053
2020-01-09,229864,20202.52618683,140.59862,13.2312404287902,621399,0.0773808604854755
2020-01-10,212376,20076.3004121508,137.82794,13.1888261334147,605095,0.0926634921672405
2020-01-11,195503,18342.7801776961,144.8719,13.2352941176471,549612,0.0814916822256924
2020-01-12,179478,58220.1614735226,142.53905,13.2617037605526,523951,0.0775055145715201
2020-01-13,210234,23742.9862385321,146.5394,13.2110091743119,565389,0.087994216873365
2020-01-14,243662,22775.886743295,143.54604,13.2413793103448,671748,0.106840474902855
2020-01-15,251197,23365.0673758865,165.80515,13.3209990749306,698399,0.0956416924028053
2020-01-16,259840,21422.1746517679,166.30768,13.2251645492117,693649,0.0813590309193875
2020-01-17,233997,22154.5049625897,164.09187,13.19285387082,676556,0.0887612743656482
2020-01-18,224459,20423.3885819521,169.92503,13.2596685082873,628211,0.092298761372977
2020-01-19,216565,20571.4753424658,174.10771,13.1506849315068,615368,0.0908037604412062
2020-01-20,214994,20165.2224608776,166.81223,13.255599877263,599266,0.081625066861573
2020-01-21,212778,18521.6074254413,166.85806,13.1466828971394,558962,0.0808732774068589
2020-01-22,195327,17211.7629789864,169.47728,13.3498145859085,513767,0.0823469268302053
2020-01-23,215879,18583.1641064639,168.06895,13.1406844106464,552533,0.0768532489910021
2020-01-24,175548,19244.0264046669,162.79718,13.2637396377034,497135,0.0812306076973141
2020-01-25,169319,16539.9554768141,162.63979,13.3107379448467,435515,0.0698976227614488
2020-01-26,151943,16844.470669746,160.3875,13.3025404157044,428839,0.0712080794911757
2020-01-27,184006,17354.3327228327,167.92331,13.1868131868132,476541,0.08145316811018
2020-01-28,190032,19065.3145446168,170.02579,13.2698510213485,526284,0.0830959507342776
2020-01-29,198091,19057.2268355976,175.80113,13.1888261334147,551529,0.0848198765805727
2020-01-30,196317,20605.8364848109,173.84421,13.3911965282083,566052,0.09382856778766
2020-01-31,199320,21319.2425643397,184.72382,13.3148404993065,583358,0.09555704372105
2020-02-01,188582,18760.8349260173,179.94926,13.3168927250308,545761,0.0892973769839115
2020-02-02,187975,17803.1899954107,183.67883,13.2170720513997,530094,0.0951320364121245
2020-02-03,235763,20789.5088902514,188.46709,13.2434089515635,621191,0.0966245614761341
2020-02-04,202067,17656.4626865672,189.82166,13.1586963143466,524476,0.127065737221223
2020-02-05,232299,20346.2066294919,188.93636,13.3828996282528,610780,0.134062755171431
2020-02-06,232694,20243.9287906691,203.71594,13.2596685082873,606505,0.161071809326628
2020-02-07,241046,21436.5550775849,213.19266,13.2739284068213,626252,0.164257535200701
2020-02-08,252688,21964.5611566414,223.49776,13.36013607546,661649,0.132187625524124
2020-02-09,254846,20936.7182252349,223.16772,13.3107379448467,628631,0.129374084366965
2020-02-10,247622,21715.2942961165,228.66061,13.1067961165049,668760,0.132605945227538
2020-02-11,267073,23172.6626874809,222.99461,13.2231404958678,709280,0.132510936524759
2020-02-12,317429,26520.9325390685,236.73755,13.3684047655887,798162,0.174073609737798
2020-02-13,292883,25626.9024841845,265.76978,13.3312760376485,764763,0.186735311986481
2020-02-14,271863,26040.9157554289,268.51346,13.3066379177576,771827,0.180340370443137
2020-02-15,260384,23067.1633189122,285.44498,13.3498145859085,699151,0.201438623281191
2020-02-16,243737,22162.9085775336,264.76443,13.1868131868132,661490,0.23501306960141
2020-02-17,259780,24137.8286024508,259.0635,13.4015821312238,695366,0.177270776940429
2020-02-18,273431,24219.2916666667,267.8007,13.3333333333333,733983,0.162353734701673
2020-02-19,254437,23046.1265572774,282.61575,13.126709206928,699570,0.196741596055749
2020-02-20,251714,23416.6953703704,258.6044,13.3333333333333,689600,0.191265961320596
2020-02-21,259119,22264.0325868726,257.15738,13.3436293436293,670542,0.13005977619487
2020-02-22,251003,20003.8883272059,265.20856,13.2352941176471,605859,0.132512684191028
2020-02-23,263038,19886.52357624,261.6225,13.2271892222903,606290,0.154337638503365
2020-02-24,269304,23637.3306588489,274.64,13.3312760376485,687702,0.161842342520054
2020-02-25,243760,24109.093866171,265.57184,13.3828996282528,670257,0.186699335969173
2020-02-26,253226,25491.0379901961,246.78348,13.2352941176471,704929,0.293938963149858
2020-02-27,262982,24705.7466605251,223.85068,13.2657761400276,714482,0.169688901196094
2020-02-28,254412,24026.7041993539,227.55103,13.2902630364559,688694,0.152284498590363
2020-02-29,229653,20707.1133609449,226.85048,13.2535664979291,620465,0.117999804404798
2020-03-01,224898,21400.1701308699,217.48,13.3025404157044,628500,0.118074905088993
2020-03-02,261199,22782.1933261901,217.725,13.2251645492117,681477,0.112122114445929
2020-03-03,232483,22381.9824642363,231.80765,13.2902630364559,661419,0.129594636535302
2020-03-04,245531,21477.3676560588,223.84407,13.219094247246,663966,0.12589787414497
2020-03-05,268443,23417.1549383679,224.34164,13.4810422842877,720114,0.134109918033012
2020-03-06,246921,22542.6621498173,228.54364,13.1546894031669,676799,0.134240606969176
2020-03-07,229749,20794.2915902141,244.875,13.2110091743119,630992,0.141781528930025
2020-03-08,224630,23672.8249389499,237.25,13.1868131868132,662565,0.241433134124592
2020-03-09,263200,27887.0984294822,198.6529,13.434924584046,784085,0.187855729519638
2020-03-10,251075,25113.3690366267,202.89557,13.2963988919668,760588,0.124399420044744
2020-03-11,247064,24782.4933374177,200.545,13.2332669627814,713065,0.16355781027332
2020-03-12,249261,27723.1330645161,194.50513,13.3995037220844,760781,1.29549333663341
2020-03-13,288381,27581.9503290505,108.14686,13.5380758382952,847947,0.620562519728706
2020-03-14,247489,23302.7089368259,134,13.3127889060092,681830,0.114007666450314
2020-03-15,230493,23168.9396591433,122.581024,13.2657761400276,657653,0.0965332854305234
2020-03-16,270925,26368.9594636252,123.862816,13.3168927250308,784094,0.228380525999049
2020-03-17,271955,24937.4939314795,110.97545,13.2739284068213,763100,0.109474925452996
2020-03-18,301347,24088.2771397948,115.5406,13.2292145153881,768437,0.091461771905704
2020-03-19,361267,27412.984264116,118.12668,13.3292193767356,864017,0.120467749858195
2020-03-20,327059,27083.9485705407,136.65523,13.4244872591672,822158,0.119324524018605
2020-03-21,389114,26578.3949410304,133.30779,13.4078212290503,857503,0.079784646999557
2020-03-22,294502,25601.4231746032,132.53123,13.7142857142857,746195,0.0880541212731261
2020-03-23,314975,25426.1837779156,122.45,13.3995037220844,801238,0.0894418972689008
2020-03-24,307960,26101.1529615627,135.95699,13.6105860113422,791900,0.0955556825394441
2020-03-25,283836,24775.3347976153,138.47809,13.5550674615626,765389,0.0982643454143592
2020-03-26,294083,24660.60497067,136,13.3374498301945,772649,0.0918083951241289
2020-03-27,295685,23261.8848031736,138.51247,13.1827891364052,748776,0.0900885049622866
2020-03-28,242021,22244.676325524,131.3835,13.3168927250308,667726,0.0784306419477832
2020-03-29,224204,19253.221207972,130.9877,13.1446827932451,607984,0.0749802627021208
2020-03-30,267567,22929.2541249036,124.49889,13.3230531996916,728076,0.0772380553883203
2020-03-31,255479,24056.5126699629,132.06223,13.3498145859085,731749,0.0895039581694532
2020-04-01,247865,23177.3769265985,132.867,13.1848008545704,683007,0.088149252463645
2020-04-02,262948,24853.008636644,135.68091,13.3251079580506,720554,0.0972893524533033
2020-04-03,266696,24126.6902098973,141.40196,13.2373218936724,722688,0.0942794003476087
2020-04-04,230773,21334.8833769835,141.36716,13.3107379448467,625952,0.0812595109223857
2020-04-05,223323,20358.901644383,144.13498,13.2780082987552,614001,0.0818160692541121
2020-04-06,287360,26036.3301725478,142.61456,13.4307477071351,771300,0.117593703372895
2020-04-07,275348,25184.1069575832,171.21477,13.1827891364052,783472,0.126062476911009
2020-04-08,341429,25392.8951091972,164.64746,13.2882190095355,830223,0.100559675683295
2020-04-09,273927,23447.2349127952,172.94699,13.335391264084,727502,0.11546055220271
2020-04-10,268633,24575.0583269378,169.7334,13.2617037605526,745643,0.117373205740991
2020-04-11,248404,22996.3047411104,157.8824,13.4747348721148,680523,0.0916653008282908
2020-04-12,260341,22759.7988147698,158.34572,13.1287038444005,678530,0.0849515828924483
2020-04-13,285951,24304.6402457757,158.40819,13.2718894009217,744306,0.104559700137511
2020-04-14,326006,24939.7008639309,156.3622,13.3292193767356,813972,0.100067517269106
2020-04-15,299330,24632.7656755508,158.46,13.3107379448467,792152,0.0978102111768284
2020-04-16,281971,26128.8276395115,152.8781,13.3560055650023,790334,0.133053244992242
2020-04-17,303203,24920.2293250582,172.2755,13.4057408844065,785639,0.114795408802571
2020-04-18,308485,24272.0153631285,170.6962,13.4078212290503,783111,0.126254346084075
2020-04-19,290892,23223.7780175736,187.42764,13.3189455834746,741675,0.128496949067407
2020-04-20,317088,26205.6106834975,180.02,13.3004926108374,828885,0.142609301131877
2020-04-21,307535,25515.0057480193,170.35,13.422401739941,812963,0.144885964169703
2020-04-22,299785,25227.8730134239,170.72115,13.3312760376485,790519,0.140811040455252
2020-04-23,324012,25962.5165788658,182.70032,13.3870467926867,826397,0.151998508426329
2020-04-24,332408,25533.0483323039,185.27,13.3415688696726,846807,0.143888913735624
2020-04-25,300984,24985.5863197258,187.4332,13.462137737613,792299,0.133364532589885
2020-04-26,297998,25058.1117993187,194.28824,13.3787550325178,801949,0.152713146978859
2020-04-27,320195,25765.9848132651,197.5178,13.3891213389121,841193,0.151770987486911
2020-04-28,320857,26055.8570093458,196.43118,13.4579439252336,838453,0.138909058709961
2020-04-29,343693,27927.6972111554,196.36945,13.2393502911431,897881,0.212325008178458
2020-04-30,338398,28663.1519523287,215.35098,13.5486906068684,899459,0.303184793025342
2020-05-01,326542,25889.945019305,206.35435,13.3436293436293,827138,0.168786919095706
2020-05-02,312607,23860.719054242,212.06763,13.3518776077886,765990,0.142492719187131
2020-05-03,328980,24822.3206665628,213.69914,13.4558479987541,789689,0.161502231911386
2020-05-04,297043,26938.9478672986,209.81369,13.2089894511543,774035,0.199500348288839
2020-05-05,295406,24539.7702121119,206.58662,13.2800491853674,785518,0.203155617142323
2020-05-06,314809,27906.7489821484,205.35072,13.5295959912308,833506,0.230426595992822
2020-05-07,325480,31418.8263361735,199.08163,13.3849728892332,877129,0.262402658093679
2020-05-08,332114,27038.2442021195,211.8022,13.2698510213485,889769,0.270747242545563
2020-05-09,340301,27758.4054391997,211.21233,13.5042200687715,894382,0.220755856965476
2020-05-10,329149,27546.9086708763,210.17485,13.3066379177576,879153,0.404236214769221
2020-05-11,331093,27591.7734265734,187.58603,13.4265734265734,887554,0.273113226509367
2020-05-12,313852,26832.9887464833,185.67493,13.5042200687715,880678,0.305998999254116
2020-05-13,292856,25702.9776372609,189.85287,13.3251079580506,856962,0.40782428701574
2020-05-14,296751,25606.7899302866,199.52597,13.3849728892332,820300,0.542498823284793
2020-05-15,317965,27275.9786704032,203.13106,13.4516581036899,888691,0.386484947194697
2020-05-16,309376,26715.8989378319,194.805,13.4957825679475,875030,0.305113210441985
2020-05-17,296554,25428.7368258384,200.53304,13.3518776077886,808464,0.365216990297811
2020-05-18,317913,26531.5533874493,207.0594,13.4873556041211,857645,0.479359410237784
2020-05-19,323997,26817.3429376762,214.86873,13.5295959912308,848038,0.448746383464056
2020-05-20,320157,27680.4579395817,214.5,13.3849728892332,855377,0.513850255085177
2020-05-21,325287,28609.1845081332,209.87013,13.3849728892332,867704,0.674125287533744
2020-05-22,335941,28545.3477097434,198.70944,13.59987407524,916282,0.416455233549489
2020-05-23,331432,26835.6370336251,207.26604,13.2657761400276,868425,0.291278487794291
2020-05-24,299675,26739.0057713305,206.64038,13.4768366869443,825755,0.400844427870018
2020-05-25,316446,26743.416627377,199.6285,13.5785007072136,875607,0.471804333448547
2020-05-26,334357,28229.9377894412,204.06673,13.3374498301945,916975,0.472965287887562
2020-05-27,331660,26742.4323401614,200.991,13.4078212290503,896217,0.517490987044624
2020-05-28,338742,27983.8874161859,208.25981,13.4726337127709,907265,0.514094255958079
2020-05-29,372442,30559.3162884675,220.35542,13.4286602424619,949269,0.452302390748674
2020-05-30,345357,27271.6254658385,220.55249,13.416149068323,881950,0.470603728230053
2020-05-31,326901,29260.9456370656,243.57314,13.3436293436293,850103,0.446773888240648
2020-06-01,353919,29939.6475550695,231.67616,13.4978909545384,929874,0.444475006565336
2020-06-02,387293,30159.777794983,247.81,13.3787550325178,980902,0.522907432662941
2020-06-03,350695,27391.1518512732,237.77539,13.4978909545384,898364,0.425911849399361
2020-06-04,365838,28845.7583631554,244.52211,13.4432861366112,930407,0.453492884243591
2020-06-05,346324,27446.4620604565,243.30307,13.3251079580506,901995,0.487230782695371
2020-06-06,331250,29092.3780885781,240.15823,13.4265734265734,946196,0.519565305195255
2020-06-07,316266,29163.7032168265,241.98946,13.3622022888958,943786,0.570741014040595
2020-06-08,368326,29046.759163937,244.58429,13.4768366869443,966206,0.570202914834383
2020-06-09,360711,28816.8481481481,246.44746,13.3333333333333,923075,0.570424852151174
2020-06-10,347005,31136.9585687382,243.88896,13.5593220338983,939890,3.35648453602258
2020-06-11,348213,30365.6020439765,247.89827,13.3787550325178,925331,4.08858374290122
2020-06-12,363496,27921.1251152782,230.43263,13.2800491853674,889318,0.526597102561814
2020-06-13,342430,25744.0322133169,237.61754,13.3168927250308,833267,0.450032160298611
2020-06-14,317493,25217.953570334,238.07426,13.2393502911431,785017,0.402887651784542
2020-06-15,354751,29458.2356855463,231.7385,13.3704735376045,912281,0.638407604008007
2020-06-16,351608,28872.666045066,230.64828,13.4265734265734,904928,0.583546750094597
2020-06-17,345907,28123.1712905237,235.17986,13.4663341645885,879736,0.642804917026864
2020-06-18,373800,28974.4782945736,233.81325,13.3953488372093,913845,0.565578065146063
2020-06-19,361984,30653.1297862525,231.25156,13.2861756112563,945942,0.601024948025821
2020-06-20,365495,31026.5562432307,228.90718,13.3684047655887,941415,0.470938506631347
2020-06-21,350050,34003.2590315142,228.7902,13.282090699462,987058,0.458345454618623
2020-06-22,384344,36755.8577846631,228.0151,13.3849728892332,1092083,0.590548958863199
2020-06-23,399294,37097.7901272897,243.1641,13.4119838559454,1119442,0.689898868192553
2020-06-24,380345,38433.126176153,243.16165,13.3271633503008,1070862,0.746858414936712
2020-06-25,377000,38239.4824806202,234.71777,13.3953488372093,1041742,0.659375517844797
2020-06-26,379735,35309.125,232.44366,13.3995037220844,1017505,0.609935242453735
2020-06-27,373462,36473.0381775334,229.64185,13.5742340926944,1017138,0.564731064532543
2020-06-28,383848,33620.4967160532,220.89354,13.1968840690393,1002369,0.532699883245361
2020-06-29,444341,34826.5050836853,225,13.5147817925856,1056189,0.570683523684545
2020-06-30,422176,34511.4224417348,227.85756,13.335391264084,1111318,0.73488327951417
2020-07-01,409751,35255.2059603682,225.59564,13.4810422842877,1044438,0.691519574049149
2020-07-02,405200,36414.1515057436,230.8483,13.4119838559454,1039119,0.641186601298129
2020-07-03,386854,35934.9195366795,226.43442,13.3436293436293,1022098,0.665201789112169
2020-07-04,382929,32081.0102691769,224.95074,13.4432861366112,946287,0.530764633519389
2020-07-05,342832,29735.5263319988,229.21011,13.3045888512473,880075,0.54375569157848
2020-07-06,381398,34648.5485519591,227.62468,13.3808270094471,1020012,0.60364410122973
2020-07-07,404891,35738.5737831177,241.52834,13.3086876155268,1064506,0.623616652059924
2020-07-08,405049,36696.1223486013,239.40456,13.2800491853674,1092210,0.783862641293826
2020-07-09,402552,36305.5211508554,247.03696,13.4370139968896,1070343,0.748000477987865
2020-07-10,383527,33660.4029035279,242.083,13.4873556041211,1034806,0.594630622964103
2020-07-11,389665,31408.2216439614,240.89821,13.2251645492117,982930,0.54710626335404
2020-07-12,370430,33339.0773378524,239.11386,13.3107379448467,997960,0.502102167065893
2020-07-13,420213,38812.8076389958,242.63503,13.3066379177576,1151834,0.75408367543142
2020-07-14,416889,35594.7652201062,239.65677,13.4873556041211,1098661,0.648476596445238
2020-07-15,434719,36338.5436968291,240.42831,13.3642691415313,1111360,0.771558865869766
2020-07-16,392747,34885.2508574992,238.65044,13.4705332086062,1068620,0.857850172023254
2020-07-17,384442,35468.6856213201,233.582,13.3870467926867,1078101,0.855247850608562
2020-07-18,361487,37273.3292981918,232.7711,13.2393502911431,1071509,0.786326002785489
2020-07-19,374151,39012.1469539606,235.54712,13.3932723608743,1082448,0.852675012577069
2020-07-20,411940,38791.2386575513,238.78659,13.4244872591672,1143700,1.05427797580506
2020-07-21,376641,38915.4053291536,236.01776,13.5423197492163,1120095,1.11578683442966
2020-07-22,395975,39085.8174922601,245.5,13.374613003096,1138040,1.11305150376235
2020-07-23,413441,38977.4303894511,263.617,13.247470101196,1147143,1.36767682465798
2020-07-24,391600,40053.6747154722,275.39465,13.2882190095355,1146282,1.3418683526697
2020-07-25,412990,43155.0999213218,279.1519,13.5955940204563,1175506,1.45247152120093
2020-07-26,414511,38986.6159062885,305.21793,13.3168927250308,1137893,1.46249448439781
2020-07-27,451420,42467.8162631906,311.06824,13.4078212290503,1261456,1.81711981362733
2020-07-28,482982,40420.3892835083,321.7286,13.3415688696726,1222353,1.41073949932235
2020-07-29,410744,40068.5305589681,316.63165,13.2678132678133,1163851,1.51935337231203
2020-07-30,416136,40033.7851550266,317.71957,13.5295959912308,1164479,1.42699686120899
2020-07-31,423534,41293.5190615836,334.75867,13.335391264084,1218838,1.61770296508777
2020-08-01,442810,39194.4858063526,346.41483,13.2576338806199,1171566,1.40735030564795
2020-08-02,427668,38262.3307123034,386.93256,13.3209990749306,1125886,2.00476859146276
