Time,avg(Block size (kB)) – Ethereum,avg(Fee – Transactions (USD)) – Ethereum,f(number(86400)/count()) – Ethereum,Price (ETH/USD) – Ethereum,sum(Transaction count – Blocks) – Ethereum
28.11.2018,19896.77829405908,0.1142521050064115,14.33786923332227,111.5554,622580
29.11.2018,17814.42427707891,0.1616093205903271,14.115340630615911,123.3458,555591
30.11.2018,18641.904730400263,0.1739043111872643,14.290439960304331,118.4188,599039
01.12.2018,16263.052005943537,0.1250922598432886,14.264487369985142,113.67333,525757
02.12.2018,15286.5042720999,0.1223487333680666,14.196516595465,118.6976,494742
03.12.2018,18022.271838223107,0.126051566632115,14.321233217304824,116.61217,548100
04.12.2018,17972.214936247725,0.1155855439110674,14.307004470938898,108.5337,565202
05.12.2018,18962.915073957123,0.1187007885723389,14.359315273392056,109.77833,595937
06.12.2018,19164.483982826947,0.0864191833155674,14.2668428005284,102.4203,590923
07.12.2018,18403.465003348963,0.0773112166174156,14.4675150703282,91.04,572417
08.12.2018,17321.5711439482,0.0584643479660259,14.345010791964135,93.10984,552651
09.12.2018,16875.393636214532,0.0597961474427795,14.17090372314253,90.24288,507555
10.12.2018,18196.21049222798,0.0671272981983007,13.989637305699482,93.42999,555379
11.12.2018,17723.2501671123,0.0638377629450952,14.438502673796792,89.968155,536006
12.12.2018,16675.33327847268,0.0598239390968123,14.219881500987492,87.65,533920
13.12.2018,17641.293915040183,0.0683751962946009,14.17090372314253,89.49813,565689
14.12.2018,18675.16644496176,0.0884367926977815,14.366478217492515,86.27,567306
15.12.2018,16796.44333605887,0.0508794642697305,14.129190515126735,83.847,551916
16.12.2018,15878.92664348402,0.0495296418388485,14.307004470938898,83.92204,516697
17.12.2018,18888.878288915294,0.0576328656674993,14.666440332710916,84.62741,570051
18.12.2018,19671.670704657907,0.1108293549774471,14.741511687425357,94.1868,556320
19.12.2018,19628.67772268764,0.0749431157795076,14.77175585570183,100.64733,597824
20.12.2018,19588.37707158722,0.072238599776595,14.761660686827268,98.70986,602429
21.12.2018,19656.337427499147,0.0788049511477186,14.73899692937564,113.55,608884
22.12.2018,16613.122869198312,0.0701137913997987,14.582278481012658,108.0497,495551
23.12.2018,17292.843989769823,0.0756938954281163,14.731457800511508,115.0,543655
24.12.2018,19049.521511726,0.0913520058202631,14.577357853888982,128.9558,615551
25.12.2018,16454.361990950227,0.1120608793141025,14.479638009049774,138.12584,535001
26.12.2018,18493.611810098977,0.1141307813829355,14.494212380473074,127.44234,560047
27.12.2018,17564.155778041746,0.078907927684349,14.661462752418124,129.08115,548411
28.12.2018,17910.16590485864,0.0715646788792619,14.62671406805485,113.85698,572189
29.12.2018,16917.288926174497,0.0791828376329975,14.496644295302014,135.7097,543746
30.12.2018,14545.011892626571,0.1611944965076916,14.678899082568808,133.04819,460395
31.12.2018,16502.75274446884,0.0864199441375669,14.592129707819623,137.4464,522040
01.01.2019,13665.922841083291,0.0875287644647466,14.716402657128258,131.3891,448168
02.01.2019,18126.132355420672,0.0807503148028604,14.56752655538695,138.97316,589959
03.01.2019,19342.790322580644,0.082807739801946,15.483870967741936,152.12732,596620
04.01.2019,18872.12459488657,0.0948105494849759,15.556355779618292,146.13765,549398
05.01.2019,17351.08202846975,0.1450503190820952,15.373665480427048,151.72948,511189
06.01.2019,15855.134467323189,0.0928653233881265,15.470008952551478,152.86467,487372
07.01.2019,18204.018003565063,0.0930883830894892,15.401069518716575,154.15698,550964
08.01.2019,17915.97824523553,0.0835672932801292,15.533980582524272,149.34624,553367
