Time,avg(Block size (kB)) – Ethereum,t,v,t_lambda,avg(Fee – Transactions (USD)) – Ethereum,f(number(86400)/count()) – Ethereum,Price (ETH/USD) – Ethereum,sum(Transaction count – Blocks) – Ethereum
15.01.2020,23365.067375886523,1579046400.0,251197.0,15.01.2020,0.0956416924028053,13.32099907493062,165.80515,698399
16.01.2020,21422.174651767946,1579132800.0,259840.0,16.01.2020,0.0813590309193874,13.225164549211694,166.30768,693649
17.01.2020,22154.504962589708,1579219200.0,233997.0,17.01.2020,0.0887612743656482,13.192853870819972,164.09187,676556
18.01.2020,20423.38858195212,1579305600.0,224459.0,18.01.2020,0.0922987613729769,13.259668508287293,169.92503,628211
19.01.2020,20571.475342465757,1579392000.0,216565.0,19.01.2020,0.0908037604412062,13.150684931506849,174.10771,615368
20.01.2020,20165.22246087757,1579478400.0,214994.0,20.01.2020,0.081625066861573,13.255599877262965,166.81223,599266
21.01.2020,18521.607425441267,1579564800.0,212778.0,21.01.2020,0.0808732774068589,13.14668289713938,166.85806,558962
22.01.2020,17211.762978986404,1579651200.0,195327.0,22.01.2020,0.0823469268302053,13.349814585908527,169.47728,513767
23.01.2020,18583.16410646388,1579737600.0,215879.0,23.01.2020,0.0768532489910021,13.140684410646388,168.06895,552533
24.01.2020,19244.02640466687,1579824000.0,175548.0,24.01.2020,0.0812306076973141,13.263739637703408,162.79718,497135
25.01.2020,16539.95547681405,1579910400.0,169319.0,25.01.2020,0.0698976227614487,13.31073794484671,162.63979,435515
26.01.2020,16844.47066974596,1579996800.0,151943.0,26.01.2020,0.0712080794911756,13.302540415704389,160.3875,428839
27.01.2020,17354.33272283272,1580083200.0,184006.0,27.01.2020,0.08145316811018,13.186813186813186,167.92331,476541
28.01.2020,19065.3145446168,1580169600.0,190032.0,28.01.2020,0.0830959507342776,13.269851021348488,170.02579,526284
29.01.2020,19057.22683559762,1580256000.0,198091.0,29.01.2020,0.0848198765805727,13.188826133414748,175.80113,551529
30.01.2020,20605.836484810912,1580342400.0,196317.0,30.01.2020,0.09382856778766,13.391196528208308,173.84421,566052
31.01.2020,21319.242564339653,1580428800.0,199320.0,31.01.2020,0.09555704372105,13.314840499306518,184.72382,583358
01.02.2020,18760.83492601726,1580515200.0,188582.0,01.02.2020,0.0892973769839115,13.316892725030826,179.94926,545761
02.02.2020,17803.18999541074,1580601600.0,187975.0,02.02.2020,0.0951320364121244,13.217072051399724,183.67883,530094
03.02.2020,20789.508890251374,1580688000.0,235763.0,03.02.2020,0.0966245614761341,13.243408951563458,188.46709,621191
04.02.2020,17656.462686567163,1580774400.0,202067.0,04.02.2020,0.1270657372212228,13.158696314346637,189.82166,524476
05.02.2020,20346.206629491942,1580860800.0,232299.0,05.02.2020,0.1340627551714311,13.382899628252789,188.93636,610780
06.02.2020,20243.92879066912,1580947200.0,232694.0,06.02.2020,0.1610718093266276,13.259668508287293,203.71594,606505
07.02.2020,21436.55507758488,1581033600.0,241046.0,07.02.2020,0.1642575352007012,13.273928406821325,213.19266,626252
08.02.2020,21964.56115664141,1581120000.0,252688.0,08.02.2020,0.1321876255241235,13.360136075460028,223.49776,661649
09.02.2020,20936.71822523494,1581206400.0,254846.0,09.02.2020,0.1293740843669645,13.31073794484671,223.16772,628631
10.02.2020,21715.294296116503,1581292800.0,247622.0,10.02.2020,0.1326059452275378,13.106796116504857,228.66061,668760
11.02.2020,23172.662687480868,1581379200.0,267073.0,11.02.2020,0.1325109365247588,13.223140495867767,222.99461,709280
12.02.2020,26520.932539068544,1581465600.0,317429.0,12.02.2020,0.1740736097377979,13.368404765588735,236.73755,798162
13.02.2020,25626.90248418454,1581552000.0,292883.0,13.02.2020,0.1867353119864807,13.33127603764851,265.76978,764763
14.02.2020,26040.915755428923,1581638400.0,271863.0,14.02.2020,0.1803403704431372,13.306637917757586,268.51346,771827
15.02.2020,23067.16331891224,1581724800.0,260384.0,15.02.2020,0.2014386232811907,13.349814585908527,285.44498,699151
16.02.2020,22162.908577533577,1581811200.0,243737.0,16.02.2020,0.2350130696014099,13.186813186813186,264.76443,661490
17.02.2020,24137.82860245075,1581897600.0,259780.0,17.02.2020,0.1772707769404286,13.401582131223826,259.0635,695366
18.02.2020,24219.291666666668,1581984000.0,273431.0,18.02.2020,0.1623537347016733,13.333333333333334,267.8007,733983
19.02.2020,23046.126557277425,1582070400.0,254437.0,19.02.2020,0.1967415960557488,13.126709206927986,282.61575,699570
20.02.2020,23416.69537037037,1582156800.0,251714.0,20.02.2020,0.1912659613205962,13.333333333333334,258.6044,689600
21.02.2020,22264.03258687259,1582243200.0,259119.0,21.02.2020,0.1300597761948698,13.343629343629344,257.15738,670542
22.02.2020,20003.88832720588,1582329600.0,251003.0,22.02.2020,0.1325126841910282,13.235294117647058,265.20856,605859
23.02.2020,19886.523576240048,1582416000.0,263038.0,23.02.2020,0.1543376385033645,13.227189222290264,261.6225,606290
24.02.2020,23637.330658848943,1582502400.0,269304.0,24.02.2020,0.1618423425200535,13.33127603764851,274.64,687702
25.02.2020,24109.093866171,1582588800.0,243760.0,25.02.2020,0.1866993359691733,13.382899628252789,265.57184,670257
26.02.2020,25491.03799019608,1582675200.0,253226.0,26.02.2020,0.2939389631498576,13.235294117647058,246.78348,704929
27.02.2020,24705.746660525103,1582761600.0,262982.0,27.02.2020,0.1696889011960939,13.265776140027636,223.85068,714482
28.02.2020,24026.704199353942,1582848000.0,254412.0,28.02.2020,0.1522844985903627,13.29026303645593,227.55103,688694
29.02.2020,20707.11336094493,1582934400.0,229653.0,29.02.2020,0.1179998044047975,13.25356649792913,226.85048,620465
01.03.2020,21400.1701308699,1583020800.0,224898.0,01.03.2020,0.1180749050889928,13.302540415704389,217.48,628500
02.03.2020,22782.19332619011,1583107200.0,261199.0,02.03.2020,0.1121221144459294,13.225164549211694,217.725,681477
03.03.2020,22381.982464236276,1583193600.0,232483.0,03.03.2020,0.129594636535302,13.29026303645593,231.80765,661419
04.03.2020,21477.367656058752,1583280000.0,245531.0,04.03.2020,0.1258978741449701,13.219094247246025,223.84407,663966
05.03.2020,23417.15493836792,1583366400.0,268443.0,05.03.2020,0.1341099180330124,13.48104228428772,224.34164,720114
06.03.2020,22542.662149817297,1583452800.0,246921.0,06.03.2020,0.1342406069691762,13.15468940316687,228.54364,676799
07.03.2020,20794.291590214067,1583539200.0,229749.0,07.03.2020,0.1417815289300248,13.211009174311927,244.875,630992
08.03.2020,23672.82493894994,1583625600.0,224630.0,08.03.2020,0.2414331341245918,13.186813186813186,237.25,662565
09.03.2020,27887.0984294822,1583712000.0,263200.0,09.03.2020,0.1878557295196383,13.434924584046026,198.6529,784085
10.03.2020,25113.369036626653,1583798400.0,251075.0,10.03.2020,0.1243994200447442,13.296398891966758,202.89557,760588
11.03.2020,24782.49333741768,1583884800.0,247064.0,11.03.2020,0.1635578102733199,13.233266962781435,200.545,713065
12.03.2020,27723.13306451613,1583971200.0,249261.0,12.03.2020,1.2954933366334054,13.399503722084368,194.50513,760781
13.03.2020,27581.95032905045,1584057600.0,288381.0,13.03.2020,0.6205625197287061,13.538075838295203,108.14686,847947
14.03.2020,23302.70893682589,1584144000.0,247489.0,14.03.2020,0.1140076664503135,13.312788906009246,134.0,681830
15.03.2020,23168.93965914325,1584230400.0,230493.0,15.03.2020,0.0965332854305233,13.265776140027636,122.581024,657653
16.03.2020,26368.959463625157,1584316800.0,270925.0,16.03.2020,0.2283805259990492,13.316892725030826,123.862816,784094
17.03.2020,24937.49393147949,1584403200.0,271955.0,17.03.2020,0.1094749254529964,13.273928406821325,110.97545,763100
18.03.2020,24088.277139794824,1584489600.0,301347.0,18.03.2020,0.091461771905704,13.229214515388149,115.5406,768437
19.03.2020,27412.98426411601,1584576000.0,361267.0,19.03.2020,0.1204677498581949,13.329219376735576,118.12668,864017
20.03.2020,27083.94857054071,1584662400.0,327059.0,20.03.2020,0.119324524018605,13.424487259167185,136.65523,822158
21.03.2020,26578.394941030416,1584748800.0,389114.0,21.03.2020,0.0797846469995569,13.40782122905028,133.30779,857503
22.03.2020,25601.423174603173,1584835200.0,294502.0,22.03.2020,0.0880541212731261,13.714285714285714,132.53123,746195
23.03.2020,25426.183777915638,1584921600.0,314975.0,23.03.2020,0.0894418972689008,13.399503722084368,122.45,801238
24.03.2020,26101.152961562697,1585008000.0,307960.0,24.03.2020,0.095555682539444,13.610586011342155,135.95699,791900
25.03.2020,24775.334797615316,1585094400.0,283836.0,25.03.2020,0.0982643454143592,13.555067461562595,138.47809,765389
26.03.2020,24660.60497066996,1585180800.0,294083.0,26.03.2020,0.0918083951241289,13.337449830194505,136.0,772649
27.03.2020,23261.884803173634,1585267200.0,295685.0,27.03.2020,0.0900885049622866,13.18278913640525,138.51247,748776
28.03.2020,22244.676325524044,1585353600.0,242021.0,28.03.2020,0.0784306419477832,13.316892725030826,131.3835,667726
29.03.2020,19253.22120797201,1585440000.0,224204.0,29.03.2020,0.0749802627021207,13.144682793245094,130.9877,607984
30.03.2020,22929.254124903626,1585526400.0,267567.0,30.03.2020,0.0772380553883202,13.323053199691596,124.49889,728076
31.03.2020,24056.51266996292,1585612800.0,255479.0,31.03.2020,0.0895039581694532,13.349814585908527,132.06223,731749
01.04.2020,23177.376926598503,1585699200.0,247865.0,01.04.2020,0.088149252463645,13.184800854570426,132.867,683007
02.04.2020,24853.00863664405,1585785600.0,262948.0,02.04.2020,0.0972893524533033,13.325107958050586,135.68091,720554
03.04.2020,24126.690209897348,1585872000.0,266696.0,03.04.2020,0.0942794003476086,13.237321893672435,141.40196,722688
04.04.2020,21334.883376983515,1585958400.0,230773.0,04.04.2020,0.0812595109223857,13.31073794484671,141.36716,625952
05.04.2020,20358.90164438297,1586044800.0,223323.0,05.04.2020,0.0818160692541121,13.278008298755188,144.13498,614001
06.04.2020,26036.3301725478,1586131200.0,287360.0,06.04.2020,0.1175937033728947,13.430747707135083,142.61456,771300
07.04.2020,25184.10695758316,1586217600.0,275348.0,07.04.2020,0.1260624769110093,13.18278913640525,171.21477,783472
08.04.2020,25392.89510919717,1586304000.0,341429.0,08.04.2020,0.1005596756832954,13.288219009535528,164.64746,830223
09.04.2020,23447.234912795186,1586390400.0,273927.0,09.04.2020,0.1154605522027103,13.335391264083963,172.94699,727502
10.04.2020,24575.05832693784,1586476800.0,268633.0,10.04.2020,0.117373205740991,13.261703760552573,169.7334,745643
11.04.2020,22996.304741110416,1586563200.0,248404.0,11.04.2020,0.0916653008282908,13.474734872114784,157.8824,680523
12.04.2020,22759.79881476979,1586649600.0,260341.0,12.04.2020,0.0849515828924483,13.128703844400547,158.34572,678530
13.04.2020,24304.64024577573,1586736000.0,285951.0,13.04.2020,0.1045597001375113,13.271889400921658,158.40819,744306
14.04.2020,24939.700863930884,1586822400.0,326006.0,14.04.2020,0.1000675172691056,13.329219376735576,156.3622,813972
15.04.2020,24632.765675550763,1586908800.0,299330.0,15.04.2020,0.0978102111768283,13.31073794484671,158.46,792152
16.04.2020,26128.82763951152,1586995200.0,281971.0,16.04.2020,0.1330532449922417,13.356005565002318,152.8781,790334
17.04.2020,24920.229325058182,1587081600.0,303203.0,17.04.2020,0.1147954088025711,13.405740884406518,172.2755,785639
18.04.2020,24272.01536312849,1587168000.0,308485.0,18.04.2020,0.1262543460840746,13.40782122905028,170.6962,783111
19.04.2020,23223.778017573608,1587254400.0,290892.0,19.04.2020,0.1284969490674069,13.318945583474642,187.42764,741675
20.04.2020,26205.610683497536,1587340800.0,317088.0,20.04.2020,0.1426093011318768,13.300492610837438,180.02,828885
21.04.2020,25515.005748019263,1587427200.0,307535.0,21.04.2020,0.1448859641697029,13.422401739940966,170.35,812963
22.04.2020,25227.87301342385,1587513600.0,299785.0,22.04.2020,0.1408110404552517,13.33127603764851,170.72115,790519
23.04.2020,25962.51657886582,1587600000.0,324012.0,23.04.2020,0.1519985084263291,13.387046792686704,182.70032,826397
24.04.2020,25533.04833230389,1587686400.0,332408.0,24.04.2020,0.1438889137356239,13.341568869672637,185.27,846807
25.04.2020,24985.58631972577,1587772800.0,300984.0,25.04.2020,0.1333645325898851,13.462137737612965,187.4332,792299
26.04.2020,25058.111799318674,1587859200.0,297998.0,26.04.2020,0.1527131469788592,13.378755032517809,194.28824,801949
27.04.2020,25765.98481326515,1587945600.0,320195.0,27.04.2020,0.1517709874869114,13.389121338912132,197.5178,841193
28.04.2020,26055.857009345797,1588032000.0,320857.0,28.04.2020,0.1389090587099613,13.457943925233645,196.43118,838453
29.04.2020,27927.697211155377,1588118400.0,343693.0,29.04.2020,0.2123250081784584,13.23935029114312,196.36945,897881
30.04.2020,28663.15195232868,1588204800.0,338398.0,30.04.2020,0.3031847930253418,13.548690606868432,215.35098,899459
01.05.2020,25889.945019305014,1588291200.0,326542.0,01.05.2020,0.1687869190957057,13.343629343629344,206.35435,827138
02.05.2020,23860.719054242003,1588377600.0,312607.0,02.05.2020,0.1424927191871305,13.351877607788596,212.06763,765990
03.05.2020,24822.32066656284,1588464000.0,328980.0,03.05.2020,0.1615022319113864,13.455847998754088,213.69914,789689
04.05.2020,26938.94786729858,1588550400.0,297043.0,04.05.2020,0.199500348288839,13.208989451154258,209.81369,774035
05.05.2020,24539.770212111896,1588636800.0,295406.0,05.05.2020,0.2031556171423235,13.280049185367352,206.58662,785518
06.05.2020,27906.74898214845,1588723200.0,314809.0,06.05.2020,0.2304265959928215,13.529595991230815,205.35072,833506
07.05.2020,31418.826336173508,1588809600.0,325480.0,07.05.2020,0.2624026580936792,13.384972889233152,199.08163,877129
08.05.2020,27038.24420211949,1588896000.0,332114.0,08.05.2020,0.2707472425455626,13.269851021348488,211.8022,889769
09.05.2020,27758.40543919975,1588982400.0,340301.0,09.05.2020,0.2207558569654763,13.504220068771492,211.21233,894382
10.05.2020,27546.908670876328,1589068800.0,329149.0,10.05.2020,0.404236214769221,13.306637917757586,210.17485,879153
11.05.2020,27591.773426573425,1589155200.0,331093.0,11.05.2020,0.2731132265093674,13.426573426573428,187.58603,887554
12.05.2020,26832.988746483275,1589241600.0,313852.0,12.05.2020,0.3059989992541164,13.504220068771492,185.67493,880678
13.05.2020,25702.97763726095,1589328000.0,292856.0,13.05.2020,0.4078242870157397,13.325107958050586,189.85287,856962
14.05.2020,25606.7899302866,1589414400.0,296751.0,14.05.2020,0.5424988232847932,13.384972889233152,199.52597,820300
15.05.2020,27275.97867040324,1589500800.0,317965.0,15.05.2020,0.3864849471946973,13.451658103689864,203.13106,888691
16.05.2020,26715.898937831927,1589587200.0,309376.0,16.05.2020,0.3051132104419847,13.495782567947517,194.805,875030
17.05.2020,25428.736825838358,1589673600.0,296554.0,17.05.2020,0.3652169902978109,13.351877607788596,200.53304,808464
18.05.2020,26531.553387449265,1589760000.0,317913.0,18.05.2020,0.4793594102377835,13.487355604121136,207.0594,857645
19.05.2020,26817.342937676167,1589846400.0,323997.0,19.05.2020,0.4487463834640557,13.529595991230815,214.86873,848038
20.05.2020,27680.45793958172,1589932800.0,320157.0,20.05.2020,0.5138502550851772,13.384972889233152,214.5,855377
21.05.2020,28609.18450813323,1590019200.0,325287.0,21.05.2020,0.6741252875337442,13.384972889233152,209.87013,867704
22.05.2020,28545.34770974343,1590105600.0,335941.0,22.05.2020,0.4164552335494885,13.599874075240043,198.70944,916282
23.05.2020,26835.63703362506,1590192000.0,331432.0,23.05.2020,0.2912784877942906,13.265776140027636,207.26604,868425
24.05.2020,26739.005771330525,1590278400.0,299675.0,24.05.2020,0.400844427870018,13.476836686944315,206.64038,825755
25.05.2020,26743.416627377024,1590364800.0,316446.0,25.05.2020,0.4718043334485474,13.578500707213578,199.6285,875607
26.05.2020,28229.937789441185,1590451200.0,334357.0,26.05.2020,0.4729652878875617,13.337449830194505,204.06673,916975
27.05.2020,26742.43234016139,1590537600.0,331660.0,27.05.2020,0.517490987044624,13.40782122905028,200.991,896217
28.05.2020,27983.887416185877,1590624000.0,338742.0,28.05.2020,0.5140942559580788,13.472633712770934,208.25981,907265
29.05.2020,30559.316288467515,1590710400.0,372442.0,29.05.2020,0.4523023907486738,13.42866024246192,220.35542,949269
30.05.2020,27271.625465838508,1590796800.0,345357.0,30.05.2020,0.4706037282300526,13.416149068322982,220.55249,881950
31.05.2020,29260.94563706564,1590883200.0,326901.0,31.05.2020,0.4467738882406478,13.343629343629344,243.57314,850103
01.06.2020,29939.64755506952,1590969600.0,353919.0,01.06.2020,0.4444750065653363,13.497890954538354,231.67616,929874
02.06.2020,30159.777794982965,1591056000.0,387293.0,02.06.2020,0.5229074326629407,13.378755032517809,247.81,980902
03.06.2020,27391.15185127324,1591142400.0,350695.0,03.06.2020,0.4259118493993605,13.497890954538354,237.77539,898364
04.06.2020,28845.75836315544,1591228800.0,365838.0,04.06.2020,0.4534928842435907,13.443286136611173,244.52211,930407
05.06.2020,27446.46206045651,1591315200.0,346324.0,05.06.2020,0.4872307826953713,13.325107958050586,243.30307,901995
06.06.2020,29092.378088578087,1591401600.0,331250.0,06.06.2020,0.5195653051952549,13.426573426573428,240.15823,946196
07.06.2020,29163.70321682648,1591488000.0,316266.0,07.06.2020,0.5707410140405945,13.362202288895762,241.98946,943786
08.06.2020,29046.759163936986,1591574400.0,368326.0,08.06.2020,0.5702029148343828,13.476836686944315,244.58429,966206
09.06.2020,28816.848148148147,1591660800.0,360711.0,09.06.2020,0.5704248521511736,13.333333333333334,246.44746,923075
10.06.2020,31136.95856873823,1591747200.0,347005.0,10.06.2020,3.35648453602258,13.559322033898304,243.88896,939890
11.06.2020,30365.60204397646,1591833600.0,348213.0,11.06.2020,4.088583742901217,13.378755032517809,247.89827,925331
12.06.2020,27921.12511527821,1591920000.0,363496.0,12.06.2020,0.5265971025618138,13.280049185367352,230.43263,889318
13.06.2020,25744.03221331689,1592006400.0,342430.0,13.06.2020,0.4500321602986109,13.316892725030826,237.61754,833267
14.06.2020,25217.953570334048,1592092800.0,317493.0,14.06.2020,0.4028876517845417,13.23935029114312,238.07426,785017
15.06.2020,29458.23568554627,1592179200.0,354751.0,15.06.2020,0.6384076040080072,13.370473537604456,231.7385,912281
16.06.2020,28872.66604506605,1592265600.0,351608.0,16.06.2020,0.5835467500945967,13.426573426573428,230.64828,904928
17.06.2020,28123.17129052369,1592352000.0,345907.0,17.06.2020,0.6428049170268636,13.46633416458853,235.17986,879736
18.06.2020,28974.478294573644,1592438400.0,373800.0,18.06.2020,0.5655780651460632,13.395348837209305,233.81325,913845
19.06.2020,30653.1297862525,1592524800.0,361984.0,19.06.2020,0.6010249480258207,13.286175611256343,231.25156,945942
20.06.2020,31026.556243230694,1592611200.0,365495.0,20.06.2020,0.4709385066313473,13.368404765588735,228.90718,941415
21.06.2020,34003.25903151422,1592697600.0,350050.0,21.06.2020,0.4583454546186233,13.282090699461952,228.7902,987058
22.06.2020,36755.85778466305,1592784000.0,384344.0,22.06.2020,0.5905489588631986,13.384972889233152,228.0151,1092083
23.06.2020,37097.79012728966,1592870400.0,399294.0,23.06.2020,0.6898988681925529,13.411983855945358,243.1641,1119442
24.06.2020,38433.12617615302,1592956800.0,380345.0,24.06.2020,0.7468584149367121,13.327163350300786,243.16165,1070862
25.06.2020,38239.48248062016,1593043200.0,377000.0,25.06.2020,0.6593755178447968,13.395348837209305,234.71777,1041742
26.06.2020,35309.125,1593129600.0,379735.0,26.06.2020,0.6099352424537354,13.399503722084368,232.44366,1017505
27.06.2020,36473.03817753339,1593216000.0,373462.0,27.06.2020,0.5647310645325426,13.574234092694423,229.64185,1017138
28.06.2020,33620.49671605315,1593302400.0,383848.0,28.06.2020,0.5326998832453609,13.196884069039257,220.89354,1002369
29.06.2020,34826.50508368528,1593388800.0,444341.0,29.06.2020,0.5706835236845447,13.51478179258564,225.0,1056189
30.06.2020,34511.42244173484,1593475200.0,422176.0,30.06.2020,0.7348832795141699,13.335391264083963,227.85756,1111318
01.07.2020,35255.20596036824,1593561600.0,409751.0,01.07.2020,0.6915195740491489,13.48104228428772,225.59564,1044438
02.07.2020,36414.15150574356,1593648000.0,405200.0,02.07.2020,0.6411866012981289,13.411983855945358,230.8483,1039119
03.07.2020,35934.91953667954,1593734400.0,386854.0,03.07.2020,0.6652017891121689,13.343629343629344,226.43442,1022098
04.07.2020,32081.01026917691,1593820800.0,382929.0,04.07.2020,0.530764633519389,13.443286136611173,224.95074,946287
05.07.2020,29735.526331998768,1593907200.0,342832.0,05.07.2020,0.5437556915784798,13.304588851247305,229.21011,880075
06.07.2020,34648.54855195912,1593993600.0,381398.0,06.07.2020,0.6036441012297301,13.380827009447112,227.62468,1020012
07.07.2020,35738.57378311768,1594080000.0,404891.0,07.07.2020,0.623616652059924,13.308687615526802,241.52834,1064506
08.07.2020,36696.12234860129,1594166400.0,405049.0,08.07.2020,0.7838626412938257,13.280049185367352,239.40456,1092210
09.07.2020,36305.52115085536,1594252800.0,402552.0,09.07.2020,0.7480004779878651,13.43701399688958,247.03696,1070343
10.07.2020,33660.402903527945,1594339200.0,383527.0,10.07.2020,0.5946306229641029,13.487355604121136,242.083,1034806
11.07.2020,31408.221643961428,1594425600.0,389665.0,11.07.2020,0.5471062633540398,13.225164549211694,240.89821,982930
12.07.2020,33339.07733785241,1594512000.0,370430.0,12.07.2020,0.5021021670658927,13.31073794484671,239.11386,997960
13.07.2020,38812.80763899584,1594598400.0,420213.0,13.07.2020,0.7540836754314199,13.306637917757586,242.63503,1151834
14.07.2020,35594.76522010615,1594684800.0,416889.0,14.07.2020,0.648476596445238,13.487355604121136,239.65677,1098661
15.07.2020,36338.54369682908,1594771200.0,434719.0,15.07.2020,0.7715588658697661,13.364269141531322,240.42831,1111360
16.07.2020,34885.25085749922,1594857600.0,392747.0,16.07.2020,0.8578501720232538,13.470533208606174,238.65044,1068620
17.07.2020,35468.68562132011,1594944000.0,384442.0,17.07.2020,0.8552478506085618,13.387046792686704,233.582,1078101
18.07.2020,37273.32929819185,1595030400.0,361487.0,18.07.2020,0.7863260027854895,13.23935029114312,232.7711,1071509
19.07.2020,39012.14695396063,1595116800.0,374151.0,19.07.2020,0.852675012577069,13.393272360874285,235.54712,1082448
20.07.2020,38791.23865755127,1595203200.0,411940.0,20.07.2020,1.0542779758050569,13.424487259167185,238.78659,1143700
21.07.2020,38915.4053291536,1595289600.0,376641.0,21.07.2020,1.1157868344296582,13.5423197492163,236.01776,1120095
22.07.2020,39085.81749226006,1595376000.0,395975.0,22.07.2020,1.1130515037623538,13.374613003095975,245.5,1138040
23.07.2020,38977.43038945109,1595462400.0,413441.0,23.07.2020,1.3676768246579782,13.247470101195953,263.617,1147143
24.07.2020,40053.67471547216,1595548800.0,391600.0,24.07.2020,1.3418683526697024,13.288219009535528,275.39465,1146282
25.07.2020,43155.0999213218,1595635200.0,412990.0,25.07.2020,1.4524715212009307,13.595594020456334,279.1519,1175506
26.07.2020,38986.61590628853,1595721600.0,414511.0,26.07.2020,1.4624944843978067,13.316892725030826,305.21793,1137893
27.07.2020,42467.816263190565,1595808000.0,451420.0,27.07.2020,1.8171198136273288,13.40782122905028,311.06824,1261456
28.07.2020,40420.38928350834,1595894400.0,482982.0,28.07.2020,1.4107394993223532,13.341568869672637,321.7286,1222353
29.07.2020,40068.53055896806,1595980800.0,410744.0,29.07.2020,1.519353372312029,13.267813267813269,316.63165,1163851
30.07.2020,40033.78515502662,1596067200.0,416136.0,30.07.2020,1.426996861208986,13.529595991230815,317.71957,1164479
31.07.2020,41293.519061583575,1596153600.0,423534.0,31.07.2020,1.617702965087772,13.335391264083963,334.75867,1218838
01.08.2020,39194.48580635262,1596240000.0,442810.0,01.08.2020,1.4073503056479533,13.257633880619917,346.41483,1171566
02.08.2020,38262.33071230343,1596326400.0,427668.0,02.08.2020,2.0047685914627578,13.32099907493062,386.93256,1125886
03.08.2020,39134.65858554663,1596412800.0,445766.0,03.08.2020,1.648060957969605,13.341568869672637,372.2978,1176793
04.08.2020,38777.46967340591,1596499200.0,455335.0,04.08.2020,1.437881547787801,13.43701399688958,385.8,1168815
05.08.2020,39223.61158432709,1596585600.0,459418.0,05.08.2020,1.3332701328659278,13.380827009447112,389.439,1182699
06.08.2020,40070.70084420568,1596672000.0,463473.0,06.08.2020,1.4657082302393134,13.261703760552573,400.7184,1215885
07.08.2020,41243.8948017893,1596758400.0,439801.0,07.08.2020,1.787179021974069,13.327163350300786,394.88367,1249695
08.08.2020,40881.54591915751,1596844800.0,416095.0,08.08.2020,1.6428005569939146,13.380827009447112,379.28253,1182406
09.08.2020,42760.70260336906,1596931200.0,389809.0,09.08.2020,1.953850420779944,13.2312404287902,397.03076,1229151
10.08.2020,43623.48534402962,1597017600.0,409219.0,10.08.2020,2.80717226814164,13.329219376735576,390.09744,1289980
11.08.2020,42282.27906617193,1597104000.0,403134.0,11.08.2020,3.131110530485049,13.358070500927644,395.70477,1254244
12.08.2020,42489.74258490856,1597190400.0,349712.0,12.08.2020,5.451822770880338,13.278008298755188,379.58716,1229214
13.08.2020,40820.08535267788,1597276800.0,375735.0,13.08.2020,6.449582300048027,13.335391264083963,387.0278,1209139
14.08.2020,41347.74846248463,1597363200.0,389349.0,14.08.2020,5.756715365079418,13.284132841328413,424.14307,1201546
15.08.2020,37635.1545945946,1597449600.0,400232.0,15.08.2020,3.5771289576380667,13.343629343629344,437.87668,1107833
16.08.2020,39414.59262106072,1597536000.0,395155.0,16.08.2020,2.9406865883503803,13.282090699461952,432.20364,1152369
17.08.2020,40567.50593935605,1597622400.0,396944.0,17.08.2020,3.143132846063834,13.504220068771492,433.69696,1181976
18.08.2020,41972.99557994208,1597708800.0,387219.0,18.08.2020,3.584724643783379,13.168724279835391,430.6532,1229256
19.08.2020,41020.7361303212,1597795200.0,394997.0,19.08.2020,3.710936407940336,13.278008298755188,422.00565,1216891
20.08.2020,40494.27961432507,1597881600.0,392227.0,20.08.2020,3.1229950571828136,13.223140495867767,407.63763,1182994
21.08.2020,43295.73651771957,1597968000.0,417138.0,21.08.2020,4.126810460159986,13.312788906009246,415.7564,1256752
22.08.2020,38709.33488228005,1598054400.0,374847.0,22.08.2020,2.790721547020097,13.382899628252789,387.52805,1102479
23.08.2020,37975.09335563327,1598140800.0,389495.0,23.08.2020,2.2949711320024684,13.136688459784096,396.00208,1122524
24.08.2020,39425.81476365869,1598227200.0,395717.0,24.08.2020,2.5863861275755613,13.259668508287293,390.882,1162182
25.08.2020,38421.94988326848,1598313600.0,383953.0,25.08.2020,2.9834890684267017,13.447470817120625,407.9195,1138199
26.08.2020,38861.802092811646,1598400000.0,394674.0,26.08.2020,2.3455829192345394,13.102820746132847,383.01627,1170979
27.08.2020,37974.84623672464,1598486400.0,389633.0,27.08.2020,2.482122123997516,13.29844543635524,385.64374,1136576
28.08.2020,38555.70029083116,1598572800.0,367648.0,28.08.2020,2.421933698111915,13.225164549211694,383.2,1131912
29.08.2020,39751.58896742471,1598659200.0,339223.0,29.08.2020,2.724248313798004,13.2759680393362,395.28375,1130992
30.08.2020,41266.22860205176,1598745600.0,314721.0,30.08.2020,5.757010756227503,13.229214515388149,398.56497,1142415
31.08.2020,41082.17020631068,1598832000.0,369137.0,31.08.2020,6.526007000235758,13.106796116504857,429.2407,1235856
01.09.2020,41299.41693461951,1598918400.0,365472.0,01.09.2020,12.298169224615645,13.229214515388149,433.7082,1245701
02.09.2020,39766.8769064859,1599004800.0,346127.0,02.09.2020,15.210200283489277,13.31073794484671,475.95105,1181212
03.09.2020,39339.26148847285,1599091200.0,348892.0,03.09.2020,11.787772058780291,13.368404765588735,439.95425,1149636
04.09.2020,37489.93370667474,1599177600.0,390566.0,04.09.2020,5.982714952412306,13.077039503556836,381.25922,1141207
05.09.2020,36170.32879853256,1599264000.0,313397.0,05.09.2020,8.024057407711412,13.206970345460103,385.3001,1040906
