Time,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin
14.07.2017,2369.26,227903.0,900208.9784172662,621.5827338129496,2.2390493503815216
15.07.2017,2279.88,221851.0,974987.3700787402,680.3149606299213,3.888240533060477
16.07.2017,2077.38,203165.0,840269.7177914111,530.0613496932515,1.7068617178155687
17.07.2017,1934.91,230315.0,945287.75,583.7837837837837,1.6637322084970585
18.07.2017,2054.81,260575.0,959427.8727272728,523.6363636363636,1.7704800614026674
19.07.2017,2276.72,253768.0,939300.0738255034,579.8657718120805,1.808702892405662
20.07.2017,2314.74,230199.0,929456.1296296295,533.3333333333334,2.305422943627036
21.07.2017,2485.34,268443.0,976516.7662337662,561.038961038961,2.3121781003788517
22.07.2017,2715.12,223358.0,925754.18125,540.0,2.079109504920352
23.07.2017,2773.57,181031.0,683351.726744186,502.3255813953488,1.9208975252857243
24.07.2017,2770.23,240072.0,894424.1123595505,485.3932584269663,1.926616764553967
25.07.2017,2755.36,244036.0,934254.3243243244,583.7837837837837,1.9024195737514136
26.07.2017,2627.01,237853.0,967338.8231292516,587.7551020408164,1.850366722723699
27.07.2017,2507.58,225369.0,923606.6363636364,561.038961038961,1.8500203847911645
28.07.2017,2576.24,247207.0,916863.4066666666,576.0,1.9637151124361365
29.07.2017,2745.22,211134.0,872203.152866242,550.3184713375796,2.0344200465107467
30.07.2017,2729.99,184145.0,810337.3605442176,587.7551020408164,2.0476119639414594
31.07.2017,2705.64,231012.0,926722.0137931034,595.8620689655172,2.282327840977958
01.08.2017,2787.33,131875.0,725291.6308724832,579.8657718120805,1.605218065592417
02.08.2017,2796.22,209321.0,878083.4671052631,568.421052631579,1.7434859369102955
03.08.2017,2723.7,213017.0,868854.7101449275,626.0869565217391,1.5868581216522626
04.08.2017,2759.01,235792.0,924147.6480446928,482.6815642458101,1.3277308085091946
05.08.2017,2832.82,239771.0,881231.593220339,488.135593220339,1.341756073086403
06.08.2017,3140.74,199627.0,786434.0071428572,617.1428571428571,1.383036613283774
07.08.2017,3224.24,249002.0,943697.8235294118,564.7058823529412,1.5774860471000234
08.08.2017,3303.19,275574.0,979247.7073170732,526.829268292683,1.906622010784762
09.08.2017,3423.79,260955.0,954165.9202898552,626.0869565217391,2.072366709202736
10.08.2017,3357.67,257965.0,981281.6417910449,644.776119402985,2.514508860891981
11.08.2017,3405.78,284001.0,967170.9027777778,600.0,2.8174911377072616
12.08.2017,3524.95,260521.0,979915.0296296296,640.0,2.8515621995923555
13.08.2017,3786.2,263310.0,983320.1554054054,583.7837837837837,2.7279002404010484
14.08.2017,4038.15,255362.0,955262.7615384615,664.6153846153846,3.9405215333526526
15.08.2017,4186.11,311002.0,975069.9013157894,568.421052631579,4.717088524832637
16.08.2017,4186.16,274866.0,966727.7076923077,664.6153846153846,5.292743461905073
17.08.2017,4181.12,347319.0,978681.6033519552,482.6815642458101,4.3977784506462365
18.08.2017,4357.95,312250.0,959987.3624161074,579.8657718120805,4.716802284067254
19.08.2017,4236.73,266832.0,966455.1589403972,572.1854304635762,4.222121386115608
20.08.2017,4092.36,210852.0,961449.0,664.6153846153846,4.056062661961945
21.08.2017,4106.8,236772.0,976487.0,751.304347826087,5.168188117260486
22.08.2017,4037.95,196283.0,998175.2359550562,970.7865168539324,6.874876552732535
23.08.2017,3937.33,315734.0,986510.6666666666,543.3962264150944,6.758594081727024
24.08.2017,4159.3,203805.0,938809.5643564356,855.4455445544554,7.877560277716444
25.08.2017,4205.17,208169.0,928758.99009901,855.4455445544554,8.60180439690828
26.08.2017,4371.44,226485.0,998218.1523809524,822.8571428571429,8.209067328520653
27.08.2017,4327.32,261891.0,990802.0129032258,557.4193548387096,5.929291019164461
28.08.2017,4350.76,223771.0,981300.2325581396,669.7674418604652,7.352892379709614
29.08.2017,4318.87,281116.0,998177.1140939596,579.8657718120805,7.094160915422815
30.08.2017,4472.1,271466.0,983372.113095238,514.2857142857143,6.400066654387658
31.08.2017,4586.83,280724.0,981641.5337423312,530.0613496932515,6.75163775950756
01.09.2017,4689.86,283670.0,971879.5862068966,496.5517241379311,6.327798802129235
02.09.2017,4830.77,236811.0,809001.018292683,526.829268292683,5.925970879308816
03.09.2017,4691.61,195289.0,765766.6623376623,561.038961038961,5.744967326884771
04.09.2017,4606.56,269280.0,927660.7771428572,493.7142857142857,5.566631374777184
05.09.2017,4406.53,277948.0,763565.6243654822,438.5786802030457,4.469261603249529
06.09.2017,4317.53,276225.0,904135.8024691358,533.3333333333334,4.260866748484025
07.09.2017,4571.43,256374.0,810041.3181818182,490.9090909090909,4.588581476670801
08.09.2017,4608.27,279488.0,913187.7142857144,493.7142857142857,3.590577961844516
09.09.2017,4506.35,217890.0,731735.8579881657,511.2426035502959,2.9957631235944744
10.09.2017,4328.8,193240.0,784202.8550724637,626.0869565217391,3.208707661457255
11.09.2017,4225.39,253492.0,829352.2586206896,496.5517241379311,2.66255721127294
12.09.2017,4240.87,256230.0,711239.2021276596,459.5744680851064,2.4645787679038365
13.09.2017,4282.63,263320.0,713780.3894736842,454.7368421052632,2.175006112714568
14.09.2017,3944.73,268068.0,802350.5804597702,496.5517241379311,2.262274655311339
15.09.2017,3640.75,292079.0,844177.2333333333,480.0,2.179078605445787
16.09.2017,3433.1,228257.0,701067.2307692308,511.2426035502959,1.8036255580332692
17.09.2017,3745.81,197683.0,581463.9147727273,490.9090909090909,1.8836862476793657
18.09.2017,3669.81,218204.0,911992.4094488188,680.3149606299213,2.83065030934355
19.09.2017,3963.83,282917.0,956767.608974359,553.8461538461538,2.433684314834386
20.09.2017,3978.22,235723.0,948245.3846153846,738.4615384615385,2.4708634770472124
21.09.2017,3949.0,255257.0,767394.5738636364,490.9090909090909,2.109405316602483
22.09.2017,3795.01,227615.0,802007.7482014388,621.5827338129496,1.9534729578454848
23.09.2017,3629.04,203861.0,630479.656626506,520.4819277108434,1.7747396186617352
24.09.2017,3726.96,185277.0,656781.5241379311,595.8620689655172,1.6831796882505652
25.09.2017,3703.95,226603.0,916413.568,691.2,2.408854390277269
26.09.2017,3827.74,263648.0,962231.1086956522,626.0869565217391,2.179001535759801
27.09.2017,3922.64,257961.0,848984.2857142857,587.7551020408164,2.182085692798524
28.09.2017,4039.1,275976.0,843941.966101695,488.135593220339,1.967787947140331
29.09.2017,4191.24,254438.0,832814.0118343196,511.2426035502959,1.8998188242322296
30.09.2017,4157.21,212678.0,786213.3985507246,626.0869565217391,1.982874589755405
01.10.2017,4286.64,203653.0,912847.2923076923,664.6153846153846,2.5059238474267507
02.10.2017,4317.24,295002.0,1001502.3933333332,576.0,2.641155043694619
03.10.2017,4413.27,282132.0,875862.2349726775,472.1311475409836,2.386032000623821
04.10.2017,4319.0,232826.0,837474.3656716418,644.776119402985,2.5364390115365123
05.10.2017,4259.28,273243.0,1018034.224,691.2,2.4994274104002665
06.10.2017,4262.02,283699.0,920435.7924528302,543.3962264150944,2.2387521517523856
07.10.2017,4362.09,231226.0,836508.0696202532,546.8354430379746,2.0414920021969847
08.10.2017,4356.96,238385.0,764419.901098901,474.72527472527474,2.043301258468444
09.10.2017,4498.82,296946.0,921536.2173913044,536.6459627329192,2.2625561516235275
10.10.2017,4648.56,303101.0,964272.5875,540.0,2.5651822992995736
11.10.2017,4822.05,292459.0,1016095.071942446,621.5827338129496,2.443067449112525
12.10.2017,4798.24,293164.0,977542.9869281044,564.7058823529412,2.8546544575732358
13.10.2017,5117.94,309819.0,1025495.0808823528,635.2941176470588,4.650706733931747
14.10.2017,5626.02,293140.0,1023221.439716312,612.7659574468086,4.368075389233813
15.10.2017,5673.4,283473.0,893767.8615384615,443.0769230769231,3.2564091687744514
16.10.2017,5625.45,314725.0,917763.6379310344,496.5517241379311,3.4572174063070933
17.10.2017,5674.31,334438.0,986573.225609756,526.829268292683,3.5483694867210063
18.10.2017,5625.56,329579.0,1017521.4900662252,572.1854304635762,3.280696934574108
19.10.2017,5408.94,356985.0,994041.3202247192,485.3932584269663,2.901740943457008
20.10.2017,5652.65,312409.0,993012.6312849162,482.6815642458101,2.930685136471741
21.10.2017,5785.85,312257.0,1040078.751633987,564.7058823529412,3.108582010971732
22.10.2017,6073.99,289131.0,1005286.2252747252,474.72527472527474,3.263172937872452
23.10.2017,5917.64,316096.0,972171.2514619884,505.2631578947368,3.4754527466339344
24.10.2017,5882.49,347220.0,1041011.6407185628,517.3652694610779,3.384787757329647
25.10.2017,5666.83,315415.0,969675.5567567569,467.02702702702703,2.5507630696067083
26.10.2017,5556.99,265827.0,732356.4888888889,480.0,2.3549051759226867
27.10.2017,5829.88,246692.0,1031948.4615384616,830.7692307692307,3.938722080975468
28.10.2017,5829.28,207066.0,1007806.905882353,1016.470588235294,4.927643270744594
29.10.2017,5758.09,334025.0,1018008.4025974026,561.038961038961,4.80707763670384
30.10.2017,5880.02,316077.0,1028509.1360544218,587.7551020408164,4.903615443705173
31.10.2017,6124.97,277535.0,1036997.1739130436,626.0869565217391,5.117732645612265
01.11.2017,6248.49,351529.0,1043786.814102564,553.8461538461538,5.278117605659846
02.11.2017,6528.32,341474.0,1037395.66,576.0,5.306995950496963
03.11.2017,6975.44,277598.0,1046605.974789916,726.0504201680673,6.829089538469298
04.11.2017,7249.21,294121.0,1028248.0076923076,664.6153846153846,6.734793938209105
05.11.2017,7271.87,251728.0,1042667.1631205672,612.7659574468086,5.709861427016462
06.11.2017,7474.32,271029.0,1044553.3759398496,649.624060150376,6.627936290950416
07.11.2017,7264.25,335636.0,1026380.0833333334,553.8461538461538,6.365867106031534
08.11.2017,7138.71,301346.0,1026831.0069444444,600.0,6.210638631340718
09.11.2017,7388.72,341281.0,1024794.0261437908,564.7058823529412,7.822779414031251
10.11.2017,7256.26,271745.0,1050013.066666667,720.0,8.544062662790484
11.11.2017,6956.77,194634.0,1058251.325,1080.0,11.332548827029193
12.11.2017,6541.41,185966.0,1053113.9875,1080.0,20.52867734639665
13.11.2017,6090.59,309299.0,1041787.8,617.1428571428571,15.426121525126172
14.11.2017,6336.16,271995.0,1027411.4609375,675.0,14.32853026415927
15.11.2017,6588.02,321788.0,1045910.6315789474,568.421052631579,12.355760292801472
16.11.2017,7045.16,310396.0,1022789.3486842106,568.421052631579,11.40858985392853
17.11.2017,7469.1,306617.0,1034528.5748502994,517.3652694610779,9.772297393490902
18.11.2017,7839.48,270874.0,1047779.6544117648,635.2941176470588,8.392676784778162
19.11.2017,7705.6,264855.0,1042986.825,540.0,7.199038090653377
20.11.2017,7835.28,336204.0,1018682.5371428572,493.7142857142857,7.667814467406694
21.11.2017,8116.26,371091.0,1055894.1560693642,499.4219653179191,6.786602743801386
22.11.2017,8189.3,312033.0,1065519.4864864864,583.7837837837837,6.72929777267148
23.11.2017,8220.56,352207.0,1056894.2611464967,550.3184713375796,6.206599642255832
24.11.2017,8198.93,305735.0,1048611.9731543623,579.8657718120805,6.262773784813645
25.11.2017,8191.12,336689.0,1047860.1025641026,553.8461538461538,4.759609891027031
26.11.2017,8484.86,329677.0,1042223.3725490196,564.7058823529412,4.921461334275669
27.11.2017,9068.15,379256.0,1047396.6470588236,508.2352941176471,5.654877050066446
28.11.2017,9618.6,365977.0,1062805.7435897435,553.8461538461538,6.445154893340292
29.11.2017,9872.58,398090.0,1064409.005780347,499.4219653179191,7.214333962922956
30.11.2017,10456.81,384386.0,1068302.4131736527,517.3652694610779,7.362230983958833
01.12.2017,9947.53,412908.0,1068084.6666666667,472.1311475409836,5.951828918064072
02.12.2017,10234.58,326354.0,1036298.4223602484,536.6459627329192,5.967744955171378
03.12.2017,10977.6,353044.0,1047375.0397727272,490.9090909090909,5.828634452079627
04.12.2017,11309.87,400686.0,1068300.3977900553,477.3480662983425,6.382521068118177
05.12.2017,11387.27,405709.0,1058658.5337078653,485.3932584269663,6.165878556305136
06.12.2017,11718.61,443587.0,1059046.2234042552,459.5744680851064,6.793874431396772
07.12.2017,12693.14,374917.0,1045256.197368421,568.421052631579,12.344038448776663
08.12.2017,15027.25,385092.0,1051352.891025641,553.8461538461538,25.03018512848877
09.12.2017,15706.98,403399.0,1051266.287356322,496.5517241379311,22.080488459564847
10.12.2017,15088.79,341420.0,1056458.9268292682,526.829268292683,20.24539053599672
11.12.2017,14404.75,368598.0,1060447.970760234,505.2631578947368,18.90051966912463
12.12.2017,16465.9,372977.0,1061313.1538461538,553.8461538461538,23.74873986867823
13.12.2017,16910.18,424579.0,1057064.6720430108,464.5161290322581,24.068046790114444
14.12.2017,16750.04,490644.0,1041837.308108108,467.02702702702703,22.00619663340426
15.12.2017,16477.83,405676.0,1057938.7692307692,511.2426035502959,24.07456869644741
16.12.2017,17489.61,364222.0,1056583.701754386,505.2631578947368,25.64273975707124
17.12.2017,18287.45,391910.0,1041074.4216216216,467.02702702702703,24.98483778954352
18.12.2017,19325.94,394239.0,1042035.0549450548,474.72527472527474,28.78140071530214
19.12.2017,18726.15,378622.0,1060159.4,617.1428571428571,32.771111392893175
20.12.2017,18273.21,370277.0,1072800.1397058824,635.2941176470588,44.98715282153631
21.12.2017,16811.29,335482.0,1038692.0909090908,654.5454545454545,56.563210379990586
22.12.2017,16247.05,380648.0,1062319.064516129,557.4193548387096,63.850887962632136
23.12.2017,13710.74,308211.0,1060037.964028777,621.5827338129496,47.403825390073685
24.12.2017,14815.85,279523.0,1064142.8618421052,568.421052631579,46.70299138639754
25.12.2017,13684.75,228926.0,1050745.9555555556,640.0,41.21065146859684
26.12.2017,13984.78,247440.0,1050313.11971831,608.4507042253521,41.010709084222434
27.12.2017,15246.7,307642.0,1067594.7884615385,553.8461538461538,38.89544221367694
28.12.2017,15696.39,305053.0,1083203.0402684563,579.8657718120805,40.434793995797456
29.12.2017,14362.3,353824.0,1047753.7151515152,523.6363636363636,31.89671704180609
30.12.2017,14633.07,344407.0,1036882.013605442,587.7551020408164,33.079717408763464
31.12.2017,13376.91,290422.0,1037056.9693251534,530.0613496932515,25.109492389695
01.01.2018,13413.33,241757.0,1043382.5,553.8461538461538,26.0443006125986
02.01.2018,13545.61,340980.0,1041367.596491228,505.2631578947368,25.788418315736997
03.01.2018,13957.15,395963.0,1065513.210191083,550.3184713375796,26.42537932710885
04.01.2018,15058.54,425008.0,1065832.7023809524,514.2857142857143,27.57472056878929
05.01.2018,14909.96,342707.0,1067635.7972027971,604.1958041958042,30.513500802142936
06.01.2018,15877.96,358847.0,1054609.1607142857,514.2857142857143,30.728674276502243
07.01.2018,16711.77,368187.0,1047738.3148148148,533.3333333333334,31.142269103200277
08.01.2018,16525.11,345672.0,1050648.3373493976,520.4819277108434,33.202354584114424
09.01.2018,15324.56,360265.0,1054599.3475609757,526.829268292683,32.00554341914979
10.01.2018,14909.24,347393.0,1058194.9759036144,520.4819277108434,30.91458103099372
11.01.2018,14223.56,337959.0,1057117.4559585492,447.6683937823834,29.35294177104323
12.01.2018,13740.14,300091.0,1054668.7584269664,485.3932584269663,28.27943011653132
13.01.2018,13703.72,265735.0,1014637.5906040268,579.8657718120805,27.25254269065046
14.01.2018,14266.24,235045.0,1050657.7677419356,557.4193548387096,29.821323621859644
15.01.2018,13732.3,273623.0,1059330.0466666666,576.0,25.60123932162136
16.01.2018,13854.32,303725.0,1050054.2201257865,543.3962264150944,27.65994562120339
17.01.2018,12134.31,315771.0,1062211.4131736527,517.3652694610779,25.94231982544312
18.01.2018,10624.43,309495.0,1050848.87283237,499.4219653179191,22.550158611286125
19.01.2018,11486.22,243619.0,1048356.5212121212,523.6363636363636,23.172912377934395
20.01.2018,11502.42,240611.0,1106568.5898876404,485.3932584269663,20.527639991521585
21.01.2018,12464.23,215622.0,1077492.8556149732,462.03208556149735,19.848400440122067
22.01.2018,11924.43,245562.0,1081038.1017964073,517.3652694610779,15.277507433153335
23.01.2018,11150.57,271936.0,1070344.6553672317,488.135593220339,11.72553036265886
24.01.2018,10731.93,250423.0,1069993.9545454546,490.9090909090909,12.149370288272245
25.01.2018,11013.89,236580.0,1110326.8101265824,546.8354430379746,10.28179470792121
26.01.2018,11308.23,220459.0,1042627.2967741936,557.4193548387096,10.72723403217832
27.01.2018,11020.89,193578.0,1038547.9299363056,550.3184713375796,9.579169109609564
28.01.2018,11239.26,213446.0,1031008.841772152,546.8354430379746,8.179872596347554
29.01.2018,11674.98,232176.0,1018173.8918918918,583.7837837837837,7.329102194025222
30.01.2018,11312.76,236609.0,987508.6706586826,517.3652694610779,7.6643141676774755
31.01.2018,10678.52,204276.0,1042831.3162393162,738.4615384615385,8.479325144412462
01.02.2018,10035.43,257664.0,1053963.175,540.0,8.335886261565449
02.02.2018,9559.06,235918.0,1022478.5238095238,514.2857142857143,11.11678067464119
03.02.2018,8612.59,194891.0,996566.8607594935,546.8354430379746,6.493008126080732
04.02.2018,8933.79,173687.0,990487.9494382022,485.3932584269663,5.7257078860248605
05.02.2018,8747.4,216363.0,1102733.4702702702,467.02702702702703,7.025292105396949
06.02.2018,7630.57,244120.0,1067524.4588235293,508.2352941176471,5.134662385711945
07.02.2018,6817.97,213719.0,1071722.390070922,612.7659574468086,3.940520001965197
08.02.2018,7901.75,173289.0,1048305.2290076336,659.5419847328244,4.011998414209788
09.02.2018,8226.52,177860.0,1076192.5481481482,640.0,4.08709749915664
10.02.2018,8271.16,181783.0,1034792.4265734266,604.1958041958042,4.040221266014973
11.02.2018,8650.82,147208.0,1006919.1523178808,572.1854304635762,3.641409081707516
12.02.2018,8200.05,186918.0,1041291.5903614458,520.4819277108434,3.0695557666998363
13.02.2018,8630.1,182984.0,1032956.1585365854,526.829268292683,3.234124857364578
14.02.2018,8621.54,196417.0,1015834.8324022348,482.6815642458101,2.798616626361262
15.02.2018,9024.1,198183.0,1063894.9618320612,659.5419847328244,2.91783744922622
16.02.2018,9805.86,187738.0,989634.3949044584,550.3184713375796,3.042863028262792
17.02.2018,10028.35,173789.0,973017.1812080536,579.8657718120805,2.80665778271352
18.02.2018,10684.1,159495.0,972766.6728395062,533.3333333333334,2.986498541020095
19.02.2018,10728.23,187367.0,1006584.074074074,533.3333333333334,2.914883261726985
20.02.2018,10871.86,198455.0,1010840.2624113476,612.7659574468086,2.8613328427099343
21.02.2018,11508.63,205201.0,985094.6272189348,511.2426035502959,2.2816653174204804
22.02.2018,10794.55,183235.0,918956.355704698,579.8657718120805,2.215188876579256
23.02.2018,10275.42,185193.0,1006292.972972973,583.7837837837837,4.103006198398428
24.02.2018,10015.34,154534.0,1027894.0413793104,595.8620689655172,6.228737978050138
25.02.2018,9937.68,144869.0,710161.3157894737,505.2631578947368,2.8427272107904384
26.02.2018,9607.3,186474.0,982314.4609929078,612.7659574468086,2.3797666216201723
27.02.2018,9912.26,219624.0,1016192.15,540.0,2.281275778148108
28.02.2018,10555.07,189223.0,1054216.4,557.4193548387096,2.86152390724172
01.03.2018,10626.22,233744.0,1068240.5212121212,523.6363636363636,2.36650412203094
02.03.2018,10654.46,195073.0,861064.4743589744,553.8461538461538,2.294702473945651
03.03.2018,10993.08,177024.0,976833.5166666668,480.0,2.3575271138376714
04.03.2018,11347.04,160231.0,1002853.6418918918,583.7837837837837,2.369939921737991
05.03.2018,11252.28,201438.0,1016060.5167785236,579.8657718120805,2.4875138191403807
06.03.2018,11519.26,206016.0,1022209.4871794872,553.8461538461538,2.0822559611874807
07.03.2018,11031.84,213978.0,1022321.9108280254,550.3184713375796,1.79609295114451
08.03.2018,10419.22,196422.0,1019423.074074074,533.3333333333334,1.890034043029803
09.03.2018,9720.42,198180.0,1031228.3424657534,591.7808219178082,1.7091336683822789
10.03.2018,8916.99,156228.0,1013145.5571428572,617.1428571428571,2.298666109148168
11.03.2018,9247.17,150884.0,1013150.7647058824,564.7058823529412,2.427590030752101
12.03.2018,9062.5,188394.0,947042.9192546584,536.6459627329192,1.6099304043653195
13.03.2018,9446.25,196140.0,892580.9430379746,546.8354430379746,2.9222100815743857
14.03.2018,9161.52,191042.0,744636.6875,600.0,1.7762899482836234
15.03.2018,8775.32,206186.0,770433.1319444445,600.0,1.559674640858254
16.03.2018,8117.23,186979.0,683671.7371794871,553.8461538461538,1.2872526315789474
17.03.2018,8320.91,154496.0,515427.8993288591,579.8657718120805,1.158784650088028
18.03.2018,8089.28,164401.0,695280.4238410596,572.1854304635762,1.246496843693165
19.03.2018,7683.14,191528.0,678044.7032258065,557.4193548387096,1.2347639760243934
20.03.2018,8354.8,195168.0,793882.7086614174,680.3149606299213,1.3432816383833417
21.03.2018,8619.11,194846.0,670269.1842105263,568.421052631579,1.37242195477454
22.03.2018,8986.65,185187.0,797819.06993007,604.1958041958042,1.345411183290404
23.03.2018,8798.86,179818.0,830547.6766917293,649.624060150376,1.284838787551858
24.03.2018,8541.93,157087.0,596552.0,553.8461538461538,1.1835124179594747
25.03.2018,8868.89,135274.0,568772.8592592593,640.0,1.3264192690391354
26.03.2018,8548.31,187850.0,712413.46,576.0,1.2279844019164228
27.03.2018,8226.23,187065.0,763199.125,568.421052631579,1.209773678133269
28.03.2018,7976.27,177521.0,724552.8222222222,640.0,1.0825190867559331
29.03.2018,7927.13,192411.0,679723.552631579,568.421052631579,1.1206629116838434
30.03.2018,7531.29,185940.0,625428.1234567901,533.3333333333334,1.0435679654727332
31.03.2018,6896.84,148617.0,676326.4765625,675.0,0.9315883808716364
01.04.2018,7012.75,135129.0,453174.04938271607,533.3333333333334,0.948762475856404
02.04.2018,6811.21,168178.0,566611.8653846154,553.8461538461538,0.8663999357823259
03.04.2018,6988.06,198919.0,675785.7852760736,530.0613496932515,0.8827990699732052
04.04.2018,7337.19,185710.0,723346.3401360544,587.7551020408164,0.9805683118841204
05.04.2018,7089.76,181832.0,646244.717948718,553.8461538461538,0.9538272207312244
06.04.2018,6765.13,172889.0,824647.6159420289,626.0869565217391,1.3512061455616031
07.04.2018,6656.71,154639.0,538825.088888889,480.0,1.1693919677442302
08.04.2018,6895.85,138535.0,431451.7639751553,536.6459627329192,1.0461766427256651
09.04.2018,6997.47,176563.0,738487.775510204,587.7551020408164,0.8887037210514094
10.04.2018,6900.51,186415.0,683104.4512195121,526.829268292683,0.8509662698817155
11.04.2018,6785.49,183248.0,638290.5155279504,536.6459627329192,0.8425424446651532
12.04.2018,6888.64,210879.0,825766.4545454546,561.038961038961,1.1664846091834653
13.04.2018,7344.38,217282.0,722759.496969697,523.6363636363636,1.2291243379571248
14.04.2018,7997.64,161843.0,798910.2700729927,630.6569343065694,1.174095499341955
15.04.2018,8013.29,174031.0,847521.6748466258,530.0613496932515,1.1191305916761956
16.04.2018,8224.93,196106.0,967547.2553191488,612.7659574468086,1.079169563399386
17.04.2018,8083.22,201820.0,727804.4691358025,533.3333333333334,1.0468287914973735
18.04.2018,8046.5,200740.0,674461.025,540.0,1.0148492049417157
19.04.2018,8063.28,213523.0,625799.6292134832,485.3932584269663,1.0449894203434758
20.04.2018,8219.44,207777.0,818439.7883211679,630.6569343065694,1.148120897885714
21.04.2018,8453.89,193975.0,764312.9119496855,543.3962264150944,1.2379949179017915
22.04.2018,8811.07,171870.0,558847.23125,540.0,1.114499665444813
23.04.2018,8897.07,226353.0,762616.0588235294,564.7058823529412,1.1451346047986994
24.04.2018,8899.31,254493.0,967178.5220125788,543.3962264150944,2.2873415752103203
25.04.2018,9320.22,213155.0,1043031.37398374,702.439024390244,4.011005839881776
26.04.2018,9224.06,216732.0,884706.5106382979,612.7659574468086,2.876538840595759
27.04.2018,8888.48,211119.0,955995.0352112676,608.4507042253521,2.342139059961444
28.04.2018,9217.62,203681.0,844274.703125,675.0,1.898326335789789
29.04.2018,9244.94,180798.0,623489.7341772151,546.8354430379746,1.7838801773249702
30.04.2018,9358.85,215107.0,748396.9354838709,557.4193548387096,1.597575111456159
01.05.2018,9295.23,199959.0,673271.5506329114,546.8354430379746,1.4762854295130503
02.05.2018,8993.58,212296.0,877978.1357142857,617.1428571428571,1.6473785285638918
03.05.2018,9113.3,228521.0,867924.701986755,572.1854304635762,1.5712807768213863
04.05.2018,9376.89,219069.0,973819.0289855072,626.0869565217391,1.6855373188356182
05.05.2018,9661.22,202703.0,726489.3602484472,536.6459627329192,1.533683637143999
06.05.2018,9833.24,171761.0,758401.0583941606,630.6569343065694,1.7908776887652027
07.05.2018,9642.74,205063.0,867701.3866666667,576.0,1.6881447603907092
08.05.2018,9352.53,217810.0,915397.1294964028,621.5827338129496,1.47255599329691
09.05.2018,9267.95,206579.0,732925.5875,540.0,1.3696777639547095
10.05.2018,9197.15,208961.0,733376.6948051949,561.038961038961,1.1756830958887066
11.05.2018,9270.71,213624.0,1075571.2047244094,680.3149606299213,1.6756625234056095
12.05.2018,8709.88,182054.0,644236.6848484848,523.6363636363636,1.3581604545903962
13.05.2018,8427.91,158794.0,576345.0472972973,583.7837837837837,1.238680794614406
14.05.2018,8553.57,209697.0,872704.2727272727,654.5454545454545,1.4381720887757097
15.05.2018,8581.9,214779.0,791380.506849315,591.7808219178082,1.511761066026008
16.05.2018,8640.73,208463.0,606597.1396648044,482.6815642458101,1.3412635657166978
17.05.2018,8280.66,192683.0,860254.946969697,654.5454545454545,2.323142120477676
18.05.2018,8278.66,211496.0,839280.1554054054,583.7837837837837,2.745507424726709
19.05.2018,8105.39,173274.0,580258.7012987013,561.038961038961,1.4699468269907776
20.05.2018,8254.03,158663.0,555049.5555555555,600.0,1.3000001739535998
21.05.2018,8357.69,202647.0,755369.9681528662,550.3184713375796,1.2904418476464
22.05.2018,8453.93,203337.0,697712.5562913907,572.1854304635762,1.1027633834471835
23.05.2018,8235.9,223196.0,748044.3641975309,533.3333333333334,1.1372660970626711
24.05.2018,7788.86,206825.0,726173.1538461539,604.1958041958042,1.1204938600265926
25.05.2018,7536.96,196181.0,625061.9602272727,490.9090909090909,1.1670358276285675
26.05.2018,7488.3,158783.0,488469.3827160494,533.3333333333334,1.0617752977333843
27.05.2018,7495.52,144304.0,448727.1890243903,526.829268292683,1.011367169309236
28.05.2018,7323.39,189063.0,710101.1153846154,553.8461538461538,1.1281290982370955
29.05.2018,7254.85,204769.0,832153.3237410072,621.5827338129496,1.014590864339817
30.05.2018,7297.64,204077.0,625990.0804597702,496.5517241379311,0.8103871592585152
31.05.2018,7438.15,209526.0,706883.5352941176,508.2352941176471,0.7687249243530636
01.06.2018,7503.72,205481.0,721915.0843373494,520.4819277108434,0.7440430278225237
02.06.2018,7484.78,174497.0,622946.7105263158,568.421052631579,0.698242411044316
03.06.2018,7602.45,163443.0,771284.3496932515,530.0613496932515,0.7120125211847554
04.06.2018,7692.15,209916.0,1055892.3715846995,472.1311475409836,0.758920535357
05.06.2018,7578.55,212901.0,848479.4857142858,493.7142857142857,0.6595412276128342
06.06.2018,7497.56,206417.0,991682.9727891156,587.7551020408164,0.7067615772925679
07.06.2018,7607.2,207627.0,1082513.4895104894,604.1958041958042,0.7573254711574121
08.06.2018,7695.98,200379.0,897163.0896551724,595.8620689655172,0.687122655068645
09.06.2018,7631.13,171306.0,630925.1188811188,604.1958041958042,0.8333491016076494
10.06.2018,7631.04,179809.0,759267.4409448819,680.3149606299213,0.7087797574092509
11.06.2018,7136.12,213196.0,793075.6142857143,617.1428571428571,0.8257873346591869
12.06.2018,6763.6,214595.0,1044931.4896551725,595.8620689655172,0.690449367879028
13.06.2018,6762.47,211829.0,913050.2657342658,604.1958041958042,1.19441584580015
14.06.2018,6448.11,210029.0,743882.0653594771,564.7058823529412,0.8601605668740984
15.06.2018,6504.88,205861.0,801346.5163398692,564.7058823529412,0.7329083386362643
16.06.2018,6554.5,159090.0,473838.9457831325,520.4819277108434,0.6774244886542209
17.06.2018,6470.82,144908.0,490980.2675159236,550.3184713375796,1.048890634747564
