"Date","active_addr","avg.Block.size..kB.....Bitcoin","Price..BTC.USD....Bitcoin","f.number.86400..count......Bitcoin","sum.Transaction.count...Blocks....Bitcoin","avg.Fee...Transactions..USD.....Bitcoin"
2017-05-11,703572,961242.696296296,1744.77,640,294743,1.65501686112987
2017-05-12,745597,954580.519480519,1825.79,561.038961038961,317698,1.85080705198018
2017-05-13,793015,955090.025316456,1778.48,546.835443037975,329266,1.62685211652585
2017-05-14,893596,975085.658536585,1721.29,526.829268292683,369098,1.38727470129884
2017-05-15,825280,970711.982352941,1791.43,508.235294117647,329229,1.78095038954649
2017-05-16,655269,973960.871212121,1751.56,654.545454545455,233977,2.57077279732623
2017-05-17,762449,981881.941935484,1738.15,557.41935483871,317527,2.66002564380352
2017-05-18,742307,974609.492957746,1813.69,608.450704225352,288904,2.46104492357323
2017-05-19,807902,971260.817073171,1843.65,526.829268292683,319502,2.5551949903287
2017-05-20,851747,967212.927272727,1926.11,523.636363636364,352805,2.11691455676649
2017-05-21,791567,990363.700680272,1984.76,587.755102040816,326057,2.14747490132093
2017-05-22,773295,966800.397260274,2033.16,591.780821917808,327868,2.52162455896885
2017-05-23,876748,978685.166666667,2126.81,514.285714285714,367710,2.70909511979549
2017-05-24,806734,970548.168831169,2198.89,561.038961038961,338642,3.07092271425281
2017-05-25,842952,976875.766871166,2369.29,530.061349693251,350114,3.37601395945321
2017-05-26,818340,958775.267973856,2558.1,564.705882352941,333340,3.60528369112618
2017-05-27,892637,991460.916666667,2395.74,514.285714285714,331914,3.81704780907102
2017-05-28,856626,977982.139393939,2091.53,523.636363636364,308143,2.86084449525058
2017-05-29,766052,977900.741721854,2177.24,572.185430463576,321638,3.35012528867858
2017-05-30,848299,980603.117318436,2234.21,482.68156424581,347961,3.77796190119008
2017-05-31,819584,976696.451219512,2281.26,526.829268292683,321634,4.04583159212024
2017-06-01,838031,977746.641176471,2253.65,508.235294117647,319709,4.01141219734196
2017-06-02,726199,981988.616438356,2389.02,591.780821917808,271539,4.13643151554657
2017-06-03,883248,981052.463541667,2427.38,450,305320,4.33805088300799
2017-06-04,734730,982358.670807453,2519.8,536.645962732919,266044,4.18628485964728
2017-06-05,767616,964430.12195122,2527.4,526.829268292683,289930,4.14452589487118
2017-06-06,800482,990044.397350993,2594.48,572.185430463576,297416,4.460610008204
2017-06-07,878572,992122.860606061,2828.04,523.636363636364,339720,5.56194266955139
2017-06-08,820503,969814.206060606,2817.71,523.636363636364,307377,4.50088563360303
2017-06-09,764547,973540.092715232,2758.31,572.185430463576,282184,4.45303771156409
2017-06-10,701417,966455.241134752,2821.85,612.765957446809,254993,4.32589240332088
2017-06-11,667433,945474.835616438,2852.1,591.780821917808,222892,4.55687549440985
2017-06-12,722922,967594.673469388,2895.02,587.755102040816,269098,4.4094163074419
2017-06-13,768128,977147.936170213,2799.56,612.765957446809,291776,4.60017661939296
2017-06-14,744105,969356.292857143,2717.01,617.142857142857,287644,4.29537391567354
2017-06-15,796494,994383.816993464,2669.21,564.705882352941,293141,3.96458548002497
2017-06-16,727778,983088.047297297,2378.29,583.783783783784,269937,3.30704461189092
2017-06-17,665249,985705.317241379,2462.76,595.862068965517,236554,3.24196162863448
2017-06-18,628638,936637.35862069,2559.7,595.862068965517,209359,3.39887961826337
2017-06-19,729514,986316.271523179,2568.07,572.185430463576,269774,3.68553524579833
2017-06-20,741891,965675.224637681,2551.47,626.086956521739,269438,3.67501543694653
2017-06-21,755248,983057.978571429,2648.65,617.142857142857,280203,4.37375647619761
2017-06-22,735729,992577.848920863,2700.63,621.58273381295,269685,4.47731594267386
2017-06-23,710476,948880.29375,2674.57,540,259938,3.48764688425702
2017-06-24,646729,949838.753424658,2706.82,591.780821917808,227127,3.66120571574494
2017-06-25,534903,927724.532786885,2659.43,708.196721311475,180719,3.80681772475501
2017-06-26,704139,987224.345070423,2565.19,608.450704225352,261906,3.67342313349064
2017-06-27,695895,989948.79389313,2453.69,659.541984732824,259737,3.47542755017575
2017-06-28,743269,972587.23566879,2396.78,550.31847133758,279811,3.30516462362094
2017-06-29,621630,966836.958333333,2529.75,720,231054,3.73790569607105
2017-06-30,722860,956314.383116883,2556.11,561.038961038961,267360,3.41476046977858
2017-07-01,642934,882732.609756098,2519.27,526.829268292683,221856,2.89874445676475
2017-07-02,605007,779583.29787234,2458.14,459.574468085106,196539,2.47465739369794
2017-07-03,668463,815769.535294118,2444.33,508.235294117647,253244,2.73356342420748
2017-07-04,714279,897029.77124183,2521.76,564.705882352941,255483,2.90129880892271
2017-07-05,651095,909539.919463087,2596.4,579.865771812081,237008,2.47384742498144
2017-07-06,625927,956304.661971831,2575.83,608.450704225352,225106,2.76365643296936
2017-07-07,737753,937060.209459459,2598.4,583.783783783784,243614,2.56684379920694
2017-07-08,641537,858895.296969697,2548.48,523.636363636364,220835,2.22047047116626
2017-07-09,549457,749616.797101449,2517.65,626.086956521739,188124,2.10416513841934
2017-07-10,771019,746657.908629442,2543.8,438.578680203046,251722,2.07743010424198
2017-07-11,770211,890107.624277457,2456.05,499.421965317919,265759,1.91834489067162
2017-07-12,749528,881564.15819209,2343.23,488.135593220339,257138,2.02623509516291
2017-07-13,680458,855335.47133758,2344.9,550.31847133758,245895,2.01013367128246
2017-07-14,640687,900208.978417266,2369.26,621.58273381295,227903,2.23904935038152
2017-07-15,634626,974987.37007874,2279.88,680.314960629921,221851,3.88824053306048
2017-07-16,609543,840269.717791411,2077.38,530.061349693251,203165,1.70686171781557
2017-07-17,692421,945287.75,1934.91,583.783783783784,230315,1.66373220849706
2017-07-18,811422,959427.872727273,2054.81,523.636363636364,260575,1.77048006140267
2017-07-19,717060,939300.073825503,2276.72,579.865771812081,253768,1.80870289240566
2017-07-20,657942,929456.12962963,2314.74,533.333333333333,230199,2.30542294362704
2017-07-21,749755,976516.766233766,2485.34,561.038961038961,268443,2.31217810037885
2017-07-22,645040,925754.18125,2715.12,540,223358,2.07910950492035
2017-07-23,533013,683351.726744186,2773.57,502.325581395349,181031,1.92089752528572
2017-07-24,674875,894424.112359551,2770.23,485.393258426966,240072,1.92661676455397
2017-07-25,697739,934254.324324324,2755.36,583.783783783784,244036,1.90241957375141
2017-07-26,664400,967338.823129252,2627.01,587.755102040816,237853,1.8503667227237
2017-07-27,681578,923606.636363636,2507.58,561.038961038961,225369,1.85002038479116
2017-07-28,681257,916863.406666667,2576.24,576,247207,1.96371511243614
2017-07-29,641793,872203.152866242,2745.22,550.31847133758,211134,2.03442004651075
2017-07-30,568481,810337.360544218,2729.99,587.755102040816,184145,2.04761196394146
2017-07-31,706610,926722.013793103,2705.64,595.862068965517,231012,2.28232784097796
2017-08-01,477450,725291.630872483,2787.33,579.865771812081,131875,1.60521806559242
2017-08-02,591913,878083.467105263,2796.22,568.421052631579,209321,1.7434859369103
2017-08-03,596116,868854.710144927,2723.7,626.086956521739,213017,1.58685812165226
2017-08-04,665787,924147.648044693,2759.01,482.68156424581,235792,1.32773080850919
2017-08-05,658929,881231.593220339,2832.82,488.135593220339,239771,1.3417560730864
2017-08-06,538549,786434.007142857,3140.74,617.142857142857,199627,1.38303661328377
2017-08-07,683030,943697.823529412,3224.24,564.705882352941,249002,1.57748604710002
2017-08-08,789743,979247.707317073,3303.19,526.829268292683,275574,1.90662201078476
2017-08-09,706714,954165.920289855,3423.79,626.086956521739,260955,2.07236670920274
2017-08-10,733437,981281.641791045,3357.67,644.776119402985,257965,2.51450886089198
2017-08-11,737669,967170.902777778,3405.78,600,284001,2.81749113770726
2017-08-12,693243,979915.02962963,3524.95,640,260521,2.85156219959236
2017-08-13,705039,983320.155405405,3786.2,583.783783783784,263310,2.72790024040105
2017-08-14,689225,955262.761538462,4038.15,664.615384615385,255362,3.94052153335265
2017-08-15,821922,975069.901315789,4186.11,568.421052631579,311002,4.71708852483264
2017-08-16,688844,966727.707692308,4186.16,664.615384615385,274866,5.29274346190507
2017-08-17,860879,978681.603351955,4181.12,482.68156424581,347319,4.39777845064624
2017-08-18,728843,959987.362416107,4357.95,579.865771812081,312250,4.71680228406725
2017-08-19,713756,966455.158940397,4236.73,572.185430463576,266832,4.22212138611561
2017-08-20,617437,961449,4092.36,664.615384615385,210852,4.05606266196194
2017-08-21,633959,976487,4106.8,751.304347826087,236772,5.16818811726049
2017-08-22,529971,998175.235955056,4037.95,970.786516853933,196283,6.87487655273253
2017-08-23,843522,986510.666666667,3937.33,543.396226415094,315734,6.75859408172702
2017-08-24,548824,938809.564356436,4159.3,855.445544554455,203805,7.87756027771644
2017-08-25,578203,928758.99009901,4205.17,855.445544554455,208169,8.60180439690828
2017-08-26,618623,998218.152380952,4371.44,822.857142857143,226485,8.20906732852065
2017-08-27,749659,990802.012903226,4327.32,557.41935483871,261891,5.92929101916446
2017-08-28,654529,981300.232558139,4350.76,669.767441860465,223771,7.35289237970961
2017-08-29,795715,998177.11409396,4318.87,579.865771812081,281116,7.09416091542282
2017-08-30,799685,983372.113095238,4472.1,514.285714285714,271466,6.40006665438766
2017-08-31,797068,981641.533742331,4586.83,530.061349693251,280724,6.75163775950756
2017-09-01,782815,971879.586206897,4689.86,496.551724137931,283670,6.32779880212923
2017-09-02,694967,809001.018292683,4830.77,526.829268292683,236811,5.92597087930882
2017-09-03,586948,765766.662337662,4691.61,561.038961038961,195289,5.74496732688477
2017-09-04,752538,927660.777142857,4606.56,493.714285714286,269280,5.56663137477718
2017-09-05,784405,763565.624365482,4406.53,438.578680203046,277948,4.46926160324953
2017-09-06,776397,904135.802469136,4317.53,533.333333333333,276225,4.26086674848403
2017-09-07,768367,810041.318181818,4571.43,490.909090909091,256374,4.5885814766708
2017-09-08,825463,913187.714285714,4608.27,493.714285714286,279488,3.59057796184452
2017-09-09,627142,731735.857988166,4506.35,511.242603550296,217890,2.99576312359447
2017-09-10,558809,784202.855072464,4328.8,626.086956521739,193240,3.20870766145726
2017-09-11,734954,829352.25862069,4225.39,496.551724137931,253492,2.66255721127294
2017-09-12,710502,711239.20212766,4240.87,459.574468085106,256230,2.46457876790384
2017-09-13,718706,713780.389473684,4282.63,454.736842105263,263320,2.17500611271457
2017-09-14,773619,802350.58045977,3944.73,496.551724137931,268068,2.26227465531134
2017-09-15,833194,844177.233333333,3640.75,480,292079,2.17907860544579
2017-09-16,647172,701067.230769231,3433.1,511.242603550296,228257,1.80362555803327
2017-09-17,588652,581463.914772727,3745.81,490.909090909091,197683,1.88368624767937
2017-09-18,673744,911992.409448819,3669.81,680.314960629921,218204,2.83065030934355
2017-09-19,786887,956767.608974359,3963.83,553.846153846154,282917,2.43368431483439
2017-09-20,620717,948245.384615385,3978.22,738.461538461538,235723,2.47086347704721
2017-09-21,694692,767394.573863636,3949,490.909090909091,255257,2.10940531660248
2017-09-22,649013,802007.748201439,3795.01,621.58273381295,227615,1.95347295784548
2017-09-23,568706,630479.656626506,3629.04,520.481927710843,203861,1.77473961866174
2017-09-24,532685,656781.524137931,3726.96,595.862068965517,185277,1.68317968825057
2017-09-25,658166,916413.568,3703.95,691.2,226603,2.40885439027727
2017-09-26,728969,962231.108695652,3827.74,626.086956521739,263648,2.1790015357598
2017-09-27,691447,848984.285714286,3922.64,587.755102040816,257961,2.18208569279852
2017-09-28,758800,843941.966101695,4039.1,488.135593220339,275976,1.96778794714033
2017-09-29,743914,832814.01183432,4191.24,511.242603550296,254438,1.89981882423223
2017-09-30,628468,786213.398550725,4157.21,626.086956521739,212678,1.9828745897554
2017-10-01,624780,912847.292307692,4286.64,664.615384615385,203653,2.50592384742675
2017-10-02,815048,1001502.39333333,4317.24,576,295002,2.64115504369462
2017-10-03,785892,875862.234972678,4413.27,472.131147540984,282132,2.38603200062382
2017-10-04,639795,837474.365671642,4319,644.776119402985,232826,2.53643901153651
2017-10-05,727413,1018034.224,4259.28,691.2,273243,2.49942741040027
2017-10-06,819046,920435.79245283,4262.02,543.396226415094,283699,2.23875215175239
2017-10-07,670943,836508.069620253,4362.09,546.835443037975,231226,2.04149200219698
2017-10-08,689817,764419.901098901,4356.96,474.725274725275,238385,2.04330125846844
2017-10-09,800785,921536.217391304,4498.82,536.645962732919,296946,2.26255615162353
2017-10-10,826207,964272.5875,4648.56,540,303101,2.56518229929957
2017-10-11,780237,1016095.07194245,4822.05,621.58273381295,292459,2.44306744911253
2017-10-12,783600,977542.986928105,4798.24,564.705882352941,293164,2.85465445757324
2017-10-13,819141,1025495.08088235,5117.94,635.294117647059,309819,4.65070673393175
2017-10-14,796782,1023221.43971631,5626.02,612.765957446809,293140,4.36807538923381
2017-10-15,826687,893767.861538462,5673.4,443.076923076923,283473,3.25640916877445
2017-10-16,850037,917763.637931034,5625.45,496.551724137931,314725,3.45721740630709
2017-10-17,873931,986573.225609756,5674.31,526.829268292683,334438,3.54836948672101
2017-10-18,818810,1017521.49006623,5625.56,572.185430463576,329579,3.28069693457411
2017-10-19,910155,994041.320224719,5408.94,485.393258426966,356985,2.90174094345701
2017-10-20,850237,993012.631284916,5652.65,482.68156424581,312409,2.93068513647174
2017-10-21,805466,1040078.75163399,5785.85,564.705882352941,312257,3.10858201097173
2017-10-22,981705,1005286.22527473,6073.99,474.725274725275,289131,3.26317293787245
2017-10-23,877347,972171.251461988,5917.64,505.263157894737,316096,3.47545274663393
2017-10-24,957970,1041011.64071856,5882.49,517.365269461078,347220,3.38478775732965
2017-10-25,919313,969675.556756757,5666.83,467.027027027027,315415,2.55076306960671
2017-10-26,730701,732356.488888889,5556.99,480,265827,2.35490517592269
2017-10-27,673637,1031948.46153846,5829.88,830.769230769231,246692,3.93872208097547
2017-10-28,555034,1007806.90588235,5829.28,1016.47058823529,207066,4.92764327074459
2017-10-29,911577,1018008.4025974,5758.09,561.038961038961,334025,4.80707763670384
2017-10-30,889423,1028509.13605442,5880.02,587.755102040816,316077,4.90361544370517
2017-10-31,829224,1036997.17391304,6124.97,626.086956521739,277535,5.11773264561227
2017-11-01,960553,1043786.81410256,6248.49,553.846153846154,351529,5.27811760565985
2017-11-02,916822,1037395.66,6528.32,576,341474,5.30699595049696
2017-11-03,818565,1046605.97478992,6975.44,726.050420168067,277598,6.8290895384693
2017-11-04,800310,1028248.00769231,7249.21,664.615384615385,294121,6.7347939382091
2017-11-05,803235,1042667.16312057,7271.87,612.765957446809,251728,5.70986142701646
2017-11-06,825175,1044553.37593985,7474.32,649.624060150376,271029,6.62793629095042
2017-11-07,939797,1026380.08333333,7264.25,553.846153846154,335636,6.36586710603153
2017-11-08,860899,1026831.00694444,7138.71,600,301346,6.21063863134072
2017-11-09,945877,1024794.02614379,7388.72,564.705882352941,341281,7.82277941403125
2017-11-10,795398,1050013.06666667,7256.26,720,271745,8.54406266279048
2017-11-11,578293,1058251.325,6956.77,1080,194634,11.3325488270292
2017-11-12,598617,1053113.9875,6541.41,1080,185966,20.5286773463967
2017-11-13,917281,1041787.8,6090.59,617.142857142857,309299,15.4261215251262
2017-11-14,817515,1027411.4609375,6336.16,675,271995,14.3285302641593
2017-11-15,951177,1045910.63157895,6588.02,568.421052631579,321788,12.3557602928015
2017-11-16,903477,1022789.34868421,7045.16,568.421052631579,310396,11.4085898539285
2017-11-17,980105,1034528.5748503,7469.1,517.365269461078,306617,9.7722973934909
2017-11-18,849489,1047779.65441176,7839.48,635.294117647059,270874,8.39267678477816
2017-11-19,908885,1042986.825,7705.6,540,264855,7.19903809065338
2017-11-20,989848,1018682.53714286,7835.28,493.714285714286,336204,7.66781446740669
2017-11-21,979905,1055894.15606936,8116.26,499.421965317919,371091,6.78660274380139
2017-11-22,870866,1065519.48648649,8189.3,583.783783783784,312033,6.72929777267148
2017-11-23,956701,1056894.2611465,8220.56,550.31847133758,352207,6.20659964225583
2017-11-24,907120,1048611.97315436,8198.93,579.865771812081,305735,6.26277378481365
2017-11-25,931673,1047860.1025641,8191.12,553.846153846154,336689,4.75960989102703
2017-11-26,936208,1042223.37254902,8484.86,564.705882352941,329677,4.92146133427567
2017-11-27,1057284,1047396.64705882,9068.15,508.235294117647,379256,5.65487705006645
2017-11-28,1025707,1062805.74358974,9618.6,553.846153846154,365977,6.44515489334029
2017-11-29,1131583,1064409.00578035,9872.58,499.421965317919,398090,7.21433396292296
2017-11-30,1084876,1068302.41317365,10456.81,517.365269461078,384386,7.36223098395883
2017-12-01,1116238,1068084.66666667,9947.53,472.131147540984,412908,5.95182891806407
2017-12-02,942678,1036298.42236025,10234.58,536.645962732919,326354,5.96774495517138
2017-12-03,1016497,1047375.03977273,10977.6,490.909090909091,353044,5.82863445207963
2017-12-04,1145159,1068300.39779006,11309.87,477.348066298343,400686,6.38252106811818
2017-12-05,1145899,1058658.53370787,11387.27,485.393258426966,405709,6.16587855630514
2017-12-06,1230802,1059046.22340426,11718.61,459.574468085106,443587,6.79387443139677
2017-12-07,1068948,1045256.19736842,12693.14,568.421052631579,374917,12.3440384487767
2017-12-08,1124998,1051352.89102564,15027.25,553.846153846154,385092,25.0301851284888
2017-12-09,1187726,1051266.28735632,15706.98,496.551724137931,403399,22.0804884595648
2017-12-10,1077246,1056458.92682927,15088.79,526.829268292683,341420,20.2453905359967
2017-12-11,1153410,1060447.97076023,14404.75,505.263157894737,368598,18.9005196691246
2017-12-12,1096912,1061313.15384615,16465.9,553.846153846154,372977,23.7487398686782
2017-12-13,1261339,1057064.67204301,16910.18,464.516129032258,424579,24.0680467901144
2017-12-14,1283917,1041837.30810811,16750.04,467.027027027027,490644,22.0061966334043
2017-12-15,1179692,1057938.76923077,16477.83,511.242603550296,405676,24.0745686964474
2017-12-16,1136353,1056583.70175439,17489.61,505.263157894737,364222,25.6427397570712
2017-12-17,1176087,1041074.42162162,18287.45,467.027027027027,391910,24.9848377895435
2017-12-18,1197815,1042035.05494505,19325.94,474.725274725275,394239,28.7814007153021
2017-12-19,1048067,1060159.4,18726.15,617.142857142857,378622,32.7711113928932
2017-12-20,1025876,1072800.13970588,18273.21,635.294117647059,370277,44.9871528215363
2017-12-21,1002339,1038692.09090909,16811.29,654.545454545455,335482,56.5632103799906
2017-12-22,1112359,1062319.06451613,16247.05,557.41935483871,380648,63.8508879626321
2017-12-23,980565,1060037.96402878,13710.74,621.58273381295,308211,47.4038253900737
2017-12-24,1023755,1064142.86184211,14815.85,568.421052631579,279523,46.7029913863975
2017-12-25,879892,1050745.95555556,13684.75,640,228926,41.2106514685968
2017-12-26,912381,1050313.11971831,13984.78,608.450704225352,247440,41.0107090842224
2017-12-27,1032410,1067594.78846154,15246.7,553.846153846154,307642,38.8954422136769
2017-12-28,1003647,1083203.04026846,15696.39,579.865771812081,305053,40.4347939957975
2017-12-29,1094021,1047753.71515152,14362.3,523.636363636364,353824,31.8967170418061
2017-12-30,1009178,1036882.01360544,14633.07,587.755102040816,344407,33.0797174087635
2017-12-31,1007300,1037056.96932515,13376.91,530.061349693251,290422,25.109492389695
2018-01-01,966701,1043382.5,13413.33,553.846153846154,241757,26.0443006125986
2018-01-02,1142465,1041367.59649123,13545.61,505.263157894737,340980,25.788418315737
2018-01-03,1132590,1065513.21019108,13957.15,550.31847133758,395963,26.4253793271088
2018-01-04,1253391,1065832.70238095,15058.54,514.285714285714,425008,27.5747205687893
2018-01-05,1068521,1067635.7972028,14909.96,604.195804195804,342707,30.5135008021429
2018-01-06,1171151,1054609.16071429,15877.96,514.285714285714,358847,30.7286742765022
2018-01-07,1127763,1047738.31481481,16711.77,533.333333333333,368187,31.1422691032003
2018-01-08,1158246,1050648.3373494,16525.11,520.481927710843,345672,33.2023545841144
2018-01-09,1150316,1054599.34756098,15324.56,526.829268292683,360265,32.0055434191498
2018-01-10,1125366,1058194.97590361,14909.24,520.481927710843,347393,30.9145810309937
2018-01-11,1223960,1057117.45595855,14223.56,447.668393782383,337959,29.3529417710432
2018-01-12,1152553,1054668.75842697,13740.14,485.393258426966,300091,28.2794301165313
2018-01-13,943063,1014637.59060403,13703.72,579.865771812081,265735,27.2525426906505
2018-01-14,967573,1050657.76774194,14266.24,557.41935483871,235045,29.8213236218596
2018-01-15,952991,1059330.04666667,13732.3,576,273623,25.6012393216214
2018-01-16,999056,1050054.22012579,13854.32,543.396226415094,303725,27.6599456212034
2018-01-17,1090512,1062211.41317365,12134.31,517.365269461078,315771,25.9423198254431
2018-01-18,1053517,1050848.87283237,10624.43,499.421965317919,309495,22.5501586112861
2018-01-19,1027739,1048356.52121212,11486.22,523.636363636364,243619,23.1729123779344
2018-01-20,973522,1106568.58988764,11502.42,485.393258426966,240611,20.5276399915216
2018-01-21,985139,1077492.85561497,12464.23,462.032085561497,215622,19.8484004401221
2018-01-22,944978,1081038.10179641,11924.43,517.365269461078,245562,15.2775074331533
2018-01-23,900239,1070344.65536723,11150.57,488.135593220339,271936,11.7255303626589
2018-01-24,944565,1069993.95454545,10731.93,490.909090909091,250423,12.1493702882722
2018-01-25,841497,1110326.81012658,11013.89,546.835443037975,236580,10.2817947079212
2018-01-26,807944,1042627.29677419,11308.23,557.41935483871,220459,10.7272340321783
2018-01-27,870574,1038547.92993631,11020.89,550.31847133758,193578,9.57916910960956
2018-01-28,768035,1031008.84177215,11239.26,546.835443037975,213446,8.17987259634755
2018-01-29,778138,1018173.89189189,11674.98,583.783783783784,232176,7.32910219402522
2018-01-30,838805,987508.670658683,11312.76,517.365269461078,236609,7.66431416767748
2018-01-31,676270,1042831.31623932,10678.52,738.461538461538,204276,8.47932514441246
2018-02-01,842398,1053963.175,10035.43,540,257664,8.33588626156545
2018-02-02,854253,1022478.52380952,9559.06,514.285714285714,235918,11.1167806746412
2018-02-03,714655,996566.860759494,8612.59,546.835443037975,194891,6.49300812608073
2018-02-04,720904,990487.949438202,8933.79,485.393258426966,173687,5.72570788602486
2018-02-05,903239,1102733.47027027,8747.4,467.027027027027,216363,7.02529210539695
2018-02-06,999110,1067524.45882353,7630.57,508.235294117647,244120,5.13466238571194
2018-02-07,814500,1071722.39007092,6817.97,612.765957446809,213719,3.9405200019652
2018-02-08,746341,1048305.22900763,7901.75,659.541984732824,173289,4.01199841420979
2018-02-09,775346,1076192.54814815,8226.52,640,177860,4.08709749915664
2018-02-10,741833,1034792.42657343,8271.16,604.195804195804,181783,4.04022126601497
2018-02-11,818411,1006919.15231788,8650.82,572.185430463576,147208,3.64140908170752
2018-02-12,914734,1041291.59036145,8200.05,520.481927710843,186918,3.06955576669984
2018-02-13,852822,1032956.15853659,8630.1,526.829268292683,182984,3.23412485736458
2018-02-14,937579,1015834.83240223,8621.54,482.68156424581,196417,2.79861662636126
2018-02-15,788513,1063894.96183206,9024.1,659.541984732824,198183,2.91783744922622
2018-02-16,773217,989634.394904459,9805.86,550.31847133758,187738,3.04286302826279
2018-02-17,770441,973017.181208054,10028.35,579.865771812081,173789,2.80665778271352
2018-02-18,730164,972766.672839506,10684.1,533.333333333333,159495,2.9864985410201
2018-02-19,849880,1006584.07407407,10728.23,533.333333333333,187367,2.91488326172699
2018-02-20,714634,1010840.26241135,10871.86,612.765957446809,198455,2.86133284270993
2018-02-21,705377,985094.627218935,11508.63,511.242603550296,205201,2.28166531742048
2018-02-22,713584,918956.355704698,10794.55,579.865771812081,183235,2.21518887657926
2018-02-23,739558,1006292.97297297,10275.42,583.783783783784,185193,4.10300619839843
2018-02-24,704052,1027894.04137931,10015.34,595.862068965517,154534,6.22873797805014
2018-02-25,528643,710161.315789474,9937.68,505.263157894737,144869,2.84272721079044
2018-02-26,669611,982314.460992908,9607.3,612.765957446809,186474,2.37976662162017
2018-02-27,713393,1016192.15,9912.26,540,219624,2.28127577814811
2018-02-28,806090,1054216.4,10555.07,557.41935483871,189223,2.86152390724172
2018-03-01,819973,1068240.52121212,10626.22,523.636363636364,233744,2.36650412203094
2018-03-02,749016,861064.474358974,10654.46,553.846153846154,195073,2.29470247394565
2018-03-03,930019,976833.516666667,10993.08,480,177024,2.35752711383767
2018-03-04,802165,1002853.64189189,11347.04,583.783783783784,160231,2.36993992173799
2018-03-05,850558,1016060.51677852,11252.28,579.865771812081,201438,2.48751381914038
2018-03-06,836883,1022209.48717949,11519.26,553.846153846154,206016,2.08225596118748
2018-03-07,917543,1022321.91082803,11031.84,550.31847133758,213978,1.79609295114451
2018-03-08,915691,1019423.07407407,10419.22,533.333333333333,196422,1.8900340430298
2018-03-09,881619,1031228.34246575,9720.42,591.780821917808,198180,1.70913366838228
2018-03-10,810961,1013145.55714286,8916.99,617.142857142857,156228,2.29866610914817
2018-03-11,884558,1013150.76470588,9247.17,564.705882352941,150884,2.4275900307521
2018-03-12,844766,947042.919254658,9062.5,536.645962732919,188394,1.60993040436532
2018-03-13,764096,892580.943037975,9446.25,546.835443037975,196140,2.92221008157439
2018-03-14,574881,744636.6875,9161.52,600,191042,1.77628994828362
2018-03-15,617134,770433.131944444,8775.32,600,206186,1.55967464085825
2018-03-16,593929,683671.737179487,8117.23,553.846153846154,186979,1.28725263157895
2018-03-17,460732,515427.899328859,8320.91,579.865771812081,154496,1.15878465008803
2018-03-18,534900,695280.42384106,8089.28,572.185430463576,164401,1.24649684369316
2018-03-19,582453,678044.703225806,7683.14,557.41935483871,191528,1.23476397602439
2018-03-20,568358,793882.708661417,8354.8,680.314960629921,195168,1.34328163838334
2018-03-21,573430,670269.184210526,8619.11,568.421052631579,194846,1.37242195477454
2018-03-22,595109,797819.06993007,8986.65,604.195804195804,185187,1.3454111832904
2018-03-23,624132,830547.676691729,8798.86,649.624060150376,179818,1.28483878755186
2018-03-24,538024,596552,8541.93,553.846153846154,157087,1.18351241795947
2018-03-25,442835,568772.859259259,8868.89,640,135274,1.32641926903914
2018-03-26,584451,712413.46,8548.31,576,187850,1.22798440191642
2018-03-27,602492,763199.125,8226.23,568.421052631579,187065,1.20977367813327
2018-03-28,543729,724552.822222222,7976.27,640,177521,1.08251908675593
2018-03-29,565338,679723.552631579,7927.13,568.421052631579,192411,1.12066291168384
2018-03-30,570293,625428.12345679,7531.29,533.333333333333,185940,1.04356796547273
2018-03-31,479741,676326.4765625,6896.84,675,148617,0.931588380871636
2018-04-01,423275,453174.049382716,7012.75,533.333333333333,135129,0.948762475856404
2018-04-02,494663,566611.865384615,6811.21,553.846153846154,168178,0.866399935782326
2018-04-03,594093,675785.785276074,6988.06,530.061349693251,198919,0.882799069973205
2018-04-04,567822,723346.340136054,7337.19,587.755102040816,185710,0.98056831188412
2018-04-05,536152,646244.717948718,7089.76,553.846153846154,181832,0.953827220731224
2018-04-06,640370,824647.615942029,6765.13,626.086956521739,172889,1.3512061455616
2018-04-07,499520,538825.088888889,6656.71,480,154639,1.16939196774423
2018-04-08,404612,431451.763975155,6895.85,536.645962732919,138535,1.04617664272567
2018-04-09,543827,738487.775510204,6997.47,587.755102040816,176563,0.888703721051409
2018-04-10,565720,683104.451219512,6900.51,526.829268292683,186415,0.850966269881716
2018-04-11,539435,638290.51552795,6785.49,536.645962732919,183248,0.842542444665153
2018-04-12,617401,825766.454545455,6888.64,561.038961038961,210879,1.16648460918347
2018-04-13,646928,722759.496969697,7344.38,523.636363636364,217282,1.22912433795712
2018-04-14,493652,798910.270072993,7997.64,630.656934306569,161843,1.17409549934196
2018-04-15,587008,847521.674846626,8013.29,530.061349693251,174031,1.1191305916762
2018-04-16,738311,967547.255319149,8224.93,612.765957446809,196106,1.07916956339939
2018-04-17,608580,727804.469135802,8083.22,533.333333333333,201820,1.04682879149737
2018-04-18,589411,674461.025,8046.5,540,200740,1.01484920494172
2018-04-19,644586,625799.629213483,8063.28,485.393258426966,213523,1.04498942034348
2018-04-20,653011,818439.788321168,8219.44,630.656934306569,207777,1.14812089788571
2018-04-21,620004,764312.911949686,8453.89,543.396226415094,193975,1.23799491790179
2018-04-22,509549,558847.23125,8811.07,540,171870,1.11449966544481
2018-04-23,642648,762616.058823529,8897.07,564.705882352941,226353,1.1451346047987
