Time	avg(Fee – Transactions (USD)) – Ethereum
09.12.2017	1.3151190987737273
10.12.2017	1.222181747880858
11.12.2017	0.7879545316866362
12.12.2017	0.8916536028507172
13.12.2017	0.9616027330486521
14.12.2017	1.2307965205452913
15.12.2017	1.0934515468147168
16.12.2017	1.0937126459911963
17.12.2017	0.9078844823469099
18.12.2017	0.8335168187619494
19.12.2017	1.0634114756812116
20.12.2017	1.385802557525447
21.12.2017	1.3021052946596838
22.12.2017	1.1319297484275597
23.12.2017	0.8223919188287113
24.12.2017	0.8872152992183395
25.12.2017	0.6576535414842274
26.12.2017	0.6440456471718072
27.12.2017	0.6734186557834015
28.12.2017	0.6410716509297862
29.12.2017	0.6518610702223485
30.12.2017	0.6223002383298376
31.12.2017	0.6257017554745903
01.01.2018	0.6174248799210535
02.01.2018	0.6839363331943817
03.01.2018	0.852355899810076
04.01.2018	1.027491348092089
05.01.2018	2.338420863415099
06.01.2018	2.8501192239487256
07.01.2018	2.5223294562699103
08.01.2018	2.68879678133508
09.01.2018	2.7609329549384567
10.01.2018	3.9814893788696195
11.01.2018	3.3048192953380857
12.01.2018	2.3488708491537764
13.01.2018	2.5601673928981956
14.01.2018	2.838719750169425
15.01.2018	2.4751976540638174
16.01.2018	2.212016442811249
17.01.2018	1.648252170632866
18.01.2018	1.8055859990877379
19.01.2018	1.7595748755773704
20.01.2018	1.8365210524564377
21.01.2018	1.5002254223073803
22.01.2018	1.277148139421929
23.01.2018	1.5306993920309884
24.01.2018	1.3820848719307697
25.01.2018	1.4130327531699272
26.01.2018	1.0484517032499077
27.01.2018	1.0197106625841161
28.01.2018	1.1026330747540392
29.01.2018	1.6817427431537686
30.01.2018	1.3699306262266264
31.01.2018	1.3006739670482133
01.02.2018	1.7144447640121623
02.02.2018	1.2651157770598098
03.02.2018	1.00334195143863
04.02.2018	1.0163717305088145
05.02.2018	0.816950362566714
06.02.2018	0.7201800107233215
07.02.2018	0.8142013690368056
08.02.2018	0.7152639639089967
09.02.2018	0.7181304682862303
10.02.2018	0.7828483185414541
11.02.2018	0.7061229011888501
12.02.2018	0.6253644420869324
13.02.2018	0.7280697066054614
14.02.2018	0.7163605373968868
15.02.2018	0.7427051958150984
16.02.2018	0.7832508474528647
17.02.2018	0.817922815999384
18.02.2018	0.9748785852912539
19.02.2018	0.7295921916733664
20.02.2018	0.783483246733344
21.02.2018	0.7626741416037544
22.02.2018	0.6703778041627924
23.02.2018	0.6796131893353795
24.02.2018	0.7236538855321144
25.02.2018	0.6517484707562141
26.02.2018	0.6162229886771166
27.02.2018	0.695202975742546
28.02.2018	0.8981723112788693
01.03.2018	0.701688642773055
02.03.2018	0.8484370503281345
03.03.2018	0.6408319021154535
04.03.2018	0.7290968229068142
05.03.2018	0.722514781334853
06.03.2018	0.6099314851457632
07.03.2018	0.6289602161890143
08.03.2018	0.5827849079960524
09.03.2018	0.5327704962242156
10.03.2018	0.48161727861374065
11.03.2018	0.3986625109987694
12.03.2018	0.5400265800995998
13.03.2018	0.3859164990894183
14.03.2018	0.4283656123574301
15.03.2018	0.3634963810370209
16.03.2018	0.38756598053128644
17.03.2018	0.31148599441922453
18.03.2018	0.2895355720799131
19.03.2018	0.2848303640985315
20.03.2018	0.31527170227144957
21.03.2018	0.3492327618666587
22.03.2018	0.3794349555149066
23.03.2018	0.3540714561798213
24.03.2018	0.33363449119791827
25.03.2018	0.32497989384161363
26.03.2018	0.3590891982488424
27.03.2018	0.29657219414558383
28.03.2018	0.27989179373931833
29.03.2018	0.29259183191530425
30.03.2018	0.21081507868128851
31.03.2018	0.1877855618436337
01.04.2018	0.17867408765272205
02.04.2018	0.19235131580468456
03.04.2018	0.19511388745530142
04.04.2018	0.18527362796817162
05.04.2018	0.2629403357052827
06.04.2018	0.20576408826367346
07.04.2018	0.16498243005736898
08.04.2018	0.18058665673385144
09.04.2018	0.19959408786248625
10.04.2018	0.20148101819036784
11.04.2018	0.2198237206259749
12.04.2018	0.23272854590235875
13.04.2018	0.2962610404649359
14.04.2018	0.2519555944123813
15.04.2018	0.23529822267587439
16.04.2018	0.2654370578415415
17.04.2018	0.24578123134696575
18.04.2018	0.2979465749297472
19.04.2018	0.2850438872461718
20.04.2018	0.3011216484146285
21.04.2018	0.2849280405261872
22.04.2018	0.28543603949707896
23.04.2018	0.29992326156794086
24.04.2018	0.3741289530476349
25.04.2018	0.39831700912505646
26.04.2018	0.35691322917173807
27.04.2018	0.4187258582745338
28.04.2018	0.42588664279816246
29.04.2018	0.49006127232785746
30.04.2018	0.49778206715108353
01.05.2018	0.4139594720328898
02.05.2018	0.4023617355788764
03.05.2018	0.46221911574362756
04.05.2018	0.42187442751045945
05.05.2018	0.4230169624528385
06.05.2018	0.45042240555535673
07.05.2018	0.4426848501462905
08.05.2018	0.4530284124182454
09.05.2018	0.4661704819097449
10.05.2018	0.6438863837548046
11.05.2018	0.62709356735603
12.05.2018	0.42461886800989884
13.05.2018	0.4633629536449487
14.05.2018	0.6023889840534757
15.05.2018	0.6234269483153726
16.05.2018	0.6231551394914477
17.05.2018	0.6626478062495551
18.05.2018	0.5946096414303693
19.05.2018	0.5392094737199759
20.05.2018	0.5372370442085083
21.05.2018	0.6045235956041783
22.05.2018	0.6471707343652057
23.05.2018	0.5952299374543517
24.05.2018	0.5063423903120429
25.05.2018	0.5129696588971148
26.05.2018	0.4539521733760138
27.05.2018	0.4086324750232401
28.05.2018	0.5668836737914266
29.05.2018	0.5165783386218848
30.05.2018	0.5945753690870561
31.05.2018	0.71297699608253
01.06.2018	0.6618429578743691
02.06.2018	0.45086623455858543
03.06.2018	0.4270329377428336
04.06.2018	0.5607922227583523
05.06.2018	0.47645875449682523
06.06.2018	0.6481324750298171
07.06.2018	0.48965097613578173
08.06.2018	0.45619056560967763
09.06.2018	0.3394630911122669
10.06.2018	0.33418400281073884
11.06.2018	0.31973852151656107
12.06.2018	0.3187876811323886
13.06.2018	0.2986159894629588
14.06.2018	0.3222550794211358
15.06.2018	0.40577780887982057
16.06.2018	0.43381126500604417
17.06.2018	0.23584715962648983
18.06.2018	0.23335995125705855
19.06.2018	0.3073570350783655
20.06.2018	0.29061279774283805
21.06.2018	0.29392322412110083
22.06.2018	0.5964645552056315
23.06.2018	0.23434461190931424
24.06.2018	0.3591252592638409
25.06.2018	0.28381147813153523
26.06.2018	0.24136453714523753
27.06.2018	0.21411808843273716
28.06.2018	0.21713759210393313
29.06.2018	0.22229892627414838
30.06.2018	1.3549558951992353
01.07.2018	2.335148523421831
02.07.2018	5.3302007495198485
03.07.2018	3.297179168747611
04.07.2018	2.9953064388652346
05.07.2018	2.2358626036605207
06.07.2018	3.3692154177509006
07.07.2018	2.882920526997207
08.07.2018	1.0525828171338558
09.07.2018	0.8086644551258709
10.07.2018	0.49450477562176237
11.07.2018	0.557839427399722
12.07.2018	1.0583537196499768
13.07.2018	1.1574762401672143
14.07.2018	2.4539495572459904
15.07.2018	3.355536757374978
16.07.2018	0.36923431392679934
17.07.2018	0.34208639160327864
18.07.2018	0.31735579086143995
19.07.2018	0.278853970845371
20.07.2018	0.3858454869799726
21.07.2018	0.42273140152106514
22.07.2018	0.2486713235423394
23.07.2018	0.33353579129103833
24.07.2018	0.2705620639109136
25.07.2018	0.2678217624032222
26.07.2018	0.252179657799088
27.07.2018	0.21115054367153266
28.07.2018	0.33901946869048855
29.07.2018	0.19659215509817013
30.07.2018	0.20966040966521168
31.07.2018	0.21601994203438052
01.08.2018	0.42211493731825694
02.08.2018	0.17850266108969487
03.08.2018	0.1859131713245507
04.08.2018	0.23050022607177953
05.08.2018	0.15041410157644802
06.08.2018	0.2464637870886022
07.08.2018	0.8456080038544329
08.08.2018	1.9003054928765974
09.08.2018	1.6192534016348374
10.08.2018	0.8918357059803073
11.08.2018	0.25340560166755716
12.08.2018	0.17766050601704186
13.08.2018	0.2390581989515371
14.08.2018	0.24392493460790557
15.08.2018	0.24992910587783043
16.08.2018	0.20378166983766427
17.08.2018	0.9015930406275383
18.08.2018	0.22111079689612678
19.08.2018	0.1908802745745726
20.08.2018	0.18197766456067957
21.08.2018	0.1669272896872873
22.08.2018	0.41535635786962277
23.08.2018	0.26707530958233794
24.08.2018	0.4841056867301343
25.08.2018	0.16041774656517815
26.08.2018	0.454598901840248
27.08.2018	0.15787354388372202
28.08.2018	0.1763180563005056
29.08.2018	0.2832972895911996
30.08.2018	0.2124674265357969
31.08.2018	0.21751971351256055
01.09.2018	0.15296820936838487
02.09.2018	0.15636333678739955
03.09.2018	0.1722496394910425
04.09.2018	0.22302444582643272
05.09.2018	0.16337678857909058
06.09.2018	0.1962745304910276
07.09.2018	0.19766703853146222
08.09.2018	0.1583051473701618
09.09.2018	0.14899423703651957
10.09.2018	0.1547330260320855
11.09.2018	0.1791903917422721
12.09.2018	0.16645292034111328
13.09.2018	0.17444896984710306
14.09.2018	0.15900364025203073
15.09.2018	0.16565477489361616
16.09.2018	0.1766314952999946
17.09.2018	0.17363782855430754
18.09.2018	0.20978594698141728
19.09.2018	0.28358609759701947
20.09.2018	0.20567746962645037
21.09.2018	0.27644907979129246
22.09.2018	0.21821235526089708
23.09.2018	0.1874694412785196
24.09.2018	0.34114238441584027
25.09.2018	0.22317564636040307
26.09.2018	0.23468408334432178
27.09.2018	0.23874950748266305
28.09.2018	0.2800285382597401
29.09.2018	0.3328389277230775
30.09.2018	0.24816115490745197
01.10.2018	0.29483279892552783
02.10.2018	0.30104345914681724
03.10.2018	0.17732994780162495
04.10.2018	0.17200548168796137
05.10.2018	0.15880309458099612
06.10.2018	0.11007756831506078
07.10.2018	0.14037065477110353
08.10.2018	0.1777205051811351
09.10.2018	0.1640421868881572
10.10.2018	0.195375879531324
11.10.2018	0.18530321893019794
12.10.2018	0.20802043791515834
13.10.2018	0.12236336359047345
14.10.2018	0.11475202604348421
15.10.2018	0.14130990195423596
16.10.2018	0.12934518557311744
17.10.2018	0.1401733528921975
18.10.2018	0.13491457899019105
19.10.2018	0.1407427153967985
20.10.2018	0.13856648528457705
21.10.2018	0.13419767818962486
22.10.2018	0.14201278418913876
23.10.2018	0.14924444610153845
24.10.2018	0.17966166806264872
25.10.2018	0.204945226652454
26.10.2018	0.17570961208757543
27.10.2018	0.14290010927817126
28.10.2018	0.1317309019062971
29.10.2018	0.14096869047925462
30.10.2018	0.1353746325130839
31.10.2018	0.1409845419373997
01.11.2018	0.13584459597773085
02.11.2018	0.15996960114226863
03.11.2018	0.15721422350553166
04.11.2018	0.1365516548655132
05.11.2018	0.18106732744840506
06.11.2018	0.17736352859377716
07.11.2018	0.1805369918208459
08.11.2018	0.21318184586108468
09.11.2018	0.15797718023413024
10.11.2018	0.1266913317892182
11.11.2018	0.11018543282420906
12.11.2018	0.16364850153963256
13.11.2018	0.18164904752474187
14.11.2018	0.20635315587713998
15.11.2018	0.20711198236014644
16.11.2018	0.17860364106371368
17.11.2018	0.1410729463979015
18.11.2018	0.16480353905263223
19.11.2018	0.17943845226676491
20.11.2018	0.15508951611883293
21.11.2018	0.12057483530669703
22.11.2018	0.12038949730979359
23.11.2018	0.11796717647079578
24.11.2018	0.11456529228241065
25.11.2018	0.11365051594492855
26.11.2018	0.10964465694181037
27.11.2018	0.0929557532959317
28.11.2018	0.11425210500641156
29.11.2018	0.16160932059032715
30.11.2018	0.17390431118726435
01.12.2018	0.12509225984328867
02.12.2018	0.12234873336806668
03.12.2018	0.126051566632115
04.12.2018	0.11558554391106743
05.12.2018	0.11870078857233891
06.12.2018	0.08641918331556744
07.12.2018	0.07731121661741568
08.12.2018	0.058464347966025926
09.12.2018	0.05979614744277957
10.12.2018	0.06712729819830077
11.12.2018	0.06383776294509522
12.12.2018	0.059823939096812384
13.12.2018	0.0683751962946009
14.12.2018	0.0884367926977815
15.12.2018	0.05087946426973051
16.12.2018	0.049529641838848504
17.12.2018	0.05763286566749931
18.12.2018	0.11082935497744713
19.12.2018	0.07494311577950764
20.12.2018	0.07223859977659505
21.12.2018	0.0788049511477186
22.12.2018	0.07011379139979879
23.12.2018	0.07569389542811637
24.12.2018	0.09135200582026319
25.12.2018	0.1120608793141025
26.12.2018	0.11413078138293554
27.12.2018	0.07890792768434904
28.12.2018	0.07156467887926192
29.12.2018	0.07918283763299758
30.12.2018	0.16119449650769166
31.12.2018	0.08641994413756691
01.01.2019	0.08752876446474663
02.01.2019	0.08075031480286048
03.01.2019	0.08280773980194603
04.01.2019	0.09481054948497598
05.01.2019	0.14505031908209526
06.01.2019	0.09286532338812656
07.01.2019	0.09308838308948927
08.01.2019	0.08356729328012928
09.01.2019	0.07811256680090278
10.01.2019	0.09185790947547537
11.01.2019	0.07558475027973853
12.01.2019	0.06696920931915896
13.01.2019	0.06745755147262487
14.01.2019	0.09945578640407196
15.01.2019	0.09831397413587824
16.01.2019	0.10023018837433437
17.01.2019	0.0765060566199709
18.01.2019	0.08250186869919669
19.01.2019	0.07238915475906597
20.01.2019	0.06934372623783956
21.01.2019	0.07099382609420081
22.01.2019	0.09196769368257549
23.01.2019	0.07535673178051852
24.01.2019	0.07868873363791533
25.01.2019	0.07404803761723543
26.01.2019	0.06686626915364212
27.01.2019	0.06311659371060019
28.01.2019	0.07304554717579657
29.01.2019	0.06072740542593997
30.01.2019	0.06535002265559219
31.01.2019	0.0811085963615756
01.02.2019	0.07573524547065325
02.02.2019	0.06735640836521765
03.02.2019	0.06524638286874482
04.02.2019	0.06795615698107478
05.02.2019	0.06909769851663135
06.02.2019	0.07016645646876742
07.02.2019	0.0729049799694817
08.02.2019	0.071612099752275
09.02.2019	0.08228371274643301
10.02.2019	0.08491498690454581
11.02.2019	0.09283664535510174
12.02.2019	0.08632659633838012
13.02.2019	0.0880698245621113
14.02.2019	0.10069272281804541
15.02.2019	0.10394181004773966
16.02.2019	0.09533635535327378
17.02.2019	0.0972842374878676
18.02.2019	0.12731475831943698
19.02.2019	1.2132570162577605
20.02.2019	0.12486564791284493
21.02.2019	0.12185097553027449
22.02.2019	0.11581391401003187
23.02.2019	0.11841451384454756
24.02.2019	0.1348645369224612
25.02.2019	0.11968278739980458
26.02.2019	0.12967293142070288
27.02.2019	0.11937148815092703
28.02.2019	0.13446149434548224
01.03.2019	0.0960782344193836
02.03.2019	0.09070242793018951
03.03.2019	0.08794042845124589
04.03.2019	0.08928347836625478
05.03.2019	0.08955215958375205
06.03.2019	0.09677115447648572
07.03.2019	0.09772426622956476
08.03.2019	0.0976875724000541
09.03.2019	0.0856017525245524
10.03.2019	0.08781559281578588
11.03.2019	0.08729655120997581
12.03.2019	0.08305278421156752
13.03.2019	0.0799234298538489
14.03.2019	0.07328097091324257
15.03.2019	0.07838747260480726
16.03.2019	0.07299208816619096
17.03.2019	0.08728312488664154
18.03.2019	0.6171058270298007
19.03.2019	0.09246861726620495
20.03.2019	0.08501492197944978
21.03.2019	0.12581863769414098
22.03.2019	0.09780523549171236
23.03.2019	0.0834748998197723
24.03.2019	0.08566570658733257
25.03.2019	0.09093914220034444
26.03.2019	0.09613626069985673
27.03.2019	0.10631166907622908
28.03.2019	0.09411037146198831
29.03.2019	0.1040538901421508
30.03.2019	0.08129002105649988
31.03.2019	0.0851936890067458
01.04.2019	0.09968946751543199
02.04.2019	0.10395732712804161
03.04.2019	0.14486249913732235
04.04.2019	0.11861030191701506
05.04.2019	0.09865363138175388
06.04.2019	0.09987632688474533
07.04.2019	0.10072549910054106
08.04.2019	0.11589185583247029
09.04.2019	0.10694283392185691
10.04.2019	0.1391881125021659
11.04.2019	0.11167685774543004
12.04.2019	0.09468074412002377
13.04.2019	0.0875279071751557
14.04.2019	0.09087983604148071
15.04.2019	0.09430678545991046
16.04.2019	0.09937833318761362
17.04.2019	0.1041055207909867
18.04.2019	0.10603845984610953
19.04.2019	0.09201523334223671
20.04.2019	0.07251385886134795
21.04.2019	0.08436558604780904
22.04.2019	0.08350831139287918
23.04.2019	0.09019715075951672
24.04.2019	0.0923874926938119
25.04.2019	0.07629487221617975
26.04.2019	0.09442254390206295
27.04.2019	0.07308798088486503
28.04.2019	0.07351316260243854
29.04.2019	0.07667431982550797
30.04.2019	0.07237069714595946
01.05.2019	0.07896068376789937
02.05.2019	0.19729137196128257
03.05.2019	0.09056833283655648
04.05.2019	0.08311455944896817
05.05.2019	0.08190543391892731
06.05.2019	0.09042559779186227
07.05.2019	0.12186154994722137
08.05.2019	0.09658312887502774
09.05.2019	0.0904206269111885
10.05.2019	0.09828957276127932
11.05.2019	0.0841726251890332
12.05.2019	0.09693500695265965
13.05.2019	0.11555193326070544
14.05.2019	0.12400184441982724
15.05.2019	0.16871587629059004
16.05.2019	0.24609801012585744
17.05.2019	0.23895180129695337
18.05.2019	0.1833960762784933
19.05.2019	0.1483303016454586
20.05.2019	0.17088352034048834
21.05.2019	0.14233504827113333
22.05.2019	0.18469045746288154
23.05.2019	0.15829091950710314
24.05.2019	0.1602023116983485
25.05.2019	0.13044909782843567
26.05.2019	0.1170605299487402
27.05.2019	0.17247544868517456
28.05.2019	0.17667465853621314
29.05.2019	0.18887987463619774
30.05.2019	0.20716103412130732
31.05.2019	0.1802519997629978
01.06.2019	0.1663353650601922
02.06.2019	0.12370998574197428
03.06.2019	0.15950927983033822
04.06.2019	0.15014771810407937
05.06.2019	0.15492219482732533
06.06.2019	0.14467202516639735
07.06.2019	0.14736778014580112
08.06.2019	0.17984946616973913
09.06.2019	0.11801031958680135
10.06.2019	0.18326039993406548
11.06.2019	0.15724871298140453
12.06.2019	0.10913447609694472
13.06.2019	0.1359019645316395
14.06.2019	0.1554083504755771
15.06.2019	0.18079776292668692
16.06.2019	0.11605688179688294
17.06.2019	0.20315103975200735
18.06.2019	0.15527724878593044
19.06.2019	0.16793324202191698
20.06.2019	0.20981507529329452
21.06.2019	0.1417477501756032
22.06.2019	0.14808899672441422
23.06.2019	0.1599125087613866
24.06.2019	0.1814892999377875
25.06.2019	0.23917455435676166
26.06.2019	0.2621820658901364
27.06.2019	0.32013009637074963
28.06.2019	0.22191626006852133
29.06.2019	0.2025686489838266
30.06.2019	0.2165638289151027
01.07.2019	0.23890638022503594
02.07.2019	0.19186363375312795
03.07.2019	0.16006218957051663
04.07.2019	0.15098017963801985
05.07.2019	0.17245992239901767
06.07.2019	0.173281416348998
07.07.2019	0.1431755330419812
08.07.2019	0.1993966735806363
09.07.2019	0.17726574682036098
10.07.2019	0.15561432265028588
11.07.2019	0.21542127764417937
12.07.2019	0.1545492622278958
13.07.2019	0.14355404319200787
14.07.2019	0.17614395438794425
15.07.2019	0.14999656868234415
16.07.2019	0.229676190570472
17.07.2019	0.1758829839450665
18.07.2019	0.11779670003971571
19.07.2019	0.16421359952429998
20.07.2019	0.10732733470161943
21.07.2019	0.1178805415149494
22.07.2019	0.11132590774390913
23.07.2019	0.12291491527522719
24.07.2019	0.171168137224872
25.07.2019	0.16459457627756416
26.07.2019	0.12205283728490901
27.07.2019	0.125561346760109
28.07.2019	0.09369138126790212
29.07.2019	0.10746455946849878
30.07.2019	0.1113032379112767
31.07.2019	0.1244538129964839
01.08.2019	0.17439001557963477
02.08.2019	0.13764609091026353
03.08.2019	0.15795760911233664
04.08.2019	0.10092138601175699
05.08.2019	0.11235667749389244
06.08.2019	0.12622646829553483
07.08.2019	0.11255016306639552
08.08.2019	0.12632247447349576
09.08.2019	0.12488941169042926
10.08.2019	0.10619112629377514
11.08.2019	0.10074527647169616
12.08.2019	0.11391611402915325
13.08.2019	0.13269153287589103
14.08.2019	0.1193227880191459
15.08.2019	0.13312699383241175
16.08.2019	0.09873765392039748
17.08.2019	0.08145969323505992
18.08.2019	0.0856878369534191
19.08.2019	0.12195512898002941
20.08.2019	0.12818910197190708
21.08.2019	0.14893469563262476
22.08.2019	0.12319137232972906
23.08.2019	0.11798852647264248
24.08.2019	0.10996236104095719
25.08.2019	0.1423442771854699
26.08.2019	0.15593986452954903
27.08.2019	0.12458929803229703
28.08.2019	0.13111329439258745
29.08.2019	0.12250770242896983
30.08.2019	0.11734695213574084
31.08.2019	0.10898071895757996
01.09.2019	0.11256323027111394
02.09.2019	0.12558916574439638
03.09.2019	0.12973623349005578
04.09.2019	0.13250265243162676
05.09.2019	0.15293338083872113
06.09.2019	0.16398969207653266
07.09.2019	0.16778749638323928
08.09.2019	0.18946708966002654
09.09.2019	0.19796773344128155
10.09.2019	0.23706757488896588
11.09.2019	0.21965806116860687
12.09.2019	0.23486176684751964
13.09.2019	0.24988832262026223
14.09.2019	0.2723076151607537
15.09.2019	0.2849044663200145
16.09.2019	0.2583593866816588
17.09.2019	0.3508833492821577
18.09.2019	0.3763741436552096
19.09.2019	0.438620438515705
20.09.2019	0.4460631063482439
21.09.2019	0.4175720869650182
22.09.2019	0.33040743608555984
23.09.2019	0.4295415439174135
24.09.2019	0.4325105359566186
25.09.2019	0.3943367059187874
26.09.2019	0.31163059162066403
27.09.2019	0.32576739672875926
28.09.2019	0.342627459223083
29.09.2019	0.32888680363169404
30.09.2019	0.24875418012505987
01.10.2019	0.14139129755184685
02.10.2019	0.13459932762874757
03.10.2019	0.18667354190012395
04.10.2019	0.14485007738511996
05.10.2019	0.12458620597426028
06.10.2019	0.11892872902109687
07.10.2019	0.1174781671243773
08.10.2019	0.11708879180152527
09.10.2019	0.13568063670239075
10.10.2019	0.13483641190448803
11.10.2019	0.12657142969907376
12.10.2019	0.11006728829843317
13.10.2019	0.11786732366718558
14.10.2019	0.12251065957569801
15.10.2019	0.12476552215012945
16.10.2019	0.11717768571237093
17.10.2019	0.10596603867869153
18.10.2019	0.11068229615632415
19.10.2019	0.10624700910418239
20.10.2019	0.12356273853867501
21.10.2019	0.11834525800277977
22.10.2019	0.12702775652586745
23.10.2019	0.1588373000750854
24.10.2019	0.11856473863995177
25.10.2019	0.12062414679394476
26.10.2019	0.13996612188932323
27.10.2019	0.12268517738970307
28.10.2019	0.13517490665772852
29.10.2019	0.1404020132085748
30.10.2019	0.148252647624097
31.10.2019	0.13059619932972444
01.11.2019	0.1258205236217098
02.11.2019	0.12002895028382468
03.11.2019	0.13011453285699945
04.11.2019	0.12872652454732678
05.11.2019	0.1264103183232624
06.11.2019	0.12262673545782377
07.11.2019	0.1461147308634316
08.11.2019	0.1324821971983461
09.11.2019	0.12525377803840118
10.11.2019	0.12112469142419104
11.11.2019	0.13154391641906027
12.11.2019	0.12452165913826618
13.11.2019	0.12804398613783
14.11.2019	0.1364242849707165
15.11.2019	0.12860201041470243
16.11.2019	0.11346072720277668
17.11.2019	0.12095994388153795
18.11.2019	0.15339269565170438
19.11.2019	0.12376323082377459
20.11.2019	0.128427076632684
21.11.2019	0.17369781929399042
22.11.2019	0.2508790743107951
23.11.2019	0.10002015531387975
24.11.2019	0.10714707489353377
25.11.2019	0.1791149716636352
26.11.2019	0.14564416368544558
27.11.2019	0.11902691931518798
28.11.2019	0.13216134388319478
29.11.2019	0.10402177977501514
30.11.2019	0.10614181699100846
01.12.2019	0.12000841062044953
02.12.2019	0.11009851832664917
03.12.2019	0.10525040194256016
04.12.2019	0.10732353241947237
05.12.2019	0.0972953147024723
06.12.2019	0.09508766515643494
07.12.2019	0.09286564389239821
08.12.2019	0.08732850469591856
09.12.2019	0.08947109813972923
10.12.2019	0.09678592744079256
11.12.2019	0.09884925310483043
12.12.2019	0.09362511283585812
13.12.2019	0.09211051779083985
14.12.2019	0.0887177332518689
15.12.2019	0.09383885534926706
16.12.2019	0.11186323490809548
17.12.2019	0.13589341020027718
18.12.2019	0.10406587653693122
19.12.2019	0.09156444849531484
20.12.2019	0.09064861679410013
21.12.2019	0.07983551631836242
22.12.2019	0.07641698340976279
23.12.2019	0.0892432905123289
24.12.2019	0.07846397960156952
25.12.2019	0.08010349087389332
26.12.2019	0.07731626211869819
27.12.2019	0.07633634201475209
28.12.2019	0.07394797791897875
29.12.2019	0.07749819185386488
30.12.2019	0.08044668950429901
31.12.2019	0.0879799780493211
01.01.2020	0.08217387261719014
02.01.2020	0.07404313860780401
03.01.2020	0.07388439276696537
04.01.2020	0.06556315761576299
05.01.2020	0.06755431292711563
06.01.2020	0.07805652770345253
07.01.2020	0.07754899614744702
08.01.2020	0.09166625426640533
09.01.2020	0.07738086048547552
10.01.2020	0.09266349216724049
11.01.2020	0.08149168222569243
12.01.2020	0.07750551457152008
13.01.2020	0.087994216873365
14.01.2020	0.10684047490285475
15.01.2020	0.09564169240280532
16.01.2020	0.08135903091938747
17.01.2020	0.08876127436564822
18.01.2020	0.09229876137297696
19.01.2020	0.09080376044120625
20.01.2020	0.08162506686157303
21.01.2020	0.08087327740685891
22.01.2020	0.08234692683020535
23.01.2020	0.07685324899100214
24.01.2020	0.0812306076973141
25.01.2020	0.06989762276144877
26.01.2020	0.07120807949117568
27.01.2020	0.08145316811018002
28.01.2020	0.08309595073427761
29.01.2020	0.08481987658057273
30.01.2020	0.09382856778766005
31.01.2020	0.09555704372105002
01.02.2020	0.08929737698391155
02.02.2020	0.09513203641212446
03.02.2020	0.09662456147613414
04.02.2020	0.12706573722122283
05.02.2020	0.13406275517143118
06.02.2020	0.1610718093266276
07.02.2020	0.16425753520070124
08.02.2020	0.13218762552412353
09.02.2020	0.12937408436696451
10.02.2020	0.1326059452275378
11.02.2020	0.13251093652475882
12.02.2020	0.17407360973779792
13.02.2020	0.1867353119864807
14.02.2020	0.1803403704431372
15.02.2020	0.2014386232811907
16.02.2020	0.2350130696014099
17.02.2020	0.1772707769404286
18.02.2020	0.16235373470167336
19.02.2020	0.1967415960557488
20.02.2020	0.19126596132059623
21.02.2020	0.13005977619486989
22.02.2020	0.13251268419102827
23.02.2020	0.15433763850336452
24.02.2020	0.1618423425200535
25.02.2020	0.18669933596917337
26.02.2020	0.2939389631498576
27.02.2020	0.16968890119609398
28.02.2020	0.1522844985903627
29.02.2020	0.11799980440479758
01.03.2020	0.11807490508899283
02.03.2020	0.11212211444592944
03.03.2020	0.12959463653530207
04.03.2020	0.12589787414497014
05.03.2020	0.13410991803301242
06.03.2020	0.1342406069691762
07.03.2020	0.14178152893002488
08.03.2020	0.24143313412459183
09.03.2020	0.1878557295196383
10.03.2020	0.12439942004474423
11.03.2020	0.16355781027331998
12.03.2020	1.2954933366334054
13.03.2020	0.6205625197287061
14.03.2020	0.11400766645031356
15.03.2020	0.09653328543052336
16.03.2020	0.22838052599904926
17.03.2020	0.10947492545299642
18.03.2020	0.09146177190570402
19.03.2020	0.12046774985819496
20.03.2020	0.11932452401860501
21.03.2020	0.07978464699955697
22.03.2020	0.08805412127312613
23.03.2020	0.0894418972689008
24.03.2020	0.09555568253944408
25.03.2020	0.0982643454143592
26.03.2020	0.09180839512412894
27.03.2020	0.09008850496228661
28.03.2020	0.0784306419477832
29.03.2020	0.07498026270212077
30.03.2020	0.07723805538832029
31.03.2020	0.08950395816945324
01.04.2020	0.08814925246364502
02.04.2020	0.09728935245330331
03.04.2020	0.09427940034760868
04.04.2020	0.08125951092238572
05.04.2020	0.08181606925411214
06.04.2020	0.11759370337289474
07.04.2020	0.12606247691100933
08.04.2020	0.10055967568329544
09.04.2020	0.11546055220271037
10.04.2020	0.11737320574099101
11.04.2020	0.0916653008282908
12.04.2020	0.08495158289244831
13.04.2020	0.1045597001375113
14.04.2020	0.10006751726910565
15.04.2020	0.09781021117682837
16.04.2020	0.13305324499224172
17.04.2020	0.11479540880257118
18.04.2020	0.12625434608407463
19.04.2020	0.12849694906740694
20.04.2020	0.1426093011318768
21.04.2020	0.14488596416970295
22.04.2020	0.1408110404552517
23.04.2020	0.15199850842632917
24.04.2020	0.14388891373562396
25.04.2020	0.13336453258988512
26.04.2020	0.15271314697885927
27.04.2020	0.15177098748691148
28.04.2020	0.13890905870996134
29.04.2020	0.2123250081784584
30.04.2020	0.30318479302534185
01.05.2020	0.1687869190957057
