Time	avg(Block size (kB)) – Ethereum
15.04.2018	18672.300050513553
16.04.2018	20767.634524612273
17.04.2018	22300.01268209083
18.04.2018	22474.328213977566
19.04.2018	25206.07900172117
20.04.2018	26386.04006999125
21.04.2018	21671.901410844806
22.04.2018	23073.679939003727
23.04.2018	24240.890235457064
24.04.2018	25599.408566433565
25.04.2018	25145.17995874871
26.04.2018	24705.17368331345
27.04.2018	24120.16415820791
28.04.2018	24554.807631717136
29.04.2018	24653.89096519801
30.04.2018	25891.27812718379
01.05.2018	24618.207755247244
02.05.2018	25626.17962184874
03.05.2018	26337.529132195035
04.05.2018	27765.904296875
05.05.2018	24103.429367705976
06.05.2018	22387.725490196077
07.05.2018	23088.473007712084
08.05.2018	23859.18660620858
09.05.2018	24509.77242582897
10.05.2018	26750.1830019356
11.05.2018	25118.238567205703
12.05.2018	23751.88008342023
13.05.2018	23519.922569444443
14.05.2018	25931.555161404754
15.05.2018	24791.855024424283
16.05.2018	24743.47865367582
17.05.2018	24608.41216690042
18.05.2018	24643.09563520227
19.05.2018	24459.16973050152
20.05.2018	23759.415632754342
21.05.2018	25580.29558642518
22.05.2018	25326.03999285842
23.05.2018	25964.9400530504
24.05.2018	25467.441308646416
25.05.2018	24929.781188997338
26.05.2018	23052.639272600103
27.05.2018	23497.072062477815
28.05.2018	25414.14077840112
29.05.2018	25332.303770578863
30.05.2018	25508.136922802638
31.05.2018	27436.23888790508
01.06.2018	25129.576635846373
02.06.2018	24616.51775568182
03.06.2018	25076.86705819541
04.06.2018	26426.76622002821
05.06.2018	25847.70202110535
06.06.2018	24376.00408308184
07.06.2018	24383.70615357333
08.06.2018	24513.094206726535
09.06.2018	24163.410695187165
10.06.2018	24559.66477574898
11.06.2018	24470.185610747747
12.06.2018	23681.657507875392
13.06.2018	25448.15542420028
14.06.2018	24148.5696444059
15.06.2018	22614.912659979247
16.06.2018	26352.888094021462
17.06.2018	19967.614539306847
18.06.2018	22073.959690964057
19.06.2018	25000.03653912444
20.06.2018	25587.109565516057
21.06.2018	23526.145946866483
22.06.2018	24500.427147766324
23.06.2018	20591.045592705166
24.06.2018	20968.2438360823
25.06.2018	25228.247131509266
26.06.2018	23860.43754349339
27.06.2018	24580.006499059346
28.06.2018	23925.63363415481
29.06.2018	23218.549618320612
30.06.2018	22084.785178875638
01.07.2018	22499.564673633715
02.07.2018	19625.185191431945
03.07.2018	22046.921156825614
04.07.2018	18915.239506595855
05.07.2018	21491.995695592286
06.07.2018	19221.10694729637
07.07.2018	19709.95670103093
08.07.2018	22365.884149552396
09.07.2018	22361.90076857387
10.07.2018	23429.39183814629
11.07.2018	22105.672230652504
12.07.2018	21237.8738528283
13.07.2018	20792.76986393415
14.07.2018	19582.657675657676
15.07.2018	18676.186253502554
16.07.2018	23433.058109724832
17.07.2018	23583.321786381388
18.07.2018	23590.486017022755
19.07.2018	23727.667011910926
20.07.2018	21229.57896539911
21.07.2018	19168.773053193265
22.07.2018	20792.9640167364
23.07.2018	23066.46025247356
24.07.2018	24224.61857265692
25.07.2018	24158.90847457627
26.07.2018	23504.04101161996
27.07.2018	22766.207480115077
28.07.2018	19585.704890669338
29.07.2018	21871.082529118135
30.07.2018	23849.167868522556
31.07.2018	23918.951512079744
01.08.2018	24726.975772052552
02.08.2018	24601.727536727023
03.08.2018	22394.854124408383
04.08.2018	21272.42662002332
05.08.2018	22206.212575859743
06.08.2018	23316.98277899713
07.08.2018	19803.47319148936
08.08.2018	16262.743662917575
09.08.2018	15543.06205733558
10.08.2018	18595.749071886603
11.08.2018	20284.633305298572
12.08.2018	19754.226049700086
13.08.2018	21953.650204359674
14.08.2018	21861.765793010753
15.08.2018	19764.984576697403
16.08.2018	22328.398653198652
17.08.2018	20513.651883561644
18.08.2018	22512.454020057794
19.08.2018	22015.30455311973
20.08.2018	25133.6572825354
21.08.2018	25248.66415031035
22.08.2018	22829.736575481256
23.08.2018	24307.491713651118
24.08.2018	22858.504036326944
25.08.2018	24936.669929125885
26.08.2018	24193.32840087439
27.08.2018	24862.768091551665
28.08.2018	25983.77110885046
29.08.2018	24551.619015280135
30.08.2018	23668.008460236888
31.08.2018	22117.93667058626
01.09.2018	23747.602040816328
02.09.2018	23061.363033018086
03.09.2018	25004.699847120773
04.09.2018	23087.282004021446
05.09.2018	25413.600402955002
06.09.2018	23478.599867724868
07.09.2018	25112.76086588872
08.09.2018	25208.046832884098
09.09.2018	22118.270554331244
10.09.2018	23522.157649409022
11.09.2018	22317.055814728425
12.09.2018	24132.518285619724
13.09.2018	24041.03481012658
14.09.2018	26309.39169139466
15.09.2018	25807.84184432325
16.09.2018	27184.633894977916
17.09.2018	25919.174506578947
18.09.2018	26176.37254901961
19.09.2018	20024.31177527356
20.09.2018	24243.869970069838
21.09.2018	26243.995726495727
22.09.2018	25021.080324610797
23.09.2018	25760.78273026316
24.09.2018	28687.52609053498
25.09.2018	28211.403075413054
26.09.2018	29742.478566753925
27.09.2018	29477.453214931753
28.09.2018	28067.566415218105
29.09.2018	20427.67924528302
30.09.2018	23845.772980045796
01.10.2018	24593.396390484002
02.10.2018	24106.77216828479
03.10.2018	21422.69893004115
04.10.2018	22654.762121705175
05.10.2018	20849.304312182325
06.10.2018	17609.60543233687
07.10.2018	15401.683223842332
08.10.2018	17035.79462696229
09.10.2018	18244.960969263295
10.10.2018	16866.576848249028
11.10.2018	18165.879049324434
12.10.2018	20201.5471636953
13.10.2018	17319.0730246114
14.10.2018	15242.460368812683
15.10.2018	17580.54388843314
16.10.2018	17644.92459928034
17.10.2018	17763.228221859707
18.10.2018	17768.90996418105
19.10.2018	18544.207419620776
20.10.2018	15752.076161091263
21.10.2018	16115.960973220117
22.10.2018	19570.577576257212
23.10.2018	17616.89364461738
24.10.2018	20666.96619856303
25.10.2018	21878.941205291525
26.10.2018	20114.022541653056
27.10.2018	15213.961639344263
28.10.2018	15573.94525012221
29.10.2018	19679.406316478482
30.10.2018	19083.134370345855
31.10.2018	17867.074711710247
01.11.2018	18085.969681990442
02.11.2018	17166.48492338112
03.11.2018	15800.123549599608
04.11.2018	15888.004419708626
05.11.2018	17561.940411522635
06.11.2018	18893.606200527705
07.11.2018	17795.552734375
08.11.2018	18379.078305308274
09.11.2018	17469.18716138565
10.11.2018	16375.27187960085
11.11.2018	17094.136415618363
12.11.2018	18419.188138065143
13.11.2018	17701.512059064808
14.11.2018	18831.737110854883
15.11.2018	17646.14490367199
16.11.2018	17100.241669362666
17.11.2018	15502.84587696335
18.11.2018	14680.617470368567
19.11.2018	19001.725454242373
20.11.2018	19756.066688785668
21.11.2018	17952.492666232072
22.11.2018	17790.712683490023
23.11.2018	17659.455956855694
24.11.2018	15618.431116195457
25.11.2018	16511.80549236269
26.11.2018	17255.175918300116
27.11.2018	17908.725104253546
28.11.2018	19896.778294059077
29.11.2018	17814.42427707891
30.11.2018	18641.904730400263
01.12.2018	16263.052005943537
02.12.2018	15286.5042720999
03.12.2018	18022.271838223107
04.12.2018	17972.214936247725
05.12.2018	18962.915073957123
06.12.2018	19164.483982826947
07.12.2018	18403.465003348963
08.12.2018	17321.5711439482
09.12.2018	16875.393636214532
10.12.2018	18196.21049222798
11.12.2018	17723.2501671123
12.12.2018	16675.33327847268
13.12.2018	17641.293915040183
14.12.2018	18675.166444961756
15.12.2018	16796.44333605887
16.12.2018	15878.926643484021
17.12.2018	18888.878288915294
18.12.2018	19671.670704657907
19.12.2018	19628.67772268764
20.12.2018	19588.37707158722
21.12.2018	19656.337427499147
22.12.2018	16613.122869198312
23.12.2018	17292.843989769823
24.12.2018	19049.521511726
25.12.2018	16454.361990950227
26.12.2018	18493.611810098977
27.12.2018	17564.155778041746
28.12.2018	17910.16590485864
29.12.2018	16917.288926174497
30.12.2018	14545.011892626571
31.12.2018	16502.75274446884
01.01.2019	13665.922841083291
02.01.2019	18126.132355420672
03.01.2019	19342.790322580644
04.01.2019	18872.12459488657
05.01.2019	17351.08202846975
06.01.2019	15855.134467323187
07.01.2019	18204.018003565063
08.01.2019	17915.97824523553
09.01.2019	17865.167736185384
10.01.2019	19150.490481321838
11.01.2019	18683.43963348904
12.01.2019	15917.531672983216
13.01.2019	15797.518544809229
14.01.2019	18451.722508438444
15.01.2019	18074.20217120484
16.01.2019	18007.869573082487
17.01.2019	17900.156806329796
18.01.2019	17751.173696387257
19.01.2019	17862.865563962696
20.01.2019	17831.519557063762
21.01.2019	21357.033568904593
22.01.2019	22710.827089905364
23.01.2019	20709.831897415348
24.01.2019	19842.057412504917
25.01.2019	18310.106541323934
26.01.2019	17421.543422354105
27.01.2019	18273.590065828845
28.01.2019	21577.312244062243
29.01.2019	22103.10431211499
30.01.2019	21568.14710042433
31.01.2019	20802.846481443925
01.02.2019	20373.362004950493
02.02.2019	17499.098277608915
03.02.2019	16597.356731165088
04.02.2019	16325.908262454435
05.02.2019	16600.88755102041
06.02.2019	17023.172322158625
07.02.2019	17431.755998373323
08.02.2019	18982.123298801544
09.02.2019	17138.292040816326
10.02.2019	18597.8573755235
11.02.2019	20699.630989272944
12.02.2019	20823.86777439738
13.02.2019	23368.08635164308
14.02.2019	23305.352376380222
15.02.2019	22751.364357864357
16.02.2019	21513.241714015152
17.02.2019	22199.473061125875
18.02.2019	24105.986415633935
19.02.2019	24580.691697761195
20.02.2019	24758.98561999057
21.02.2019	25217.391345249296
22.02.2019	24968.803445021236
23.02.2019	21842.927636113025
24.02.2019	24398.70427832628
25.02.2019	26690.28338839075
26.02.2019	26268.56879233824
27.02.2019	25340.002335902827
28.02.2019	25117.229271644526
01.03.2019	18943.434768101433
02.03.2019	16458.698219306465
03.03.2019	15337.382505094842
04.03.2019	19803.1132518797
05.03.2019	18739.566806657334
06.03.2019	17725.651351773715
07.03.2019	17115.89546442995
08.03.2019	18799.653256105197
09.03.2019	17547.390752351097
10.03.2019	15045.065561185322
11.03.2019	17059.006104241664
12.03.2019	17675.793274445994
13.03.2019	19133.973120800125
14.03.2019	18485.61678604796
15.03.2019	17922.36192403487
16.03.2019	16268.827829826447
17.03.2019	15331.23398285269
18.03.2019	19381.663159547737
19.03.2019	21168.840554862843
20.03.2019	19680.34501930502
21.03.2019	20226.551789077213
22.03.2019	19821.33406147605
23.03.2019	17355.776240087078
24.03.2019	16938.308302238805
25.03.2019	20021.076839321824
26.03.2019	20393.441176470587
27.03.2019	20194.13518117064
28.03.2019	19719.46869606151
29.03.2019	20949.7019940336
30.03.2019	20714.816041437763
31.03.2019	19954.788062957767
01.04.2019	20491.45124610592
02.04.2019	23063.29778197263
03.04.2019	23145.225063131315
04.04.2019	21792.282547611616
05.04.2019	19259.411233857165
06.04.2019	17014.321140731558
07.04.2019	17631.44101297097
08.04.2019	20225.17931998137
09.04.2019	19617.59766718507
10.04.2019	22629.76049382716
11.04.2019	24120.09649122807
12.04.2019	20339.05031152648
13.04.2019	17601.024371432977
14.04.2019	17001.90828402367
15.04.2019	21485.629209995343
16.04.2019	22687.866416978777
17.04.2019	20873.951731703495
18.04.2019	21212.151888854198
19.04.2019	20810.678089626297
20.04.2019	20168.37927786499
21.04.2019	20869.88238935314
22.04.2019	21122.639135168767
23.04.2019	21969.9625158831
24.04.2019	20008.91395494368
25.04.2019	20142.43906948082
26.04.2019	20023.726638772663
27.04.2019	16417.014978381718
28.04.2019	17957.476287368914
29.04.2019	19214.148481091135
30.04.2019	20890.40595757954
01.05.2019	20185.787161639597
02.05.2019	24055.868984787332
03.05.2019	21965.443147768492
04.05.2019	18462.93506891271
05.05.2019	19105.5555903539
06.05.2019	24829.87136342192
07.05.2019	28009.41438623925
08.05.2019	24558.51893939394
09.05.2019	22854.410119421747
10.05.2019	22894.506134492935
11.05.2019	22664.72013758599
12.05.2019	21533.159136780003
13.05.2019	23002.886635220126
14.05.2019	24211.19196290572
15.05.2019	25387.919629057185
16.05.2019	26549.146168401134
17.05.2019	25689.65926386085
18.05.2019	23031.8216182443
19.05.2019	21899.46617601002
20.05.2019	24950.768309970073
21.05.2019	23949.71336172898
22.05.2019	25633.842055928762
23.05.2019	25428.473218517935
24.05.2019	25640.805381727158
25.05.2019	23054.813208703647
26.05.2019	21834.9069695084
27.05.2019	26746.238854997653
28.05.2019	25652.11542100284
29.05.2019	26070.737454100366
30.05.2019	25710.81891763212
31.05.2019	23396.603304508957
01.06.2019	25187.06644674835
02.06.2019	24320.30660820545
03.06.2019	25334.875672255614
04.06.2019	25297.876425558505
05.06.2019	23409.932791497344
06.06.2019	23387.20303781773
07.06.2019	22692.737273443658
08.06.2019	28244.671768975855
09.06.2019	20388.413630653267
10.06.2019	27708.1768264309
11.06.2019	27085.56774092616
12.06.2019	24644.769303201505
13.06.2019	22167.60402057036
14.06.2019	23694.33073322933
15.06.2019	26219.28203517588
16.06.2019	23509.490832815412
17.06.2019	26722.53761755486
18.06.2019	24477.59161563825
19.06.2019	26786.952321400655
20.06.2019	28152.396279506018
21.06.2019	22975.032059380923
22.06.2019	21932.603840792937
23.06.2019	22343.61421875
24.06.2019	24259.67091361094
25.06.2019	26960.710214886327
26.06.2019	27233.801277059647
27.06.2019	25364.166144691513
28.06.2019	28620.26114151681
29.06.2019	21174.688170371523
30.06.2019	20643.909741674448
01.07.2019	27639.350792663972
02.07.2019	26118.63742781333
03.07.2019	23074.61950914491
04.07.2019	22678.601622211823
05.07.2019	24934.524690390343
06.07.2019	26562.288600956348
07.07.2019	25643.830607837088
08.07.2019	30983.37684997663
09.07.2019	23460.430807376415
10.07.2019	22416.3061894342
11.07.2019	27999.754816656307
12.07.2019	22370.62770153021
13.07.2019	17766.948897173035
14.07.2019	19199.254559386973
15.07.2019	36629.59517806492
16.07.2019	30144.770496992718
17.07.2019	25513.399153737657
18.07.2019	25429.709632602655
19.07.2019	24034.760842237585
20.07.2019	17756.289206642068
21.07.2019	16272.080587224738
22.07.2019	19018.803733991666
23.07.2019	19176.02979774587
24.07.2019	26209.802361715352
25.07.2019	27838.56102547971
26.07.2019	19443.986358704078
27.07.2019	17755.297668673767
28.07.2019	17273.59832765562
29.07.2019	20132.33939488948
30.07.2019	20527.477237772993
31.07.2019	20452.016393442624
01.08.2019	25699.454516790163
02.08.2019	22451.711257871295
03.08.2019	22396.971878862794
04.08.2019	18036.568453768454
05.08.2019	21330.702715283165
06.08.2019	21464.14465116279
07.08.2019	21790.140851589014
08.08.2019	21149.187030075187
09.08.2019	21192.95264797508
10.08.2019	18118.785098522167
11.08.2019	16994.523275727854
12.08.2019	20174.710055521282
13.08.2019	20532.65224832737
14.08.2019	21868.852144294782
15.08.2019	20987.022766256043
16.08.2019	21163.473561792525
17.08.2019	18716.78009259259
18.08.2019	18467.432654963493
19.08.2019	21289.123627235644
20.08.2019	21151.49067164179
21.08.2019	21228.393549387503
22.08.2019	21494.20421875
23.08.2019	21119.417903525045
24.08.2019	19992.040221694377
25.08.2019	22497.872945830797
26.08.2019	24261.071507150715
27.08.2019	22149.876227591583
28.08.2019	21543.323868954758
29.08.2019	21323.259510241798
30.08.2019	21066.806828811972
31.08.2019	19887.703115264798
01.09.2019	20133.818494220555
02.09.2019	22051.521766169153
03.09.2019	21631.17466020934
04.09.2019	20682.60763454318
05.09.2019	21712.162040626452
06.09.2019	22021.9478301739
07.09.2019	19514.502955818294
08.09.2019	19207.355670103094
09.09.2019	21392.78178427106
10.09.2019	19759.547276142766
11.09.2019	19800.739630262546
12.09.2019	20314.847110006216
13.09.2019	17954.18358941866
14.09.2019	17794.449844720497
15.09.2019	18289.748784695
16.09.2019	20695.820449264138
17.09.2019	19883.937470835277
18.09.2019	20003.681642735835
19.09.2019	20232.032084716295
20.09.2019	20404.677879398543
21.09.2019	17459.794743429287
22.09.2019	17262.721013925835
23.09.2019	18540.359801488834
24.09.2019	21928.52103250478
25.09.2019	20200.623433583958
26.09.2019	19594.447290332657
27.09.2019	18863.8751775288
28.09.2019	17824.21947809879
29.09.2019	17628.715487690868
30.09.2019	20424.432957393485
01.10.2019	21073.31232492997
02.10.2019	20495.725737730787
03.10.2019	20571.41171875
04.10.2019	20374.82344720497
05.10.2019	17832.880453345755
06.10.2019	17137.707861683983
07.10.2019	20756.897391577622
08.10.2019	21786.36460957179
09.10.2019	23163.116001257466
10.10.2019	21463.271437578816
11.10.2019	21115.415945903445
12.10.2019	19118.99810396587
13.10.2019	17462.684813304048
14.10.2019	20292.476436511664
15.10.2019	21537.71917275696
16.10.2019	21974.295009475678
17.10.2019	22039.169523809524
18.10.2019	22807.365360303414
19.10.2019	20248.345609065156
20.10.2019	18764.931836029526
21.10.2019	20914.766724932466
22.10.2019	22239.657985028072
23.10.2019	24467.5742481203
24.10.2019	23565.258939974457
25.10.2019	24096.127305369675
26.10.2019	23163.423966810275
27.10.2019	20478.080336896663
28.10.2019	23135.6123037488
29.10.2019	22706.80792142972
30.10.2019	22813.054058389476
31.10.2019	23960.10682110682
01.11.2019	22541.436056696926
02.11.2019	19180.276029841065
03.11.2019	18028.800797448166
04.11.2019	21459.259522272434
05.11.2019	23012.89304641079
06.11.2019	22414.886667741415
07.11.2019	25894.155829414627
08.11.2019	21547.66698982065
09.11.2019	19818.940524686328
10.11.2019	19801.481586402268
11.11.2019	23472.09141042781
12.11.2019	23056.763367651944
13.11.2019	22898.306835190422
14.11.2019	21895.24311774461
15.11.2019	22444.42114934848
16.11.2019	19589.088293980712
17.11.2019	19969.787813382034
18.11.2019	24982.86774786825
19.11.2019	25544.894165535956
20.11.2019	22934.409849749583
21.11.2019	28973.238879736407
22.11.2019	31687.07764548046
23.11.2019	23858.67261314833
24.11.2019	23467.59770497256
25.11.2019	30507.350110150823
26.11.2019	30708.719936429454
27.11.2019	28400.458097595474
28.11.2019	27608.787771062922
29.11.2019	27639.4504183728
30.11.2019	24379.63205892669
01.12.2019	25933.143544935807
02.12.2019	27065.889026111505
03.12.2019	24340.43556975506
04.12.2019	29348.911521895192
05.12.2019	24675.830161835318
06.12.2019	23017.421155904387
07.12.2019	19382.023317435083
08.12.2019	20647.69699662342
09.12.2019	24920.494421816893
10.12.2019	25189.798279494382
11.12.2019	24670.655734767024
12.12.2019	24847.418682089028
13.12.2019	24562.471405079483
14.12.2019	23120.99727148704
15.12.2019	22917.757167934466
16.12.2019	26803.747252747253
17.12.2019	27158.500396039602
18.12.2019	28105.335738624974
19.12.2019	27176.00338983051
20.12.2019	27193.241330928042
21.12.2019	24584.667782591572
22.12.2019	24406.502102944123
23.12.2019	27160.008403361346
24.12.2019	24708.234726054394
25.12.2019	24055.62008821171
26.12.2019	24563.124324324323
27.12.2019	24640.588176751593
28.12.2019	21574.76947347663
29.12.2019	21031.2685203575
30.12.2019	24593.44147557328
31.12.2019	24239.232203729698
01.01.2020	20546.333935742972
02.01.2020	20138.013734812466
03.01.2020	19393.973781048757
04.01.2020	19028.51719939117
05.01.2020	18408.394882860666
06.01.2020	20291.783328272093
07.01.2020	21159.582121536812
08.01.2020	22383.119014626634
09.01.2020	20202.526186830015
10.01.2020	20076.300412150817
11.01.2020	18342.780177696077
12.01.2020	58220.16147352264
13.01.2020	23742.98623853211
14.01.2020	22775.886743295017
15.01.2020	23365.067375886523
16.01.2020	21422.174651767946
17.01.2020	22154.504962589708
18.01.2020	20423.388581952117
19.01.2020	20571.475342465754
20.01.2020	20165.22246087757
21.01.2020	18521.607425441267
22.01.2020	17211.762978986404
23.01.2020	18583.16410646388
24.01.2020	19244.02640466687
25.01.2020	16539.95547681405
26.01.2020	16844.47066974596
27.01.2020	17354.33272283272
28.01.2020	19065.314544616802
29.01.2020	19057.22683559762
30.01.2020	20605.836484810912
31.01.2020	21319.242564339653
01.02.2020	18760.83492601726
02.02.2020	17803.18999541074
03.02.2020	20789.508890251378
04.02.2020	17656.462686567163
05.02.2020	20346.206629491946
06.02.2020	20243.92879066912
07.02.2020	21436.555077584882
08.02.2020	21964.56115664141
09.02.2020	20936.71822523494
10.02.2020	21715.294296116506
11.02.2020	23172.662687480868
12.02.2020	26520.932539068544
13.02.2020	25626.90248418454
14.02.2020	26040.915755428923
15.02.2020	23067.163318912237
16.02.2020	22162.908577533577
17.02.2020	24137.82860245075
18.02.2020	24219.291666666668
19.02.2020	23046.126557277425
20.02.2020	23416.69537037037
21.02.2020	22264.03258687259
22.02.2020	20003.88832720588
23.02.2020	19886.523576240048
24.02.2020	23637.330658848943
25.02.2020	24109.093866171002
26.02.2020	25491.037990196077
27.02.2020	24705.746660525103
28.02.2020	24026.704199353946
29.02.2020	20707.11336094493
01.03.2020	21400.1701308699
02.03.2020	22782.19332619011
03.03.2020	22381.982464236273
04.03.2020	21477.367656058752
05.03.2020	23417.15493836792
06.03.2020	22542.662149817297
07.03.2020	20794.291590214067
08.03.2020	23672.82493894994
09.03.2020	27887.098429482197
10.03.2020	25113.369036626653
11.03.2020	24782.493337417676
12.03.2020	27723.13306451613
13.03.2020	27581.950329050454
14.03.2020	23302.708936825886
15.03.2020	23168.939659143252
16.03.2020	26368.959463625153
17.03.2020	24937.49393147949
18.03.2020	24088.277139794824
19.03.2020	27412.984264116014
20.03.2020	27083.94857054071
21.03.2020	26578.394941030416
22.03.2020	25601.423174603173
23.03.2020	25426.183777915634
24.03.2020	26101.152961562697
25.03.2020	24775.334797615313
26.03.2020	24660.60497066996
27.03.2020	23261.884803173634
28.03.2020	22244.676325524044
29.03.2020	19253.22120797201
30.03.2020	22929.254124903622
31.03.2020	24056.512669962918
01.04.2020	23177.376926598503
02.04.2020	24853.00863664405
03.04.2020	24126.690209897348
04.04.2020	21334.883376983515
05.04.2020	20358.90164438297
06.04.2020	26036.3301725478
07.04.2020	25184.106957583157
08.04.2020	25392.89510919717
09.04.2020	23447.234912795186
10.04.2020	24575.058326937837
11.04.2020	22996.304741110416
12.04.2020	22759.79881476979
13.04.2020	24304.64024577573
14.04.2020	24939.700863930884
15.04.2020	24632.765675550763
16.04.2020	26128.827639511517
17.04.2020	24920.229325058186
18.04.2020	24272.015363128492
19.04.2020	23223.778017573608
20.04.2020	26205.610683497536
21.04.2020	25515.005748019263
22.04.2020	25227.873013423854
23.04.2020	25962.51657886582
24.04.2020	25533.04833230389
25.04.2020	24985.58631972577
26.04.2020	25058.111799318674
27.04.2020	25765.98481326515
28.04.2020	26055.857009345793
29.04.2020	27927.697211155377
30.04.2020	28663.15195232868
01.05.2020	25889.945019305018
02.05.2020	23860.719054242003
03.05.2020	24822.320666562842
04.05.2020	26938.94786729858
05.05.2020	24539.770212111896
06.05.2020	27906.74898214845
07.05.2020	31418.826336173508
08.05.2020	27038.24420211949
09.05.2020	27758.40543919975
10.05.2020	27546.908670876328
11.05.2020	27591.773426573425
12.05.2020	26832.988746483275
13.05.2020	25702.97763726095
14.05.2020	25606.7899302866
15.05.2020	27275.978670403238
16.05.2020	26715.898937831927
17.05.2020	25428.736825838354
18.05.2020	26531.553387449265
19.05.2020	26817.342937676167
20.05.2020	27680.45793958172
21.05.2020	28609.18450813323
22.05.2020	28545.34770974343
23.05.2020	26835.63703362506
24.05.2020	26739.005771330525
25.05.2020	26743.416627377024
26.05.2020	28229.937789441185
27.05.2020	26742.43234016139
28.05.2020	27983.887416185873
29.05.2020	30559.316288467515
30.05.2020	27271.625465838508
31.05.2020	29260.945637065637
01.06.2020	29939.64755506952
02.06.2020	30159.777794982965
03.06.2020	27391.15185127324
04.06.2020	28845.758363155437
05.06.2020	27446.46206045651
06.06.2020	29092.378088578087
07.06.2020	29163.703216826478
08.06.2020	29046.759163936982
09.06.2020	28816.848148148147
10.06.2020	31136.95856873823
11.06.2020	30365.60204397646
12.06.2020	27921.125115278206
13.06.2020	25744.032213316892
14.06.2020	25217.953570334048
15.06.2020	29458.23568554627
16.06.2020	28872.666045066046
17.06.2020	28123.17129052369
18.06.2020	28974.478294573644
19.06.2020	30653.1297862525
20.06.2020	31026.556243230698
21.06.2020	34003.25903151422
22.06.2020	36755.85778466305
23.06.2020	37097.79012728966
24.06.2020	38433.12617615302
25.06.2020	38239.48248062016
26.06.2020	35309.125
27.06.2020	36473.03817753339
28.06.2020	33620.49671605315
29.06.2020	34826.50508368528
30.06.2020	34511.42244173484
01.07.2020	35255.205960368236
02.07.2020	36414.15150574356
03.07.2020	35934.91953667954
04.07.2020	32081.01026917691
05.07.2020	29735.526331998768
06.07.2020	34648.54855195912
07.07.2020	35738.57378311768
08.07.2020	36696.12234860129
09.07.2020	36305.52115085536
10.07.2020	33660.402903527945
11.07.2020	31408.221643961428
12.07.2020	33339.07733785241
13.07.2020	38812.807638995844
14.07.2020	35594.76522010615
15.07.2020	36338.54369682908
16.07.2020	34885.25085749922
17.07.2020	35468.68562132011
18.07.2020	37273.32929819185
19.07.2020	39012.146953960626
20.07.2020	38791.23865755127
21.07.2020	38915.405329153604
22.07.2020	39085.81749226006
23.07.2020	38977.43038945109
24.07.2020	40053.67471547216
25.07.2020	43155.099921321795
26.07.2020	38986.615906288534
27.07.2020	42467.816263190565
28.07.2020	40420.38928350834
29.07.2020	40068.53055896806
30.07.2020	40033.78515502662
31.07.2020	41293.519061583575
01.08.2020	39194.48580635262
02.08.2020	38262.330712303425
03.08.2020	39134.65858554663
04.08.2020	38777.46967340591
05.08.2020	39223.61158432709
06.08.2020	40070.700844205676
07.08.2020	41243.8948017893
08.08.2020	40881.54591915751
09.08.2020	42760.70260336906
10.08.2020	43623.48534402962
11.08.2020	42282.27906617193
12.08.2020	42489.74258490856
13.08.2020	40820.08535267788
14.08.2020	41347.748462484626
15.08.2020	37635.1545945946
16.08.2020	39414.59262106072
17.08.2020	40567.50593935605
18.08.2020	41972.99557994208
19.08.2020	41020.736130321195
20.08.2020	40494.27961432507
21.08.2020	43295.73651771957
22.08.2020	38709.33488228005
23.08.2020	37975.09335563327
24.08.2020	39425.81476365869
25.08.2020	38421.949883268484
26.08.2020	38861.802092811646
27.08.2020	37974.84623672464
28.08.2020	38555.70029083116
29.08.2020	39751.58896742471
30.08.2020	41266.22860205176
31.08.2020	41082.17020631068
01.09.2020	41299.416934619505
02.09.2020	39766.8769064859
03.09.2020	39339.26148847285
04.09.2020	37489.93370667474
05.09.2020	36170.32879853256
06.09.2020	35850.91544395704
07.09.2020	36289.54822256569
08.09.2020	36065.11528437836
09.09.2020	36404.89090909091
10.09.2020	39036.60460829493
11.09.2020	37012.94308324456
12.09.2020	36746.923550223044
13.09.2020	37460.82673796792
14.09.2020	38902.391762155465
15.09.2020	38490.466646313536
16.09.2020	37243.12875735978
17.09.2020	58953.365250379364
18.09.2020	44691.05734265734
19.09.2020	39058.35795280417
20.09.2020	37326.53799484301
21.09.2020	38593.12897822446
22.09.2020	40218.441062276754
23.09.2020	38869.99019457638
24.09.2020	37689.685859051126
25.09.2020	37257.76720396776
26.09.2020	36637.561313414255
27.09.2020	36579.792870603014
28.09.2020	38712.47970018738
29.09.2020	38830.67277281979
30.09.2020	38200.75202998126
01.10.2020	36977.08046692607
02.10.2020	36763.088036472254
03.10.2020	34866.480470588234
04.10.2020	37144.83838066844
05.10.2020	37933.04747130003
06.10.2020	39563.127317676146
07.10.2020	37956.94019252012
08.10.2020	37114.700206316455
09.10.2020	37291.92599560991
10.10.2020	35619.02534951606
11.10.2020	35264.67894656721
12.10.2020	38656.52191420164
13.10.2020	38207.084119257685
14.10.2020	37252.53900275313
15.10.2020	39335.36374714394
16.10.2020	37896.83974753695
17.10.2020	34983.435115673354
18.10.2020	34916.19348837209
19.10.2020	38375.802092811646
20.10.2020	38672.905303612606
21.10.2020	39300.347766006445
22.10.2020	39041.24946466809
23.10.2020	37596.57429718875
24.10.2020	33662.88863567305
25.10.2020	33758.58388640222
26.10.2020	37969.37024435509
27.10.2020	38240.932267884324
28.10.2020	39477.7644634407
29.10.2020	38597.77980386148
30.10.2020	38732.305962101374
31.10.2020	37663.94652160588
01.11.2020	36822.681154968515
